Player,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
Yogi Ferrell,33,38,15.0,106.4,108.9,-2.6,17.6,3.43,24.7,1.1,8.5,4.8,7.2,51.1,55.0,16.0,103.91,9.2,"2,311"
Norman Powell,45,15,18.8,105.8,105.5,0.3,11.9,1.40,15.5,1.3,10.2,5.8,11.1,56.8,59.6,18.2,103.46,9.2,"2,432"
Jonas Jerebko,52,21,16.7,109.6,108.1,1.5,10.6,2.23,18.2,5.5,16.8,11.1,8.1,55.6,58.8,14.4,102.45,9.2,"2,607"
Kevon Looney,56,24,18.5,116.3,106.1,10.3,10.6,2.41,21.7,12.6,13.3,12.9,9.0,62.7,63.6,12.2,103.25,9.2,"3,177"
DeMarre Carroll,36,31,25.4,108.2,106.2,2.0,7.5,1.16,10.1,3.7,15.1,9.4,8.6,48.7,54.6,18.1,102.98,9.2,"3,644"
Brandon Ingram,25,27,33.9,107.3,108.8,-1.5,12.7,1.19,13.5,2.2,11.3,6.9,11.3,51.8,55.5,22.7,104.41,9.2,"3,828"
Alec Burks,19,45,21.5,103.6,114.6,-11.1,14.2,1.97,17.7,2.1,15.1,8.4,9.0,46.9,52.3,18.5,99.46,9.1,"2,857"
Luke Kennard,30,33,22.8,108.5,108.2,0.3,12.2,2.00,15.9,0.8,12.1,6.2,8.0,54.0,56.0,17.9,97.34,9.0,"2,933"
Andre Iguodala,47,21,23.2,113.4,104.4,9.0,17.3,4.15,36.0,3.1,11.7,7.6,8.7,57.9,58.7,10.1,103.23,9.0,"3,398"
Harry Giles III,26,32,14.1,104.1,109.1,-5.0,15.5,1.16,15.5,7.6,17.1,12.5,13.3,50.3,52.6,22.7,106.54,9.0,"1,813"
Allonzo Trier,13,51,22.8,102.1,109.3,-7.2,13.1,1.03,13.9,2.0,10.7,6.3,13.6,49.8,56.4,20.7,101.43,9.0,"3,090"
Joe Harris,41,35,30.2,109.6,111.2,-1.6,11.4,1.50,16.4,2.2,9.6,6.0,10.9,62.2,64.5,16.7,102.73,8.9,"4,909"
Malik Beasley,53,28,23.2,111.2,107.3,3.9,7.4,1.76,10.6,1.8,8.5,5.1,6.0,58.4,59.9,18.1,100.59,8.9,"3,929"
Maxi Kleber,30,41,21.2,108.0,105.3,2.7,6.8,1.30,12.9,5.7,14.9,10.3,9.9,55.3,57.9,13.2,100.35,8.9,"3,131"
Zaza Pachulia,35,33,12.9,100.8,105.3,-4.6,16.1,1.60,22.9,10.1,18.4,14.1,14.4,44.0,53.9,14.7,99.89,8.8,"1,821"
Rondae Hollis-Jefferson,27,32,20.9,106.3,105.6,0.7,11.9,1.41,13.1,6.0,17.0,11.5,9.3,42.0,46.4,21.0,103.84,8.8,"2,656"
Harrison Barnes,34,43,32.9,108.0,109.4,-1.5,6.9,1.17,8.5,2.1,11.1,6.6,7.3,50.4,55.0,20.2,102.22,8.8,"5,405"
Robin Lopez,20,54,21.7,105.5,109.9,-4.4,8.4,0.93,11.5,8.5,8.5,8.5,12.4,57.5,59.8,18.3,100.17,8.8,"3,353"
Kosta Koufos,21,21,11.9,106.0,107.4,-1.3,9.9,1.33,15.9,8.8,22.9,15.6,11.9,47.7,47.7,15.0,105.85,8.8,"1,098"
Brook Lopez,60,21,28.7,114.9,103.4,11.5,5.5,1.20,9.6,1.4,13.5,7.9,8.0,57.1,59.7,16.5,104.79,8.8,"5,069"
Jalen Brunson,27,46,21.8,107.7,110.4,-2.8,22.3,2.61,24.6,1.5,8.7,5.0,9.4,52.3,54.9,18.6,100.42,8.8,"3,333"
Jeff Green,29,48,27.2,111.3,113.2,-1.9,9.3,1.36,13.5,2.7,11.7,7.2,10.0,55.5,60.8,17.4,102.39,8.8,"4,469"
Dario Saric,39,42,25.0,108.7,110.7,-2.0,8.9,1.31,12.9,5.8,15.3,10.6,9.9,52.2,56.3,17.2,103.08,8.8,"4,353"
Lance Stephenson,33,35,16.5,103.9,108.4,-4.5,17.5,1.63,20.3,2.6,15.0,8.8,12.4,51.0,52.9,19.7,106.43,8.8,"2,490"
Lonzo Ball,25,22,30.3,105.3,106.1,-0.7,23.6,2.48,30.5,3.6,12.4,8.1,12.3,48.8,48.7,16.7,104.67,8.7,"3,105"
Cory Joseph,48,34,25.2,107.6,102.4,5.2,20.8,4.01,33.1,1.9,11.1,6.6,8.3,46.3,47.4,13.4,99.69,8.7,"4,280"
Jae Crowder,48,32,27.1,109.7,105.3,4.4,9.0,1.56,12.1,2.7,13.9,8.3,7.7,50.8,53.8,18.3,102.94,8.6,"4,656"
Ish Smith,33,23,22.3,110.8,108.1,2.7,24.3,3.33,26.0,1.7,9.7,5.5,7.8,46.4,48.5,19.3,98.67,8.6,"2,578"
Cristiano Felicio,16,44,12.4,103.7,111.7,-8.0,7.0,1.12,13.2,10.1,18.7,14.3,11.8,53.1,56.8,13.8,101.48,8.6,"1,576"
Tim Hardaway Jr.,14,51,31.6,105.4,114.5,-9.1,12.5,1.51,11.7,1.5,9.0,5.1,7.7,47.4,52.7,24.6,101.00,8.5,"4,324"
Miles Bridges,38,42,21.2,107.8,111.5,-3.7,8.1,1.90,13.8,3.7,14.8,9.1,7.3,52.7,54.8,14.7,101.30,8.5,"3,582"
Bismack Biyombo,24,30,14.5,104.1,111.8,-7.7,6.4,0.97,12.5,9.9,20.5,15.1,12.9,57.1,60.2,12.8,98.68,8.5,"1,604"
Tyler Johnson,26,31,26.8,104.4,108.5,-4.0,16.5,2.16,20.1,2.1,8.7,5.3,9.3,49.8,53.2,18.0,101.05,8.5,"3,220"
Trevor Ariza,22,47,34.0,107.6,114.4,-6.8,14.9,2.38,21.8,2.1,13.9,7.9,9.2,49.8,53.4,16.4,101.73,8.5,"4,981"
Frank Mason,16,22,11.5,99.5,114.0,-14.5,28.0,2.33,26.8,1.3,8.3,4.7,11.5,46.2,50.2,21.3,107.58,8.5,974
Tyson Chandler,26,29,15.9,102.5,104.4,-1.9,5.7,0.88,16.8,9.4,21.3,15.4,19.1,61.6,63.0,8.4,105.25,8.5,"1,918"
Jaylen Brown,41,33,25.9,108.3,105.9,2.4,7.9,1.01,9.2,3.2,12.2,7.7,9.1,52.5,54.7,21.5,102.15,8.4,"4,058"
Nicolas Batum,35,40,31.4,109.7,110.3,-0.5,14.5,2.11,25.7,2.8,13.1,7.9,12.2,55.3,58.1,12.9,99.83,8.4,"4,898"
Dennis Smith Jr.,21,32,28.5,102.4,107.7,-5.3,27.8,1.64,22.4,2.0,7.5,4.8,13.7,47.9,50.2,24.2,101.30,8.4,"3,191"
Kris Dunn,14,32,30.2,106.1,113.7,-7.6,29.0,2.66,30.2,1.3,11.9,6.6,11.4,45.8,48.4,19.8,99.50,8.4,"2,878"
Jerami Grant,48,32,32.7,111.0,105.6,5.4,4.0,1.18,7.4,3.2,11.8,7.3,6.3,56.7,59.2,15.0,104.64,8.4,"5,691"
Sam Dekker,14,33,16.8,106.9,112.2,-5.3,8.1,1.92,13.2,6.4,12.3,9.2,6.9,50.6,51.9,15.7,102.50,8.3,"1,684"
Kentavious Caldwell-Pope,37,45,24.8,106.3,110.1,-3.7,7.7,1.69,11.2,2.2,8.8,5.5,6.6,53.0,56.8,17.5,104.26,8.3,"4,425"
Kent Bazemore,24,43,24.5,102.5,110.2,-7.7,14.4,1.26,14.6,2.0,12.6,7.2,11.7,47.2,50.7,21.5,106.15,8.3,"3,627"
Dion Waiters,20,24,25.9,105.9,107.8,-2.0,16.4,1.89,17.7,0.6,9.4,4.9,9.4,52.8,53.0,21.3,97.84,8.3,"2,323"
Jamal Crawford,13,51,18.9,101.4,116.5,-15.1,28.3,2.31,28.3,0.6,6.1,3.4,12.2,47.4,52.2,19.8,103.99,8.3,"2,632"
Aron Baynes,32,19,16.1,110.0,102.2,7.7,9.2,1.43,16.3,10.3,17.5,13.9,11.5,51.8,56.7,14.7,102.92,8.3,"1,757"
Jordan Bell,46,22,11.6,105.7,111.2,-5.4,13.4,1.81,23.2,6.8,15.4,11.2,12.8,51.6,53.1,13.3,102.36,8.3,"1,677"
Shai Gilgeous-Alexander,48,34,26.5,108.8,110.8,-2.0,17.9,1.91,22.3,2.6,7.8,5.3,11.6,51.2,55.4,18.2,103.25,8.3,"4,669"
Tyreke Evans,41,28,20.3,105.9,103.9,1.9,17.6,1.41,16.3,2.3,11.4,6.9,11.6,44.8,48.3,25.5,100.43,8.2,"2,937"
Mario Hezonja,12,46,20.8,102.0,112.0,-10.0,11.6,1.00,12.8,2.1,16.8,9.3,12.8,45.7,49.7,20.8,100.79,8.2,"2,529"
Shaquille Harrison,20,53,19.6,100.3,110.5,-10.2,14.2,2.32,20.6,2.2,13.2,7.6,8.9,46.0,49.4,16.0,100.99,8.2,"3,004"
Matthew Dellavedova,20,28,16.9,103.3,107.0,-3.7,32.9,2.66,35.1,0.7,8.1,4.4,13.2,49.6,53.2,17.3,100.71,8.2,"1,705"
Dante Exum,21,21,15.8,103.8,100.6,3.2,25.1,2.12,24.8,2.4,7.7,5.1,11.7,45.6,51.6,20.7,103.08,8.2,"1,427"
Jonathan Isaac,37,38,26.6,108.2,107.3,1.0,5.5,1.07,9.7,4.8,15.2,9.9,9.1,49.9,53.7,16.0,99.69,8.2,"4,131"
Davis Bertans,44,32,21.5,115.8,108.2,7.6,7.9,2.33,16.2,1.5,13.9,8.0,7.0,61.0,63.2,13.5,101.69,8.2,"3,454"
Jake Layman,46,25,18.7,110.8,108.9,2.0,5.6,1.15,9.6,4.1,11.5,7.9,8.3,57.9,59.4,15.6,100.98,8.2,"2,799"
DeAndre' Bembry,29,53,23.6,104.5,109.4,-5.0,15.0,1.42,19.8,2.6,14.8,8.6,13.9,48.7,50.8,16.8,106.26,8.1,"4,268"
Patty Mills,48,34,23.3,113.6,109.1,4.5,17.4,2.63,23.4,1.2,7.6,4.5,8.9,54.5,57.2,17.5,102.73,8.1,"4,091"
Derrick Jones Jr.,31,29,19.2,103.8,105.0,-1.2,4.9,0.86,8.1,7.6,11.9,9.7,9.4,53.7,55.9,15.1,98.66,8.1,"2,374"
Tim Frazier,27,32,19.0,107.9,110.6,-2.7,28.6,3.26,40.7,3.5,10.6,7.1,12.5,51.5,54.4,13.2,104.60,8.1,"2,440"
Marvin Williams,35,40,28.4,110.5,110.9,-0.4,6.1,1.96,11.1,3.3,15.2,9.1,5.7,52.9,54.8,14.7,99.73,8.0,"4,437"
Will Barton,27,16,27.7,109.7,109.1,0.6,14.6,1.91,18.3,2.6,13.7,8.1,9.6,47.5,50.1,19.5,100.16,8.0,"2,477"
Zach Collins,51,26,17.6,107.9,107.8,0.1,7.6,0.92,11.8,7.8,14.4,11.2,12.8,52.3,56.2,16.6,100.09,8.0,"2,821"
Amir Johnson,32,19,10.4,104.7,109.7,-5.0,15.6,1.33,21.4,8.4,18.5,13.3,16.1,54.1,57.4,16.9,105.63,8.0,"1,159"
George Hill,39,21,21.7,108.9,103.3,5.6,14.6,2.65,22.7,2.8,7.5,5.2,8.6,51.6,55.4,14.7,101.93,7.9,"2,760"
Omari Spellman,15,31,17.5,102.6,112.8,-10.3,8.5,1.52,13.7,8.0,14.4,11.1,9.0,49.2,51.6,14.6,106.88,7.9,"1,783"
Danny Green,56,24,27.7,117.7,104.3,13.4,7.3,1.68,14.8,2.8,10.7,7.0,8.8,62.2,63.2,13.9,100.98,7.9,"4,667"
Marcus Smart,48,32,27.5,110.5,106.7,3.8,19.0,2.61,30.1,2.5,7.7,5.1,11.5,53.3,56.8,14.4,101.24,7.9,"4,633"
Stanley Johnson,28,38,18.3,95.5,103.4,-7.9,11.8,1.09,13.8,2.5,14.2,8.1,12.7,45.9,48.5,18.6,102.99,7.9,"2,593"
Furkan Korkmaz,30,18,14.2,110.7,107.0,3.7,10.7,2.08,15.3,2.3,13.0,7.7,7.4,49.6,52.8,17.4,104.84,7.9,"1,486"
James Johnson,27,28,21.2,103.2,107.9,-4.6,16.7,1.82,21.8,1.8,12.3,7.1,12.0,49.9,52.2,17.7,99.11,7.9,"2,406"
Vince Carter,25,51,17.5,101.8,108.0,-6.3,9.7,1.81,13.8,2.1,11.4,6.6,7.6,55.0,56.5,16.4,106.92,7.9,"2,967"
Patrick Beverley,48,30,27.4,112.7,108.7,4.0,18.3,3.53,32.7,3.5,13.5,8.7,9.3,52.4,56.1,12.0,102.68,7.9,"4,557"
Andrew Wiggins,31,42,34.8,110.7,111.9,-1.2,10.8,1.33,11.1,3.1,9.9,6.5,8.3,46.1,49.3,24.0,101.57,7.8,"5,379"
Nik Stauskas,33,35,14.9,100.8,113.7,-12.9,12.3,1.59,16.3,1.6,10.4,5.9,10.2,50.6,54.5,17.1,101.25,7.8,"2,150"
Sterling Brown,45,13,17.8,106.4,106.1,0.2,11.5,1.83,18.3,2.6,13.0,8.0,10.0,55.0,56.3,14.9,105.71,7.8,"2,275"
Aaron Holiday,31,19,12.9,107.2,100.2,7.0,18.0,2.17,21.2,0.8,8.8,4.9,9.8,48.3,51.8,20.6,103.35,7.8,"1,393"
Ryan Arcidiacono,22,59,24.2,104.4,110.2,-5.8,19.1,4.27,33.8,1.3,9.6,5.4,7.9,54.4,58.8,11.7,99.79,7.8,"4,071"
Kyle Korver,39,31,19.1,107.5,103.9,3.6,8.8,1.37,12.5,0.6,10.5,5.6,9.1,55.9,58.2,17.4,103.20,7.8,"2,880"
Evan Fournier,42,39,31.5,110.1,108.4,1.7,17.0,1.92,18.6,1.4,8.6,5.0,9.7,50.9,53.6,21.7,98.84,7.7,"5,259"
Troy Brown Jr.,20,32,14.0,110.0,110.3,-0.3,14.7,2.67,22.0,4.5,14.9,9.5,8.2,46.2,48.7,15.8,103.04,7.7,"1,568"
Bryn Forbes,48,34,28.0,109.9,110.2,-0.3,10.5,2.19,16.3,0.8,9.6,5.3,7.5,56.8,58.6,17.1,99.21,7.7,"4,741"
Shelvin Mack,22,35,21.9,99.3,108.4,-9.1,24.1,2.77,26.7,1.4,6.9,4.2,9.6,46.2,48.9,17.9,98.15,7.7,"2,543"
Jerian Grant,28,32,15.6,100.5,107.7,-7.3,24.2,3.06,35.1,1.9,8.3,5.0,11.5,50.9,52.6,13.0,100.45,7.6,"1,962"
Justin Jackson,36,45,19.9,107.3,108.3,-0.9,8.1,3.31,14.9,2.5,9.6,6.0,4.5,53.7,56.1,14.1,103.50,7.6,"3,470"
Gary Harris,38,19,28.8,111.6,105.3,6.2,11.0,1.87,14.2,2.4,7.0,4.7,7.6,48.8,52.6,19.5,99.40,7.6,"3,401"
Damyean Dotson,12,61,27.4,102.8,110.8,-8.0,10.4,1.90,14.3,1.6,10.8,6.1,7.5,50.6,52.6,16.9,101.06,7.6,"4,223"
Juancho Hernangomez,44,26,19.4,108.6,107.3,1.3,5.4,1.49,12.5,4.4,14.4,9.3,8.4,54.5,58.0,11.9,99.61,7.6,"2,818"
Cedi Osman,17,59,32.2,106.0,118.8,-12.8,12.0,1.71,15.9,1.8,13.4,7.3,9.3,50.4,53.6,18.2,98.05,7.5,"4,992"
Taurean Prince,19,36,28.2,108.4,115.4,-6.9,10.7,1.18,13.8,1.3,11.0,6.0,11.7,54.5,57.5,19.0,106.26,7.5,"3,434"
Michael Kidd-Gilchrist,29,35,18.4,106.4,107.4,-0.9,7.7,1.42,12.4,6.9,12.9,9.8,8.7,50.0,55.3,15.3,100.91,7.5,"2,467"
Ryan Broekhoff,15,27,10.8,111.2,102.8,8.3,6.9,1.38,12.9,1.7,11.3,6.5,9.4,60.3,62.1,14.0,101.01,7.5,950
Markieff Morris,24,34,21.9,107.1,113.0,-5.9,9.2,1.46,12.0,4.5,16.1,10.1,8.2,49.2,52.1,19.1,102.63,7.5,"2,716"
Marco Belinelli,46,33,23.0,111.0,110.1,0.8,10.2,1.83,14.0,0.9,9.3,5.2,7.7,52.0,55.7,18.7,102.39,7.5,"3,873"
Doug McDermott,43,34,17.4,106.8,103.2,3.6,7.0,1.60,12.0,1.2,6.6,3.9,7.5,59.0,61.7,15.2,100.88,7.5,"2,830"
D.J. Wilson,37,11,18.4,107.0,102.2,4.9,8.0,1.63,14.6,4.7,17.4,11.2,9.0,50.6,51.5,14.1,105.55,7.5,"1,933"
Wayne Ellington,26,27,24.5,106.7,107.2,-0.5,8.6,1.80,12.3,1.0,7.3,3.9,6.8,55.4,56.9,16.7,98.47,7.5,"2,661"
Rodney Hood,29,43,26.3,106.3,113.7,-7.4,10.1,2.29,13.8,1.2,7.1,4.1,6.0,49.8,54.5,17.8,97.86,7.5,"3,864"
Danuel House Jr.,27,12,25.1,117.2,108.3,8.9,5.8,1.14,11.2,2.5,11.2,6.9,9.8,61.5,64.6,13.7,100.67,7.4,"2,046"
Thon Maker,44,20,15.2,104.3,103.4,0.9,6.6,1.36,11.7,3.9,14.9,9.5,8.5,49.8,53.0,14.8,101.10,7.4,"2,037"
Cameron Payne,7,33,17.8,99.5,114.8,-15.2,22.5,2.36,27.1,1.7,8.3,5.0,11.5,48.7,51.9,16.9,101.97,7.4,"1,516"
Maurice Harkless,37,23,23.6,114.6,106.8,7.9,6.8,1.64,13.7,5.2,12.8,9.0,8.3,53.0,54.7,13.5,101.67,7.3,"2,998"
Malik Monk,34,39,17.2,108.4,111.1,-2.7,14.3,1.36,14.1,1.2,9.5,5.2,10.4,48.0,51.8,23.6,102.17,7.3,"2,691"
Shaun Livingston,45,19,15.1,110.5,107.3,3.2,15.4,3.00,29.7,4.3,7.1,5.8,9.9,51.9,55.5,11.8,101.37,7.3,"2,033"
Antonio Blakeney,14,43,14.5,102.9,110.8,-7.8,7.9,1.20,8.3,0.8,11.4,6.1,6.9,46.5,48.7,24.0,101.32,7.3,"1,745"
Royce O'Neale,50,32,20.4,106.7,101.9,4.8,10.2,1.77,22.3,1.3,14.6,8.2,12.6,57.4,58.9,10.8,102.28,7.3,"3,562"
Dirk Nowitzki,17,34,15.6,104.8,109.7,-4.8,6.8,1.94,7.8,0.6,18.0,9.2,4.0,44.4,46.9,21.7,101.08,7.3,"1,682"
Collin Sexton,19,63,31.8,105.6,118.1,-12.5,15.4,1.31,13.9,2.1,7.2,4.5,10.6,48.0,52.0,24.7,98.54,7.3,"5,347"
Josh Jackson,19,60,25.2,102.8,112.4,-9.6,14.2,1.06,14.2,3.2,13.6,8.4,13.4,45.6,48.7,23.4,102.26,7.3,"4,225"
Chandler Hutchison,10,34,20.3,101.9,107.6,-5.6,5.5,1.36,11.9,3.3,16.7,10.0,8.7,49.3,50.7,12.1,100.63,7.3,"1,871"
Jonah Bolden,24,20,14.5,106.2,107.9,-1.8,8.5,1.11,15.9,6.7,17.3,11.9,14.3,59.9,59.5,13.1,106.12,7.2,"1,410"
Tyler Dorsey,11,37,14.5,106.4,108.4,-2.0,11.8,2.07,15.1,3.6,11.8,7.6,7.3,48.9,50.9,18.2,104.34,7.2,"1,515"
David Nwaba,14,37,19.3,108.1,111.9,-3.8,7.7,1.86,14.1,3.9,12.8,8.2,7.6,52.7,55.8,14.1,98.51,7.1,"2,020"
Ersan Ilyasova,49,18,18.4,111.2,101.5,9.7,5.6,1.08,10.1,7.1,15.1,11.2,9.3,51.4,54.8,15.1,105.02,7.1,"2,683"
Seth Curry,49,25,18.9,109.4,105.1,4.3,6.8,1.08,10.7,1.9,6.2,4.1,9.9,57.7,59.5,16.4,100.14,7.1,"2,923"
Mike Muscala,35,29,20.4,107.6,106.5,1.0,8.1,1.58,14.6,4.1,13.3,8.8,9.2,52.5,56.4,13.8,105.03,7.0,"2,859"
Eric Gordon,44,24,31.7,116.2,108.1,8.1,9.0,1.43,10.6,0.7,5.9,3.3,7.4,52.5,54.9,21.5,99.87,7.0,"4,483"
Moritz Wagner,15,28,10.4,95.7,105.5,-9.8,8.4,0.62,9.4,3.5,14.2,8.9,15.3,48.0,53.3,21.0,105.70,6.9,982
Dorian Finney-Smith,33,48,24.5,106.8,108.7,-1.9,7.0,1.28,12.8,6.4,11.9,9.2,10.0,50.7,53.0,13.5,100.70,6.9,"4,160"
Tony Snell,55,19,17.6,110.0,103.4,6.6,6.9,2.96,14.6,2.1,8.6,5.5,4.9,56.4,58.5,12.7,104.71,6.9,"2,837"
Rodions Kurucs,36,27,20.5,107.0,107.4,-0.4,5.7,0.68,8.4,4.0,13.1,8.6,12.4,51.4,54.5,17.5,106.05,6.9,"2,863"
Dwayne Bacon,20,23,17.6,111.2,113.2,-2.0,9.2,2.61,13.7,1.0,10.5,5.7,5.3,54.9,57.0,16.7,99.59,6.9,"1,578"
Nene,29,13,13.0,111.1,101.9,9.2,7.0,2.36,15.0,5.8,15.2,10.5,6.4,51.7,55.2,11.4,101.71,6.9,"1,154"
Reggie Bullock,27,36,29.8,109.0,110.3,-1.3,9.6,1.98,15.8,1.1,8.2,4.5,8.0,53.7,56.3,15.4,101.09,6.9,"3,958"
Rodney McGruder,31,35,23.5,104.9,106.3,-1.4,10.3,1.75,16.8,3.5,10.6,7.0,9.6,48.9,51.0,14.7,100.62,6.8,"3,252"
Justin Holiday,25,57,31.8,102.4,110.1,-7.7,8.4,1.40,13.7,1.7,10.3,6.0,9.7,49.0,52.0,15.3,99.60,6.8,"5,394"
Devonte' Graham,18,28,14.7,104.5,111.8,-7.3,26.6,4.03,31.3,1.3,7.8,4.4,7.8,42.1,45.9,16.6,101.10,6.8,"1,426"
Dante Cunningham,36,28,14.5,103.7,111.9,-8.2,7.2,2.27,20.9,4.9,14.8,9.8,9.2,57.0,58.5,8.6,100.84,6.7,"1,945"
E'Twaun Moore,21,32,27.6,111.3,111.6,-0.3,9.3,1.73,14.2,2.3,5.8,4.1,8.2,55.3,56.7,17.0,104.07,6.7,"3,180"
Abdel Nader,38,23,11.4,96.4,105.8,-9.5,4.4,0.77,7.3,1.7,13.9,7.5,9.5,49.8,52.2,14.8,104.97,6.6,"1,512"
Gerald Green,47,26,20.2,114.0,109.3,4.6,4.1,0.73,5.7,1.9,10.0,5.9,7.9,53.5,55.5,19.0,100.58,6.6,"3,081"
Dragan Bender,9,37,18.0,104.6,112.7,-8.1,9.4,1.51,17.9,4.0,16.8,10.5,11.9,50.3,52.1,13.0,103.30,6.6,"1,771"
Alfonzo McKinnie,53,19,13.9,108.8,107.9,0.9,4.1,1.03,8.7,7.5,15.2,11.4,8.4,56.4,56.9,13.1,103.93,6.5,"2,169"
Devin Harris,28,40,15.7,105.7,109.9,-4.2,17.2,2.18,20.9,1.0,9.0,4.9,9.6,47.0,52.7,18.0,100.61,6.5,"2,244"
