#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
203,Malcolm Brogdon,MIL,24,75,38,37,1982,13.9,5.3,11.5,45.7,1.4,3.5,40.4,2.0,2.3,86.5,0.9,3.0,3.9,5.8,2.1,1.5,0.2,2.5,30.4,2,1,1.6
204,Deron Williams,CLE,33,64,25,39,1657,15.2,5.7,13.0,43.8,1.8,5.1,36.3,2.0,2.4,82.6,0.3,2.9,3.2,7.8,3.0,0.7,0.2,3.0,30.3,3,0,-2.0
205,Emmanuel Mudiay,DEN,21,55,25,30,1406,15.4,5.3,14.1,37.7,1.4,4.6,31.5,3.4,4.3,78.4,0.7,3.8,4.6,5.6,3.2,1.1,0.3,2.4,30.3,1,0,-3.4
206,Kent Bazemore,ATL,27,73,39,34,1963,14.7,5.4,13.2,40.9,1.7,4.9,34.6,2.2,3.1,70.8,0.8,3.4,4.2,3.2,2.3,1.7,1.0,3.0,30.2,1,0,-1.9
207,Victor Oladipo,OKC,25,67,39,28,2223,17.3,6.7,15.1,44.2,2.1,5.7,36.1,1.9,2.5,75.3,0.6,4.1,4.7,2.9,1.9,1.3,0.3,2.5,30.1,3,0,2.8
208,Robin Lopez,CHI,29,81,40,41,2271,13.3,6.1,12.3,49.3,0.0,0.0,0.0,1.2,1.6,72.1,3.9,4.4,8.2,1.3,1.4,0.3,1.9,2.4,30.1,8,0,1.2
209,Joffrey Lauvergne,CHI,25,70,41,29,980,13.8,5.4,12.3,44.0,1.2,3.6,33.7,1.7,2.7,63.0,2.6,6.6,9.2,2.6,2.1,0.9,0.2,3.0,30.1,0,0,-3.3
210,Thaddeus Young,IND,29,74,40,34,2237,13.1,5.8,11.1,52.7,0.7,1.9,38.1,0.7,1.4,52.3,2.1,5.1,7.2,2.0,1.5,1.8,0.5,2.2,30.0,7,0,1.0
211,Sergio Rodriguez,PHI,31,68,24,44,1517,12.6,5.0,12.7,39.2,2.2,6.0,36.5,0.4,0.6,66.7,0.5,3.2,3.7,8.2,3.0,1.2,0.1,2.3,30.0,1,0,-3.3
212,Tyus Jones,MIN,21,60,23,37,774,9.7,3.5,8.4,41.4,1.2,3.4,35.6,1.5,2.0,76.7,0.5,2.6,3.1,7.3,1.8,2.2,0.2,2.3,30.0,0,0,1.6
213,Brandon Jennings,WAS,27,81,37,44,1801,11.5,3.8,10.7,35.9,1.6,5.0,31.3,2.3,3.0,75.0,0.6,3.3,3.9,7.9,2.6,1.4,0.1,2.3,29.9,3,0,-1.3
215,Tony Allen,MEM,35,71,36,35,1914,12.1,5.2,11.2,46.1,0.3,1.0,27.8,1.5,2.4,61.5,3.1,4.2,7.4,1.8,1.9,2.2,0.5,3.3,29.9,5,0,-0.2
216,Tim Hardaway Jr.,ATL,25,79,42,37,2153,19.1,6.9,15.2,45.5,2.5,7.0,35.7,2.7,3.6,76.6,0.6,3.2,3.7,3.0,1.8,0.9,0.3,1.7,29.9,0,0,2.6
217,Jae Crowder,BOS,26,72,48,24,2335,15.4,5.1,11.1,46.3,2.4,6.1,39.8,2.7,3.3,81.1,0.7,5.7,6.4,2.4,1.2,1.1,0.4,2.5,29.9,7,0,5.4
219,Roy Hibbert,DEN,30,48,24,24,682,11.7,4.2,7.8,54.4,0.0,0.0,0.0,3.2,4.0,81.3,2.8,5.2,8.0,1.1,1.7,0.4,2.4,5.3,29.8,1,0,-1.2
220,Mike Muscala,ATL,25,70,36,34,1237,12.7,4.9,9.8,50.4,1.3,3.2,41.8,1.4,1.9,76.6,2.2,4.8,7.0,2.8,1.6,0.9,1.2,2.8,29.8,0,0,-2.2
221,Patty Mills,SAS,28,80,60,20,1754,15.6,5.6,12.7,44.0,3.0,7.3,41.4,1.4,1.6,82.5,0.5,2.4,2.9,5.7,2.1,1.3,0.1,2.2,29.8,1,0,8.4
225,Tim Frazier,NOP,26,65,26,39,1525,11.0,3.8,9.5,40.3,0.9,3.0,31.3,2.3,3.0,76.0,0.8,3.3,4.1,7.9,2.4,1.3,0.1,3.1,29.7,7,1,-2.0
226,Gary Harris,DEN,22,57,29,28,1782,17.2,6.5,12.9,50.2,2.2,5.2,42.0,2.1,2.7,77.6,1.0,2.6,3.6,3.3,1.5,1.4,0.2,1.9,29.7,0,0,1.6
227,Brandon Knight,PHX,25,54,16,38,1140,18.8,6.6,16.6,39.8,1.4,4.4,32.4,4.2,4.9,85.7,0.8,2.9,3.7,4.1,2.8,0.9,0.2,2.7,29.7,0,0,-10.3
228,Harrison Barnes,DAL,25,79,32,47,2804,19.5,7.7,16.4,46.8,1.0,2.9,35.1,3.1,3.6,86.1,1.2,3.9,5.1,1.5,1.3,0.8,0.2,1.6,29.6,1,0,-1.7
230,Marvin Williams,CHA,31,76,32,44,2295,13.3,4.7,11.0,42.2,1.9,5.6,35.0,2.1,2.4,87.3,1.4,6.4,7.8,1.7,0.9,0.9,0.8,2.1,29.5,11,0,-0.5
232,Tristan Thompson,CLE,26,78,50,28,2336,9.7,4.0,6.7,60.0,0.0,0.0,0.0,1.6,3.3,49.8,4.4,6.6,11.0,1.2,1.0,0.6,1.3,2.7,29.4,19,0,2.0
233,Devin Harris,DAL,34,65,29,36,1087,14.5,4.5,11.3,39.9,1.9,5.9,32.8,3.5,4.3,82.9,0.4,3.8,4.2,4.5,1.9,1.4,0.2,3.3,29.4,0,0,1.3
234,Jamal Murray,DEN,20,82,40,42,1765,16.5,6.0,14.9,40.4,2.3,7.0,33.4,2.2,2.4,88.3,0.8,3.5,4.4,3.5,2.3,1.0,0.5,2.5,29.3,1,0,1.6
235,Quincy Acy,BKN,26,38,11,27,558,14.3,4.5,11.0,41.2,2.4,5.8,41.1,2.9,3.9,75.0,1.3,6.1,7.4,1.2,1.4,0.9,1.0,4.3,29.2,0,0,-2.5
236,Al-Farouq Aminu,POR,26,61,33,28,1773,10.8,3.7,9.5,39.3,1.4,4.3,33.0,1.9,2.8,70.6,1.6,7.6,9.2,2.0,1.9,1.2,0.9,2.1,29.2,4,0,0.4
237,Eric Gordon,HOU,28,75,50,25,2323,18.9,6.4,15.7,40.6,3.8,10.2,37.2,2.3,2.7,84.0,0.4,2.7,3.1,2.9,1.9,0.7,0.6,2.3,29.2,0,0,4.6
238,Jordan Clarkson,LAL,25,82,26,56,2397,18.1,7.2,16.1,44.5,1.8,5.3,32.9,2.0,2.5,79.8,0.7,3.0,3.7,3.2,2.5,1.3,0.1,2.3,29.2,0,0,-6.3
240,Cristiano Felicio,CHI,24,66,31,35,1040,10.9,4.4,7.6,57.9,0.0,0.0,0.0,2.1,3.2,64.5,4.3,6.5,10.8,1.4,1.1,0.9,0.6,3.8,29.2,3,0,-1.2
241,Andre Iguodala,GSW,33,76,64,12,1998,10.3,3.9,7.5,52.8,1.2,3.2,36.2,1.3,1.8,70.6,0.9,4.6,5.5,4.7,1.0,1.4,0.7,1.7,29.1,0,0,9.5
242,Gerald Green,BOS,31,47,32,15,538,17.5,6.4,15.5,40.9,2.6,7.4,35.1,2.2,2.7,80.5,1.1,4.6,5.6,2.2,1.7,0.6,0.5,3.2,29.1,0,0,0.6
243,Kyle Anderson,SAS,23,72,53,19,1020,8.7,3.3,7.4,44.5,0.5,1.4,37.5,1.6,2.0,78.9,1.2,6.2,7.3,3.2,1.4,1.8,0.9,2.2,29.1,0,0,6.3
244,Darren Collison,SAC,29,68,26,42,2063,15.7,5.9,12.5,47.6,1.3,3.1,41.7,2.6,3.0,86.0,0.4,2.3,2.7,5.4,2.0,1.2,0.2,2.1,29.0,4,0,-2.3
247,KJ McDaniels,BKN,24,49,28,21,506,14.7,5.5,12.0,45.6,1.4,4.7,30.3,2.3,2.7,84.2,1.1,4.8,5.8,0.9,2.1,1.4,1.3,3.5,28.9,0,0,-3.2
248,Evan Fournier,ORL,24,68,23,45,2234,18.8,6.6,15.0,43.9,2.1,5.8,35.6,3.6,4.5,80.5,0.7,2.7,3.4,3.3,2.3,1.1,0.1,2.9,28.8,1,0,-3.1
249,Aron Baynes,DET,30,75,34,41,1163,11.3,4.4,8.6,51.3,0.0,0.0,0.0,2.4,2.9,84.0,3.4,6.9,10.3,1.0,1.5,0.5,1.2,5.1,28.8,2,0,4.2
252,Dejounte Murray,SAS,20,38,29,9,321,14.6,5.6,13.0,43.1,1.0,2.6,39.1,2.4,3.4,70.0,0.7,4.0,4.7,5.4,4.3,0.9,0.7,3.2,28.7,0,0,0.1
253,Norman Powell,TOR,24,76,47,29,1368,16.7,6.0,13.3,44.9,1.5,4.6,32.4,3.3,4.2,79.2,0.7,3.8,4.4,2.2,1.8,1.4,0.4,3.3,28.7,0,0,2.2
254,Evan Turner,POR,28,65,34,31,1659,12.7,5.1,12.0,42.6,0.7,2.6,26.3,1.8,2.2,82.5,0.8,4.6,5.4,4.4,2.2,1.2,0.5,2.6,28.7,2,0,-3.9
255,Juancho Hernangomez,DEN,21,62,30,32,842,13.0,4.3,9.6,45.1,2.0,4.8,40.7,2.4,3.2,75.0,1.8,6.2,8.0,1.2,1.3,1.3,0.5,2.7,28.6,1,0,-1.5
256,Terry Rozier,BOS,23,74,47,27,1263,11.7,4.3,11.7,36.7,1.6,5.1,31.8,1.5,1.9,77.3,1.1,5.3,6.5,3.7,1.3,1.3,0.3,2.0,28.5,1,0,-0.3
260,Nemanja Bjelica,MIN,29,65,28,37,1190,12.2,4.6,10.8,42.4,1.7,5.4,31.6,1.4,1.8,73.8,1.7,5.7,7.4,2.4,1.8,1.2,0.6,4.7,28.3,3,0,-0.4
261,Ian Clark,GSW,26,77,63,14,1137,16.7,6.7,13.7,48.7,1.9,5.2,37.4,1.4,1.8,75.9,0.7,3.1,3.8,2.9,1.7,1.2,0.3,2.4,28.3,0,0,1.1
262,Ramon Sessions,CHA,31,50,23,27,811,13.9,4.4,11.7,38.0,0.9,2.8,33.9,4.0,5.2,77.1,0.5,2.8,3.2,5.7,2.0,1.2,0.1,1.9,28.3,0,0,-3.6
263,Matt Barnes,GSW,37,74,38,36,1776,10.7,3.8,9.6,39.1,1.8,5.3,33.1,1.4,1.8,78.7,1.4,6.4,7.8,4.0,2.2,1.0,0.5,3.8,28.3,4,0,-1.3
264,Trevor Ariza,HOU,32,80,53,27,2773,12.2,4.2,10.4,40.9,2.5,7.2,34.4,1.2,1.6,73.8,0.7,5.2,5.9,2.3,0.9,1.9,0.3,1.7,28.3,3,0,4.8
265,Caris LeVert,BKN,22,57,15,42,1237,13.6,5.0,11.1,45.0,1.7,5.4,32.1,2.0,2.7,72.0,0.7,4.8,5.5,3.2,1.7,1.4,0.2,2.6,28.3,0,0,-2.7
266,Thabo Sefolosha,ATL,33,62,32,30,1596,10.0,3.9,8.9,44.1,0.9,2.7,34.2,1.2,1.7,73.3,1.2,4.9,6.1,2.4,1.3,2.2,0.7,2.2,28.2,0,0,-1.5
268,Jerian Grant,CHI,24,63,29,34,1028,13.0,4.5,10.5,42.5,1.7,4.7,36.6,2.3,2.6,89.0,0.6,3.3,3.9,4.2,1.5,1.6,0.3,3.3,28.2,1,0,1.8
269,Jon Leuer,DET,28,75,34,41,1944,14.2,5.7,12.0,48.0,0.9,3.1,29.3,1.8,2.1,86.7,1.9,5.6,7.4,2.1,1.2,0.6,0.5,2.7,28.2,3,0,-1.4
270,Terrence Ross,ORL,26,78,39,39,1955,15.8,6.0,13.7,43.7,2.6,7.2,36.3,1.2,1.4,83.1,0.3,3.5,3.8,1.6,1.3,1.6,0.6,2.6,28.2,0,0,2.3
271,Yogi Ferrell,DAL,24,46,18,28,1197,13.9,4.8,11.8,40.6,2.0,5.3,38.6,2.2,2.7,83.1,0.6,2.7,3.3,5.2,2.1,1.3,0.3,2.7,28.2,0,0,-3.5
272,Spencer Dinwiddie,BKN,24,59,13,46,1334,11.7,3.6,8.2,44.4,1.0,2.7,37.6,3.4,4.3,79.2,0.7,3.7,4.4,5.0,1.8,1.2,0.6,3.2,28.1,0,0,-3.6
273,Justin Holiday,NYK,28,82,31,51,1639,13.8,5.1,11.8,43.3,2.1,6.0,35.5,1.4,1.8,82.5,0.6,4.3,4.9,2.2,1.4,1.4,0.7,2.4,28.0,0,0,-0.9
274,Deyonta Davis,MEM,20,36,23,13,238,8.8,3.6,7.1,51.1,0.0,0.0,0.0,1.5,2.7,55.6,3.0,6.0,9.1,0.3,1.2,0.5,2.6,6.0,28.0,0,0,-6.4
275,Trey Lyles,UTA,21,71,43,28,1158,13.7,4.9,13.6,36.2,2.0,6.3,31.9,1.8,2.5,72.2,1.5,5.8,7.3,2.1,2.0,0.8,0.6,3.0,28.0,1,0,0.8
276,Zach LaVine,MIN,22,47,16,31,1749,18.3,6.7,14.6,45.9,2.5,6.4,38.7,2.4,2.9,83.6,0.4,2.9,3.3,2.9,1.7,0.8,0.2,2.1,27.9,0,0,-2.4
