#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
1,Anthony Davis,NOP,25,30,20,10,36.3,30.9,11.7,22.4,52.0,0.9,2.7,33.8,6.6,7.8,85.4,2.5,9.2,11.6,2.0,2.3,2.0,3.1,2.3,60.9,22,1,5.5
2,LeBron James,CLE,33,31,20,11,37.5,29.4,11.1,20.5,54.0,2.1,5.2,39.8,5.1,7.2,71.3,1.2,8.7,9.9,10.0,3.9,1.1,0.6,1.8,57.4,24,10,3.5
3,Russell Westbrook,OKC,29,28,16,12,37.2,25.8,9.5,20.6,46.2,1.0,3.6,27.5,5.8,7.3,78.9,2.0,8.8,10.8,10.3,5.1,1.5,0.4,2.9,54.7,22,10,3.4
4,James Harden,HOU,28,30,27,3,34.4,28.8,8.5,18.9,44.9,3.1,9.3,33.7,8.7,10.1,85.5,0.6,5.4,5.9,8.3,4.4,1.6,0.7,2.1,50.9,12,1,7.9
5,Giannis Antetokounmpo,MIL,23,29,14,15,36.5,24.9,9.3,18.5,50.5,0.7,2.2,31.7,5.5,7.4,74.1,1.7,7.9,9.6,5.0,3.2,1.4,1.7,3.1,50.0,19,1,1.4
6,Nikola Jokic,DEN,23,30,20,10,33.6,21.2,7.6,14.4,53.1,1.8,3.8,47.4,4.2,4.8,86.2,2.5,8.7,11.2,7.4,2.9,1.3,1.0,3.0,49.6,17,8,6.3
7,Karl-Anthony Towns,MIN,22,27,14,13,35.8,24.0,8.5,15.3,55.3,1.6,3.4,46.2,5.4,6.2,88.0,2.9,9.8,12.7,2.7,2.0,0.7,1.3,3.8,47.2,22,0,4.3
9,Damian Lillard,POR,27,28,19,9,36.8,29.2,8.9,20.6,43.3,3.3,9.4,34.5,8.1,8.9,91.5,1.1,3.2,4.3,6.5,2.5,1.1,0.3,1.4,46.0,5,0,6.8
10,Andre Drummond,DET,24,31,15,16,34.4,15.3,6.1,12.1,50.3,0.0,0.2,0.0,3.1,5.3,58.5,5.3,11.8,17.1,1.7,2.3,1.3,2.0,3.1,45.9,28,0,-0.5
11,Kevin Durant,GSW,29,25,16,9,33.4,27.6,9.5,17.8,53.3,2.6,5.9,43.9,6.1,6.8,89.4,0.3,6.4,6.7,5.1,2.9,0.5,1.3,1.5,45.8,6,0,1.6
12,Ben Simmons,PHI,21,33,27,6,32.1,14.8,6.3,10.9,58.1,0.0,0.0,0.0,2.1,3.8,55.1,1.9,6.8,8.7,9.4,2.8,1.7,0.8,2.2,44.1,19,7,9.4
13,LaMarcus Aldridge,SAS,32,24,13,11,32.6,25.2,10.1,18.5,54.9,0.1,0.8,16.7,4.8,5.8,82.9,3.1,5.5,8.6,2.3,1.3,0.7,1.3,2.0,43.6,7,0,4.9
14,Victor Oladipo,IND,26,28,19,9,33.5,21.8,8.2,17.9,45.8,1.7,5.1,32.9,3.7,4.7,79.4,0.8,4.4,5.3,4.6,2.9,3.1,0.7,2.3,43.5,2,0,3.6
15,Joel Embiid,PHI,24,25,19,6,28.4,21.6,7.8,16.6,47.2,1.2,3.8,31.3,4.8,6.6,72.6,2.4,8.5,10.9,3.0,3.2,0.7,1.7,3.0,43.2,15,0,8.9
17,Jrue Holiday,NOP,28,30,19,11,34.9,19.2,7.8,16.1,48.7,1.3,3.6,36.4,2.3,3.1,73.9,0.9,3.8,4.7,7.2,2.6,1.7,1.0,2.7,41.1,7,1,4.8
18,Paul George,OKC,28,30,17,13,36.9,22.3,7.3,17.9,41.0,2.9,8.0,35.8,4.8,5.7,83.7,1.0,5.1,6.0,4.0,2.7,1.8,0.4,3.0,39.6,2,0,2.6
20,Rudy Gobert,UTA,26,31,26,5,34.3,14.5,5.3,8.0,65.7,0.0,0.0,0.0,3.9,5.6,69.7,3.0,8.5,11.5,1.6,2.0,0.9,2.3,2.9,38.2,20,0,11.7
21,Eric Bledsoe,MIL,28,31,17,14,33.0,19.4,7.0,13.5,51.8,2.0,5.0,40.4,3.4,4.0,83.9,0.7,3.5,4.3,6.3,3.0,1.9,0.5,2.6,38.1,2,1,3.8
23,Dwight Howard,CHA,32,31,14,17,29.5,17.7,6.9,12.0,57.4,0.0,0.1,25.0,3.9,6.4,61.3,2.5,9.6,12.1,1.1,1.9,0.4,1.5,2.9,37.8,21,0,-1.2
25,DeAndre Jordan,LAC,29,31,17,14,30.8,12.5,4.9,8.0,61.5,0.0,0.0,0.0,2.7,4.6,59.0,4.3,11.5,15.9,2.0,1.9,0.6,0.9,2.3,37.1,19,0,-3.0
26,Chris Paul,HOU,33,27,25,2,31.5,17.8,6.2,13.4,46.0,2.2,6.2,35.1,3.2,3.5,91.6,0.6,4.4,5.0,7.0,2.0,1.4,0.1,2.3,37.0,5,0,9.7
27,Blake Griffin,DET,29,25,11,14,33.2,19.8,7.2,16.7,43.3,1.9,5.4,34.8,3.5,4.4,78.4,1.1,5.6,6.6,6.2,2.6,0.4,0.4,2.4,36.9,5,1,1.4
28,Bradley Beal,WAS,25,31,15,16,36.6,21.1,8.0,17.3,46.4,2.4,6.3,38.3,2.6,3.1,83.3,0.6,3.8,4.4,5.6,3.1,1.3,0.4,2.0,36.7,1,0,0.9
30,Julius Randle,LAL,23,31,15,16,32.2,20.2,7.6,13.5,56.2,0.1,0.3,25.0,4.9,6.7,73.4,2.6,6.6,9.2,3.3,3.1,0.6,0.5,3.4,36.3,16,1,-0.1
32,Khris Middleton,MIL,26,32,17,15,35.9,20.3,7.0,14.9,47.1,1.7,4.4,38.3,4.5,5.0,90.1,0.7,4.6,5.3,3.6,2.5,1.8,0.4,3.4,36.1,1,0,1.6
33,Nikola Vucevic,ORL,27,22,5,17,29.7,15.8,6.8,15.0,45.5,0.7,2.9,25.4,1.4,1.7,81.6,1.8,7.5,9.3,3.5,2.0,0.9,1.1,2.8,36.0,11,0,-1.5
34,Donovan Mitchell,UTA,21,30,25,5,35.8,22.5,8.2,18.7,43.6,2.6,7.6,34.1,3.6,4.6,78.1,0.9,3.4,4.3,4.1,3.0,1.4,0.2,2.2,35.8,0,0,12.2
35,Draymond Green,GSW,28,26,15,11,33.0,10.6,4.0,9.0,45.1,1.0,3.4,28.4,1.6,2.1,75.9,0.9,6.4,7.3,7.2,3.0,1.5,1.2,2.9,35.3,9,1,1.6
39,Clint Capela,HOU,24,30,27,3,28.7,13.3,5.8,9.0,64.2,0.0,0.0,0.0,1.7,3.4,51.0,3.3,7.6,10.9,0.7,1.0,0.8,2.1,2.0,35.0,18,0,4.9
40,Marc Gasol,MEM,33,24,4,20,30.4,15.7,5.4,13.0,41.8,1.6,4.7,33.9,3.3,4.0,81.4,0.7,6.6,7.3,4.7,2.5,0.8,1.2,2.6,34.9,5,0,-6.5
41,Jusuf Nurkic,POR,23,30,19,11,26.1,14.6,6.5,11.5,56.8,0.0,0.0,0.0,1.5,2.6,57.7,2.7,7.4,10.1,1.9,1.9,0.8,1.6,3.5,34.9,15,0,4.4
42,Tobias Harris,LAC,25,31,17,14,34.8,19.2,7.5,16.0,46.9,2.2,5.3,41.5,2.0,2.5,79.2,0.7,5.4,6.1,3.1,1.6,1.2,0.6,2.3,34.8,2,0,-1.5
43,DeMar DeRozan,TOR,28,30,23,7,32.7,20.8,7.3,16.7,43.8,1.2,4.2,28.8,5.0,6.0,82.8,0.6,3.0,3.6,5.3,1.9,0.9,0.3,1.9,34.8,0,0,6.0
44,Kyle Lowry,TOR,32,31,24,7,31.0,15.6,5.0,11.3,44.1,3.2,7.8,41.5,2.5,3.0,82.6,0.9,3.9,4.8,7.2,1.9,1.0,0.4,2.8,34.4,7,1,5.1
46,Ricky Rubio,UTA,27,27,22,5,29.3,16.0,5.4,11.8,45.8,1.6,3.7,42.6,3.6,4.1,85.7,0.7,4.5,5.1,6.0,2.3,1.6,0.2,2.8,34.1,5,0,11.7
47,Kemba Walker,CHA,28,32,15,17,33.1,21.7,7.1,16.0,44.4,3.1,7.7,40.8,4.3,4.8,90.8,0.3,2.2,2.5,5.2,2.3,1.1,0.3,1.0,34.1,0,0,-0.5
49,Hassan Whiteside,MIA,29,20,9,11,24.4,13.5,5.6,10.7,52.1,0.0,0.0,0.0,2.4,3.6,65.3,3.4,7.5,10.9,1.3,1.6,0.7,1.8,2.7,33.9,9,0,-1.3
50,Jeff Teague,MIN,30,26,14,12,32.1,16.0,5.6,11.8,47.4,1.3,3.3,37.9,3.6,4.1,88.7,0.2,2.9,3.1,7.2,2.2,1.4,0.3,2.1,33.4,5,0,2.7
51,Will Barton,DEN,27,30,20,10,35.0,17.8,6.5,13.3,48.8,2.1,5.5,39.0,2.6,2.9,89.8,0.9,4.4,5.3,4.1,1.8,0.9,0.7,2.3,33.3,2,0,3.8
52,Lou Williams,LAC,31,30,17,13,33.3,21.1,7.2,17.0,42.2,1.5,5.1,28.6,5.3,6.2,85.4,0.5,2.0,2.5,5.4,3.0,1.0,0.3,1.2,32.9,3,0,2.0
53,Enes Kanter,NYK,26,22,4,18,26.3,14.2,5.8,10.5,55.7,0.0,0.0,0.0,2.6,3.2,80.3,4.7,7.9,12.6,1.5,1.5,0.5,0.4,2.7,32.9,17,0,-4.2
55,Josh Jackson,PHX,21,27,2,25,31.5,18.3,7.3,16.4,44.1,0.8,3.0,25.6,3.0,4.6,66.7,1.5,4.4,5.9,2.2,2.3,1.4,0.7,3.0,32.7,4,0,-9.8
56,CJ McCollum,POR,26,30,19,11,36.1,20.5,8.1,19.0,42.5,2.0,5.9,33.9,2.4,3.1,77.2,0.7,3.2,3.9,3.5,1.9,0.8,0.6,1.8,32.6,0,0,1.7
57,Steven Adams,OKC,24,29,16,13,33.4,13.7,5.7,9.3,60.7,0.0,0.0,0.0,2.3,4.6,51.1,4.9,4.1,9.0,1.4,1.8,1.2,1.1,2.8,32.0,10,0,3.0
59,Otto Porter Jr.,WAS,25,31,15,16,31.4,16.1,6.4,12.1,52.4,2.0,4.2,46.6,1.4,1.7,81.5,1.5,5.1,6.6,2.4,1.1,1.3,0.5,2.0,31.8,6,0,3.3
60,Rajon Rondo,NOP,32,28,20,8,28.8,9.8,4.1,8.8,47.3,0.8,2.4,33.3,0.7,1.4,50.0,0.5,4.4,4.9,9.4,2.6,1.3,0.1,2.0,31.1,8,1,3.6
61,Rondae Hollis-Jefferson,BKN,23,21,9,12,28.7,13.6,4.9,10.1,48.4,0.0,0.5,10.0,3.8,4.9,77.5,1.6,5.9,7.5,2.8,2.0,1.2,0.8,2.3,30.8,5,0,-3.8
62,Joe Ingles,UTA,30,31,26,5,33.0,14.1,5.0,10.2,48.7,2.7,6.2,43.8,1.5,1.8,80.4,0.2,4.0,4.3,5.9,2.2,1.2,0.4,2.4,30.7,4,0,11.0
63,Paul Millsap,DEN,33,21,13,8,30.1,14.3,5.2,10.7,48.4,0.9,2.5,34.0,3.0,4.4,68.8,1.9,4.7,6.6,2.6,1.9,1.0,1.1,2.7,30.7,1,0,2.9
64,Jamal Murray,DEN,21,30,20,10,33.8,17.3,6.0,13.2,45.3,2.2,5.7,39.0,3.1,3.5,88.6,1.0,2.8,3.7,4.1,2.2,1.2,0.4,2.2,30.6,0,0,4.3
65,Goran Dragic,MIA,32,29,13,16,31.5,17.7,6.6,13.9,47.3,1.5,3.8,40.4,3.0,3.4,87.8,0.8,3.3,4.1,4.8,1.9,0.8,0.1,2.6,30.6,1,0,3.9
66,Nikola Mirotic,NOP,27,29,19,10,28.9,14.4,5.3,12.7,42.0,2.2,6.6,33.7,1.6,2.0,80.7,1.3,6.6,8.0,1.4,1.0,1.0,0.9,2.1,30.6,7,0,2.1
67,Dennis Smith Jr.,DAL,20,25,7,18,31.1,16.0,6.2,15.9,39.0,1.6,5.4,29.4,2.0,2.8,71.0,0.7,2.8,3.6,5.8,3.0,1.2,0.3,2.4,30.2,3,0,-4.4
68,Willie Cauley-Stein,SAC,24,27,8,19,29.2,13.1,5.5,11.1,49.8,0.0,0.1,50.0,2.0,3.3,61.4,2.0,5.3,7.2,2.5,1.5,1.1,1.0,3.0,30.1,3,0,-5.5
69,Nicolas Batum,CHA,29,28,12,16,30.3,11.9,4.2,10.0,42.1,1.7,4.4,37.9,1.8,2.0,87.5,1.0,4.3,5.3,6.3,1.9,1.0,0.4,1.0,30.1,5,1,-2.7
70,Taurean Prince,ATL,24,31,9,22,29.9,17.6,6.1,14.3,42.8,2.8,7.3,37.9,2.7,3.0,88.3,0.5,3.8,4.3,3.2,2.6,1.2,0.4,1.8,29.9,1,0,-5.0
72,Jonas Valanciunas,TOR,26,31,24,7,23.8,14.1,5.7,10.0,57.1,0.6,1.5,41.3,2.1,2.9,73.0,2.5,6.3,8.8,1.4,1.5,0.4,1.1,2.3,29.7,10,0,2.9
74,Terry Rozier,BOS,24,28,17,11,30.5,15.0,5.1,12.7,40.0,2.6,6.4,41.0,2.3,3.0,75.9,0.9,4.2,5.1,4.1,1.4,0.9,0.3,1.8,29.5,0,0,1.4
75,Kyle Kuzma,LAL,22,28,15,13,32.6,16.0,6.0,13.6,43.8,2.3,6.2,36.2,1.8,2.5,71.8,0.9,6.1,7.0,1.8,1.8,0.8,0.5,2.1,29.1,7,0,0.6
76,D'Angelo Russell,BKN,22,29,9,20,26.8,14.7,5.4,13.7,39.7,2.2,6.6,34.2,1.6,2.0,79.3,0.6,3.5,4.1,5.8,2.7,0.7,0.4,1.9,29.1,4,1,-3.0
77,Harrison Barnes,DAL,26,25,8,17,33.1,19.8,7.1,16.3,43.5,2.0,5.2,38.2,3.6,4.4,83.5,0.7,4.0,4.8,2.1,1.5,0.6,0.1,1.2,29.0,0,0,-4.8
79,Elfrid Payton,PHX,24,22,3,19,28.3,11.7,4.8,10.9,44.2,0.2,1.4,16.7,1.9,2.6,70.7,0.9,4.0,4.9,6.2,2.7,1.1,0.5,2.5,28.9,5,2,-12.8
80,Bobby Portis,CHI,23,30,9,21,25.4,14.8,6.0,12.8,46.9,1.4,3.6,39.3,1.4,2.0,71.2,2.3,5.3,7.6,1.8,1.6,0.9,0.4,2.5,28.8,7,0,-2.5
81,Andrew Wiggins,MIN,23,27,14,13,36.5,16.9,6.8,15.6,43.4,1.3,3.8,34.0,2.0,3.0,66.7,1.0,3.7,4.7,2.1,1.9,1.1,0.6,2.2,28.8,1,0,-0.1
82,Robert Covington,PHI,27,33,27,6,31.0,12.1,4.3,10.4,41.2,2.4,6.7,35.5,1.2,1.4,84.8,0.6,4.5,5.1,2.0,1.1,1.8,1.1,2.9,28.8,4,0,9.8
83,Josh Richardson,MIA,24,29,14,15,31.4,13.2,5.2,11.0,47.2,1.5,3.6,41.0,1.4,1.6,91.1,1.0,2.6,3.6,2.9,1.4,1.8,0.9,2.1,28.5,0,0,-0.2
85,Al Horford,BOS,32,25,15,10,30.0,12.1,4.6,10.2,45.7,1.1,2.6,42.4,1.7,1.9,89.4,1.4,5.1,6.4,3.7,1.7,0.5,1.1,2.0,28.4,3,0,2.6
87,Klay Thompson,GSW,28,23,15,8,34.5,19.3,7.8,16.0,48.5,2.8,7.0,40.6,0.9,1.2,75.0,0.4,2.9,3.3,2.5,1.8,0.8,0.1,1.4,28.1,0,0,1.6
88,Dejounte Murray,SAS,21,27,13,14,26.1,10.6,4.6,9.6,47.5,0.2,0.6,31.3,1.3,2.0,64.2,1.6,5.0,6.6,3.0,1.7,1.7,0.4,2.0,27.8,2,0,1.4
90,Kentavious Caldwell-Pope,LAL,25,31,15,16,34.6,13.9,4.7,10.5,44.9,2.4,5.6,41.7,2.2,2.6,83.8,0.8,5.3,6.1,2.5,1.3,1.2,0.2,2.3,27.8,3,0,0.5
91,Thaddeus Young,IND,30,29,19,10,31.2,11.2,4.9,10.4,46.8,0.4,1.7,27.1,1.0,1.7,60.4,2.9,4.4,7.3,1.6,1.4,1.8,0.5,2.1,27.7,6,0,2.4
92,Tim Hardaway Jr.,NYK,26,27,5,22,33.6,17.5,6.5,15.6,41.5,2.1,7.3,29.3,2.4,2.8,84.2,0.5,3.3,3.8,2.5,1.7,1.0,0.1,2.3,27.5,0,0,-4.6
93,Spencer Dinwiddie,BKN,25,29,9,20,29.6,11.2,3.5,9.6,36.5,1.6,5.0,30.8,2.7,3.4,80.6,0.5,2.7,3.2,6.8,1.7,1.1,0.2,2.1,27.4,4,0,-3.3
94,Kelly Olynyk,MIA,27,24,12,12,23.3,12.8,4.5,9.0,50.7,1.7,4.4,37.7,2.0,2.6,77.4,1.4,4.4,5.8,3.6,1.8,0.9,0.5,2.8,27.4,2,0,6.3
95,Austin Rivers,LAC,25,28,15,13,35.3,14.8,5.6,12.8,44.1,2.0,5.6,35.3,1.5,2.4,63.6,0.4,2.3,2.8,4.3,1.8,1.2,0.3,2.5,27.2,0,0,-0.4
96,DeMarre Carroll,BKN,31,26,6,20,31.0,14.2,4.7,11.0,42.3,2.4,5.9,41.2,2.4,3.3,74.1,1.0,5.5,6.5,2.1,1.3,0.7,0.5,2.5,27.2,7,0,0.1
97,JaMychal Green,MEM,28,25,3,22,29.5,10.6,4.2,9.4,45.1,0.7,2.3,31.0,1.4,2.0,72.0,2.9,6.7,9.6,1.7,1.2,0.5,0.6,3.0,27.1,12,0,-5.5
99,Buddy Hield,SAC,25,31,10,21,27.1,15.2,5.9,13.1,45.2,2.5,5.8,43.3,0.9,1.0,87.1,0.9,3.4,4.3,2.3,1.9,1.3,0.4,2.0,27.0,0,0,-1.5
100,Brook Lopez,LAL,30,31,15,16,27.5,14.8,5.8,11.7,50.0,1.7,4.6,37.3,1.5,2.1,68.2,0.9,3.3,4.3,2.0,1.1,0.4,1.3,2.7,26.9,0,0,-1.1
101,Dario Saric,PHI,24,30,24,6,28.3,15.2,5.2,11.1,47.0,2.2,5.3,42.1,2.5,3.0,83.1,1.8,4.5,6.3,2.6,1.8,0.5,0.2,2.0,26.8,5,0,7.5
102,Derrick Favors,UTA,26,29,25,4,27.8,12.2,5.2,8.9,58.5,0.3,1.3,23.7,1.5,2.7,55.7,2.7,4.5,7.2,1.2,0.9,0.5,1.1,1.9,26.6,4,0,7.7
103,James Johnson,MIA,31,29,13,16,26.3,11.7,4.6,8.4,55.1,0.8,2.4,34.8,1.6,2.3,71.2,0.9,3.8,4.7,3.6,1.6,1.0,0.8,2.3,26.5,2,0,-0.1
104,Jayson Tatum,BOS,20,28,16,12,29.6,14.6,5.4,11.8,46.2,1.2,2.9,42.5,2.5,3.0,84.3,0.4,3.8,4.2,2.1,1.7,1.3,0.6,2.1,26.5,1,0,3.9
105,Michael Beasley,NYK,29,28,5,23,26.6,13.9,6.0,12.3,48.7,0.6,1.5,39.0,1.3,1.6,82.2,1.3,5.0,6.3,2.2,1.9,0.6,0.6,2.3,26.5,4,0,-3.6
106,Mario Hezonja,ORL,23,31,9,22,27.7,12.6,4.6,10.9,42.6,1.5,4.6,32.4,1.8,2.2,83.6,0.5,4.1,4.6,1.8,1.3,1.6,0.6,1.8,26.4,1,0,-4.5
107,Dewayne Dedmon,ATL,28,30,9,21,26.7,9.9,3.9,8.0,49.0,1.0,2.9,33.3,1.1,1.4,78.6,1.4,6.9,8.2,1.4,1.3,0.9,1.0,2.2,26.4,10,0,-2.8
108,Lauri Markkanen,CHI,21,20,8,12,29.0,14.6,5.4,12.3,43.9,1.7,4.8,34.7,2.2,2.7,81.1,1.4,5.5,6.9,0.8,1.3,0.6,0.6,1.3,26.3,2,0,-7.5
111,Markieff Morris,WAS,28,30,14,16,28.4,12.6,5.1,10.1,50.0,1.1,3.1,34.4,1.4,1.7,82.7,0.8,4.7,5.5,2.9,2.0,0.9,0.5,2.7,26.0,2,0,0.6
112,Allen Crabbe,BKN,26,26,8,18,30.4,15.8,5.5,12.5,44.1,3.2,7.9,40.8,1.6,1.8,87.2,0.4,3.7,4.1,1.3,0.8,0.7,0.6,2.3,25.8,0,0,-0.6
113,John Collins,ATL,20,29,8,21,27.3,10.4,4.2,7.7,54.7,0.4,1.1,34.4,1.6,2.4,66.7,1.8,5.9,7.7,1.8,1.6,0.7,1.0,2.7,25.8,6,0,-4.9
114,Kyle O'Quinn,NYK,28,26,4,22,20.5,8.2,3.5,6.0,57.3,0.1,0.4,30.0,1.2,1.5,77.5,1.8,5.1,7.0,2.3,1.2,0.5,1.8,2.1,25.7,4,0,-2.8
115,Dwight Powell,DAL,26,28,7,21,25.6,11.4,4.1,6.9,60.1,0.5,1.2,44.1,2.6,3.4,76.0,2.1,5.0,7.1,1.8,0.9,0.9,0.4,2.5,25.7,4,0,-2.6
116,Tomas Satoransky,WAS,26,31,15,16,29.5,10.0,3.9,7.1,54.8,0.9,1.7,52.8,1.3,1.5,89.1,1.2,3.0,4.2,5.5,1.8,1.0,0.4,2.5,25.6,0,0,2.7
117,Trey Burke,NYK,25,27,5,22,23.8,14.2,6.0,12.0,49.8,1.2,3.3,36.0,1.1,1.7,63.0,0.4,1.8,2.2,5.0,1.4,0.7,0.1,1.3,25.5,2,0,-3.2
119,John Henson,MIL,27,27,13,14,27.6,9.0,4.0,7.3,54.0,0.0,0.1,33.3,1.0,1.8,55.1,2.3,4.7,7.0,1.8,0.8,0.6,1.4,2.4,25.5,3,0,0.4
120,Al-Farouq Aminu,POR,27,30,19,11,30.2,8.8,3.1,8.3,37.1,1.6,5.0,32.9,1.0,1.3,75.0,1.7,6.6,8.4,1.4,1.3,1.5,0.4,2.1,25.4,5,0,3.7
121,Marcus Morris Sr.,BOS,28,24,13,11,30.1,15.5,5.5,12.8,43.3,1.8,4.8,37.9,2.5,3.1,82.4,0.8,4.7,5.4,1.3,1.1,0.8,0.1,1.8,25.4,1,0,-0.5
122,Myles Turner,IND,22,29,19,10,27.8,11.3,4.1,9.1,45.5,0.8,2.3,34.8,2.2,2.7,83.3,1.8,4.6,6.3,1.1,1.3,0.7,1.4,3.0,25.4,7,0,2.5
124,J.J. Barea,DAL,34,21,7,14,24.0,12.1,4.9,10.4,46.8,1.8,4.8,37.6,0.6,0.7,85.7,0.3,2.1,2.4,7.3,2.4,0.5,0.0,0.9,25.2,2,0,0.2
125,Caris LeVert,BKN,23,23,8,15,25.3,12.9,4.9,10.3,47.5,1.3,3.2,39.2,1.8,2.3,75.9,0.7,2.5,3.1,4.2,1.6,1.0,0.3,2.5,25.2,1,0,-3.7
126,Wilson Chandler,DEN,31,28,18,10,32.9,11.8,4.6,9.5,48.7,1.5,3.8,41.0,0.9,1.4,65.0,1.3,4.2,5.5,2.4,0.8,0.7,0.6,2.3,25.1,2,0,1.9
128,Dirk Nowitzki,DAL,40,25,8,17,24.2,12.0,4.5,9.8,45.9,2.0,5.3,37.9,1.1,1.2,93.1,0.1,5.9,6.0,1.5,0.7,0.5,0.9,2.2,24.9,2,0,1.5
