#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
166,Andrew Wiggins,GSW,26,71,38,33,2364,20.1,7.7,16.1,47.7,2.1,5.6,38.0,2.6,3.6,71.4,1.2,4.0,5.3,2.5,1.9,1.0,1.1,2.4,34.6,3,0,0.0
167,Ricky Rubio,MIN,30,68,23,45,1772,11.8,3.9,10.1,38.8,1.3,4.3,30.8,2.6,3.0,86.7,0.6,4.0,4.5,8.8,2.3,2.0,0.1,2.8,34.4,4,0,-3.8
168,Derrick White,SAS,26,36,18,18,1064,18.7,6.3,15.3,41.1,2.8,8.2,34.6,3.3,3.9,85.1,0.4,3.2,3.6,4.3,1.5,0.9,1.2,3.1,34.3,0,0,3.2
171,Tyus Jones,MEM,25,70,36,34,1223,13.0,5.2,12.2,43.1,1.3,4.1,32.1,1.2,1.3,91.1,0.6,3.5,4.1,7.6,1.4,1.9,0.2,0.9,34.2,2,0,-2.5
173,Precious Achiuwa,MIA,21,61,31,30,737,14.8,6.1,11.1,54.4,0.0,0.0,0.0,2.7,5.4,50.9,3.6,6.6,10.2,1.4,2.1,1.0,1.4,4.4,34.1,3,0,-5.7
175,Tyrese Haliburton,SAC,21,58,25,33,1746,15.5,6.0,12.8,47.2,2.5,6.1,40.9,1.0,1.2,85.7,0.8,2.8,3.6,6.4,1.9,1.6,0.6,1.7,34.0,5,0,-3.7
176,Aaron Gordon,DEN,25,50,29,21,1384,16.1,6.0,13.0,46.3,1.5,4.6,33.5,2.5,3.9,65.1,2.0,5.4,7.4,4.2,2.5,0.9,0.9,2.3,33.9,3,1,1.6
179,Cole Anthony,ORL,21,47,13,34,1273,17.1,6.2,15.6,39.7,1.6,4.9,33.7,3.1,3.7,83.2,1.1,5.2,6.3,5.4,3.0,0.8,0.5,2.8,33.8,0,0,-9.1
180,Nerlens Noel,NYK,27,64,35,29,1547,7.5,3.2,5.2,61.4,0.0,0.1,0.0,1.2,1.6,71.4,3.3,6.2,9.5,1.1,1.5,1.6,3.3,4.1,33.7,2,0,0.0
181,Kelly Oubre Jr.,GSW,25,55,27,28,1688,18.1,6.8,15.4,43.9,1.9,6.1,31.6,2.6,3.8,69.5,1.7,5.3,7.0,1.6,1.5,1.2,0.9,2.6,33.7,6,0,-4.1
182,Jordan Poole,GSW,22,51,28,23,988,22.3,7.5,17.3,43.2,3.5,10.1,35.1,3.8,4.3,88.2,0.5,2.8,3.4,3.6,1.9,0.9,0.3,3.1,33.7,0,0,1.1
186,Bruce Brown,BKN,24,65,45,20,1451,14.2,5.8,10.5,55.6,0.4,1.5,28.8,2.1,2.9,73.5,2.8,5.9,8.7,2.6,1.3,1.4,0.7,3.6,33.5,6,0,1.8
187,Rajon Rondo,LAC,35,45,28,17,769,11.3,4.4,10.1,44.2,1.7,4.2,40.4,0.7,0.8,94.1,0.8,4.3,5.1,9.3,3.7,1.7,0.2,2.5,33.5,0,0,1.0
190,Tyrese Maxey,PHI,20,61,41,20,936,18.8,7.6,16.5,46.2,1.2,4.0,30.1,2.3,2.7,87.1,0.4,3.6,4.0,4.6,1.6,1.0,0.5,3.0,33.4,0,0,-2.0
191,Saben Lee,DET,22,48,14,34,781,12.3,4.6,9.7,47.1,0.4,1.1,34.8,2.8,4.1,68.5,0.9,3.6,4.5,8.0,2.5,1.5,0.6,3.5,33.4,0,0,-4.1
192,Immanuel Quickley,NYK,22,64,37,27,1243,21.2,6.6,16.8,39.5,3.4,8.8,38.9,4.5,5.0,89.1,0.7,3.2,4.0,3.7,1.7,0.9,0.3,3.3,33.4,0,0,5.3
193,Dario Saric,PHX,27,50,37,13,870,18.1,6.3,14.1,44.7,1.9,5.6,34.8,3.5,4.1,84.8,1.9,6.0,7.9,2.7,2.4,1.2,0.2,3.9,33.4,0,0,9.1
195,Shake Milton,PHI,24,63,46,17,1461,20.1,7.4,16.4,45.0,1.7,5.0,35.0,3.6,4.3,83.0,0.8,2.8,3.6,4.8,2.5,1.0,0.4,3.2,33.3,0,0,3.2
196,OG Anunoby,TOR,23,43,18,25,1433,17.1,6.3,13.0,48.0,2.6,6.6,39.8,2.0,2.6,78.4,1.4,4.6,6.0,2.4,1.9,1.7,0.8,2.9,33.3,3,0,3.0
197,Talen Horton-Tucker,LAL,20,65,39,26,1304,16.1,6.2,13.5,45.8,1.0,3.6,28.2,2.8,3.6,77.5,0.7,4.0,4.7,5.0,2.9,1.7,0.6,3.5,33.3,4,0,0.4
198,Dennis Schroder,LAL,27,61,38,23,1956,17.3,6.1,14.0,43.7,1.3,3.9,33.5,3.8,4.5,84.8,0.6,3.3,3.9,6.5,3.0,1.3,0.2,2.9,33.2,6,0,1.5
200,Xavier Tillman,MEM,22,59,31,28,1085,12.9,5.5,9.9,55.9,0.7,2.2,33.8,1.1,1.8,64.2,2.5,6.0,8.5,2.5,1.5,1.5,1.1,3.9,33.0,2,0,1.1
201,Darius Garland,CLE,21,54,18,36,1790,18.9,7.3,16.1,45.1,2.1,5.3,39.5,2.3,2.7,84.8,0.5,2.1,2.6,6.6,3.3,1.3,0.1,2.2,33.0,6,0,-4.8
202,Danilo Gallinari,ATL,32,51,29,22,1222,19.9,6.1,14.0,43.4,3.0,7.5,40.6,4.7,5.1,92.5,0.5,5.7,6.2,2.2,1.3,0.9,0.3,3.1,33.0,2,0,2.7
203,Lou Williams,ATL,34,66,44,22,1423,18.9,6.7,16.3,41.0,1.7,4.4,39.9,3.8,4.4,86.7,0.5,3.0,3.5,5.7,2.7,1.2,0.2,1.6,33.0,2,0,1.9
205,Devonte' Graham,CHA,26,55,23,32,1659,17.7,5.5,14.5,37.7,3.9,10.4,37.5,2.9,3.4,84.2,0.5,2.7,3.2,6.4,1.8,1.0,0.1,1.7,32.9,3,0,2.1
207,Alec Burks,NYK,29,49,27,22,1255,17.9,6.0,14.3,42.0,2.9,7.1,41.5,2.9,3.4,85.6,0.6,5.9,6.5,3.1,1.4,0.9,0.4,2.9,32.8,3,0,3.6
208,Dillon Brooks,MEM,25,67,36,31,1997,20.8,7.8,18.6,41.9,2.3,6.7,34.4,2.9,3.5,81.5,1.0,2.6,3.5,2.8,2.1,1.4,0.5,4.3,32.7,0,0,2.8
210,Malik Beasley,MIN,24,37,8,29,1214,21.5,7.8,17.8,44.0,3.8,9.5,39.9,2.0,2.4,85.0,0.8,4.0,4.8,2.6,1.8,0.9,0.2,1.8,32.7,0,0,-5.8
212,Dwight Powell,DAL,29,58,36,22,966,12.8,4.5,7.2,61.9,0.2,0.8,23.8,3.6,4.6,78.2,3.0,5.7,8.7,2.3,1.5,1.3,1.1,5.0,32.6,1,0,2.8
214,Goran Dragic,MIA,35,50,30,20,1336,18.1,6.5,14.9,43.2,2.5,6.6,37.3,2.7,3.3,82.8,0.7,3.9,4.6,5.9,3.2,0.9,0.2,3.0,32.5,1,0,1.1
215,Carmelo Anthony,POR,37,69,39,30,1690,19.7,7.0,16.6,42.1,2.8,6.9,40.9,2.9,3.3,89.0,0.7,3.9,4.6,2.2,1.3,1.0,0.8,3.1,32.5,0,0,-0.5
216,Daniel Theis,CHI,29,65,28,37,1601,14.1,5.7,10.5,54.1,1.1,3.4,32.2,1.7,2.5,67.3,2.1,5.9,8.0,2.4,1.5,0.9,1.3,3.8,32.5,6,0,-0.7
217,Brook Lopez,MIL,33,70,46,24,1902,16.3,6.1,12.1,50.3,1.8,5.3,33.8,2.3,2.7,84.5,2.0,4.6,6.6,0.9,1.2,0.8,1.9,2.8,32.5,3,0,5.9
218,Marcus Smart,BOS,27,48,24,24,1581,14.3,4.6,11.6,39.8,2.1,6.4,33.0,2.9,3.7,79.0,0.8,3.0,3.8,6.2,2.2,1.6,0.5,2.9,32.5,3,0,2.1
219,Torrey Craig,PHX,30,50,33,17,803,12.3,4.9,10.2,48.0,1.7,4.7,36.8,0.8,1.0,77.3,2.6,6.3,8.8,2.2,1.1,1.3,1.2,3.7,32.4,2,0,-4.3
220,Eric Paschall,GSW,24,40,20,20,695,19.7,7.7,15.4,49.7,0.9,2.8,33.3,3.5,4.9,71.3,1.5,5.2,6.6,2.6,2.2,0.6,0.4,3.5,32.4,0,0,-5.9
221,Moritz Wagner,ORL,24,45,19,26,722,15.5,5.2,11.4,45.4,1.5,4.5,34.1,3.5,4.3,81.6,1.3,5.9,7.3,2.5,2.1,1.3,0.9,5.4,32.4,1,0,-7.1
223,Tyler Herro,MIA,21,54,29,25,1635,17.9,6.8,15.4,43.9,2.4,6.5,36.0,2.1,2.6,80.3,0.6,5.3,5.9,4.1,2.2,0.8,0.4,1.6,32.3,5,0,-1.9
224,Blake Griffin,BKN,32,46,24,22,1187,15.3,5.3,12.5,42.3,2.1,6.2,34.1,2.6,3.5,74.4,1.1,5.8,6.8,4.2,1.9,1.0,0.5,3.4,32.3,2,0,1.8
225,Jalen Brunson,DAL,24,68,40,28,1697,18.2,7.0,13.3,52.3,1.7,4.2,40.5,2.5,3.2,79.5,0.6,4.3,4.9,5.1,1.7,0.7,0.0,2.3,32.3,1,0,3.4
226,Kenyon Martin Jr.,HOU,20,45,10,35,1068,14.1,5.5,10.7,50.9,1.2,3.2,36.5,2.0,2.8,71.4,2.5,5.7,8.2,1.6,1.3,1.0,1.4,3.0,32.2,4,0,-9.5
227,Ish Smith,WAS,32,44,23,21,924,11.5,5.0,11.6,43.4,0.7,1.9,36.7,0.7,1.3,57.6,0.9,5.0,5.8,6.7,1.6,1.2,0.5,2.4,32.2,0,0,2.0
230,Donte DiVincenzo,MIL,24,66,44,22,1815,13.6,5.0,12.0,42.0,2.6,6.9,37.9,1.0,1.4,71.8,1.6,5.9,7.5,4.0,1.8,1.4,0.3,2.2,32.1,5,0,6.0
232,Terrence Ross,ORL,30,46,16,30,1346,19.2,6.8,16.5,41.2,2.4,7.1,33.7,3.2,3.7,87.0,0.4,3.8,4.2,2.9,2.0,1.3,0.6,2.4,32.0,0,0,-6.3
233,Tristan Thompson,BOS,30,54,27,27,1287,11.4,4.7,9.1,51.8,0.0,0.1,0.0,2.0,3.4,59.2,4.7,7.6,12.3,1.9,1.7,0.7,0.9,3.3,32.0,5,0,0.7
234,Miles Bridges,CHA,23,66,31,35,1932,15.7,5.8,11.6,50.3,2.2,5.4,40.0,1.8,2.1,86.7,1.5,5.9,7.4,2.7,2.0,0.8,1.0,2.7,32.0,11,0,-0.2
236,Marc Gasol,LAL,36,52,32,20,993,9.5,3.2,7.0,45.4,1.8,4.4,41.0,1.3,1.8,72.0,1.4,6.4,7.8,4.0,1.9,0.9,2.1,4.2,32.0,0,0,3.2
238,Terence Davis,SAC,24,61,26,35,1074,17.9,6.5,15.3,42.8,3.3,8.9,36.7,1.5,1.8,81.8,0.7,4.5,5.2,2.8,2.1,1.5,0.5,3.3,32.0,0,0,-2.2
239,James Johnson,NOP,34,51,21,30,1043,12.7,5.0,11.3,44.6,1.1,4.1,25.8,1.6,2.6,59.2,1.1,5.0,6.1,3.4,1.9,1.4,1.4,4.1,31.9,0,0,-4.4
240,Steven Adams,NOP,27,58,26,32,1604,9.8,4.2,6.9,61.4,0.0,0.1,0.0,1.3,3.0,44.4,4.8,6.8,11.5,2.5,1.8,1.2,0.9,2.5,31.8,13,1,0.3
242,Nemanja Bjelica,MIA,33,37,16,21,595,14.6,5.4,11.9,45.4,1.6,5.1,31.8,2.2,3.1,72.5,1.8,5.9,7.7,4.2,2.0,0.9,0.3,4.1,31.8,0,0,-4.0
243,John Konchar,MEM,25,43,23,20,575,11.5,4.3,8.6,50.0,1.3,3.5,37.5,1.6,1.9,83.3,2.2,5.8,8.0,2.9,1.1,1.9,0.6,2.5,31.8,0,0,1.0
244,Isaiah Roby,OKC,23,61,19,42,1425,13.5,5.2,10.8,48.3,0.8,2.8,29.4,2.2,3.0,74.4,2.2,6.4,8.6,2.7,2.9,1.3,0.9,4.1,31.7,3,0,-11.0
247,Lauri Markkanen,CHI,24,51,20,31,1317,19.0,6.8,14.2,48.0,3.3,8.1,40.2,2.1,2.5,82.6,1.0,6.4,7.3,1.2,1.4,0.7,0.4,2.0,31.6,2,0,-1.3
248,Joe Ingles,UTA,33,67,47,20,1867,15.6,5.3,10.8,48.9,3.5,7.8,45.1,1.5,1.7,84.4,0.5,4.2,4.7,6.1,2.3,0.9,0.2,2.3,31.5,2,0,8.8
253,Coby White,CHI,21,69,30,39,2156,17.4,6.3,15.1,41.6,2.7,7.6,35.9,2.1,2.4,90.1,0.5,4.3,4.7,5.5,2.6,0.6,0.3,3.0,31.3,5,0,-1.8
254,JaMychal Green,DEN,31,58,38,20,1120,15.1,5.6,12.0,46.3,2.5,6.4,39.9,1.5,1.8,80.7,2.7,6.2,8.9,1.7,1.7,0.8,0.7,4.6,31.3,1,0,3.2
255,Khem Birch,TOR,28,67,23,44,1529,11.3,4.4,8.9,49.7,0.3,1.2,25.0,2.1,3.0,70.5,4.1,5.0,9.1,2.1,1.0,1.1,1.2,2.7,31.3,6,0,-3.0
256,Jaylen Nowell,MIN,21,42,10,32,759,18.0,6.7,15.9,42.4,2.4,7.1,33.3,2.1,2.6,81.8,0.9,3.6,4.5,2.9,1.3,1.0,0.6,3.4,31.3,0,0,-4.7
258,Taj Gibson,NYK,36,45,29,16,936,9.3,3.8,6.1,62.7,0.1,0.6,20.0,1.5,2.1,72.7,3.8,5.8,9.6,1.4,0.8,1.2,1.9,3.8,31.3,0,0,5.0
259,Jae'Sean Tate,HOU,25,70,17,53,2043,14.0,5.6,11.0,50.6,1.1,3.4,30.8,1.8,2.6,69.4,2.3,4.3,6.6,3.1,1.7,1.5,0.6,3.9,31.3,3,0,-3.3
260,Norman Powell,POR,28,69,32,37,2205,20.9,7.1,15.0,47.7,2.8,6.8,41.1,3.9,4.4,87.1,0.7,2.8,3.5,2.1,1.9,1.3,0.3,2.6,31.3,0,0,1.3
261,Buddy Hield,SAC,28,71,31,40,2433,17.4,6.0,14.7,40.6,4.2,10.7,39.1,1.3,1.5,84.6,0.4,4.5,4.9,3.8,1.9,0.9,0.4,2.6,31.2,2,0,-0.8
264,RJ Barrett,NYK,21,72,41,31,2511,18.1,6.7,15.2,44.1,1.8,4.4,40.1,3.0,4.0,74.6,1.0,5.0,5.9,3.1,2.0,0.8,0.3,2.7,31.1,5,0,2.0
266,Taurean Prince,CLE,27,41,15,26,905,15.5,5.2,13.0,40.1,2.5,6.2,40.0,2.6,3.0,85.5,0.8,4.9,5.6,3.0,1.9,1.1,0.9,3.0,31.0,0,0,-5.1
267,Malik Monk,CHA,23,42,19,23,878,20.1,7.1,16.4,43.4,3.5,8.7,40.1,2.4,3.0,81.9,0.6,3.6,4.1,3.6,2.3,0.8,0.2,1.9,31.0,0,0,1.4
268,Kyle Kuzma,LAL,25,68,40,28,1954,16.1,6.2,13.9,44.3,2.5,7.0,36.1,1.2,1.8,69.1,2.0,5.7,7.7,2.3,2.1,0.6,0.8,2.2,30.9,13,0,-0.1
269,Willie Cauley-Stein,DAL,27,53,29,24,906,11.1,4.6,7.2,63.2,0.0,0.4,9.1,1.9,3.1,62.8,2.6,6.8,9.4,1.4,1.2,0.8,1.7,5.1,30.9,1,0,5.5
270,Mfiondu Kabengele,CLE,23,39,20,19,280,12.2,4.2,11.4,37.1,1.7,6.4,26.0,2.1,2.6,80.0,1.5,6.2,7.7,2.2,1.9,1.0,1.7,4.6,30.9,0,0,-11.8
271,Reggie Jackson,LAC,31,67,43,24,1544,16.7,6.1,13.6,45.0,2.8,6.6,43.3,1.6,1.9,81.7,0.6,3.9,4.5,4.8,1.7,1.0,0.2,3.0,30.8,0,0,5.7
272,Kenrich Williams,OKC,26,66,21,45,1426,13.3,5.5,10.4,53.3,1.3,3.0,44.4,0.9,1.6,57.1,2.1,4.8,6.9,3.8,1.9,1.4,0.4,3.6,30.8,0,0,-4.5
273,Kent Bazemore,GSW,31,67,35,32,1334,13.0,4.8,10.6,44.9,2.0,5.0,40.8,1.5,2.1,69.2,0.7,5.5,6.2,2.9,2.2,1.9,0.9,4.3,30.8,1,0,4.5
274,Juan Toscano-Anderson,GSW,28,53,28,25,1107,9.8,3.9,6.8,57.9,1.2,3.0,40.2,0.7,1.0,71.0,0.9,6.7,7.6,4.9,2.0,1.3,0.8,3.6,30.8,0,0,3.2
276,Elfrid Payton,NYK,27,63,36,27,1484,15.5,6.5,15.1,43.2,0.7,2.4,28.6,1.8,2.6,68.2,1.6,3.7,5.2,4.9,2.5,1.1,0.2,2.8,30.7,0,0,-2.4
278,Damian Jones,SAC,26,39,24,15,546,12.1,4.6,6.8,68.0,0.1,0.3,20.0,2.8,3.8,72.4,2.4,5.6,8.0,1.9,1.7,0.7,1.9,5.1,30.7,1,0,-4.4
279,Josh Hart,NOP,26,47,21,26,1350,11.6,4.0,9.2,43.9,1.7,5.1,32.6,1.8,2.4,77.5,1.4,8.6,10.1,2.9,1.3,1.0,0.3,3.0,30.7,7,0,0.0
280,Robin Lopez,WAS,33,71,34,37,1354,17.1,7.2,11.3,63.3,0.1,0.5,27.8,2.6,3.6,72.3,3.8,3.5,7.2,1.5,2.0,0.4,1.2,2.9,30.7,3,0,-0.3
281,Malachi Flynn,TOR,23,47,21,26,928,13.7,4.9,13.2,37.4,2.1,6.5,32.1,1.7,2.2,80.4,0.4,4.1,4.5,5.3,1.7,1.5,0.3,2.6,30.6,1,0,-3.8
282,Tim Hardaway Jr.,DAL,29,70,42,28,1985,21.1,7.4,16.5,44.7,3.8,9.6,39.1,2.6,3.2,81.6,0.4,3.8,4.2,2.3,1.2,0.6,0.2,2.0,30.6,0,0,1.3
283,Keldon Johnson,SAS,21,69,32,37,1968,16.1,6.2,12.9,47.9,1.1,3.3,33.1,2.7,3.6,74.0,1.7,5.8,7.5,2.2,1.4,0.7,0.4,2.6,30.6,8,0,-3.1
284,Jordan McLaughlin,MIN,25,51,15,36,938,9.8,3.8,9.3,41.3,1.3,3.5,35.9,0.9,1.2,76.7,0.8,3.3,4.1,7.4,2.0,2.0,0.2,1.7,30.5,0,0,-5.1
289,Harrison Barnes,SAC,29,58,25,33,2102,16.0,5.5,11.0,49.7,1.7,4.4,39.1,3.3,4.0,83.0,1.1,5.5,6.6,3.4,1.6,0.7,0.2,1.3,30.2,6,0,-1.0
292,Denzel Valentine,CHI,27,62,26,36,1036,14.1,5.4,14.5,37.3,2.8,8.4,33.1,0.6,0.6,94.1,0.8,6.0,6.8,3.6,1.5,1.0,0.2,2.4,30.2,0,0,1.6
295,Furkan Korkmaz,PHI,23,55,39,16,1062,17.0,5.8,14.4,40.1,3.4,9.1,37.5,2.0,2.8,73.2,0.6,3.3,3.8,2.8,1.6,1.7,0.3,2.2,30.1,0,0,4.8
298,Tomas Satoransky,CHI,29,58,25,33,1307,12.3,4.7,9.1,51.4,1.2,3.3,35.6,1.8,2.2,84.8,0.8,3.1,3.9,7.5,2.6,1.1,0.4,2.5,30.0,1,0,0.0
301,R.J. Hampton,ORL,20,51,20,31,888,14.3,5.5,12.7,43.5,1.1,3.5,31.0,2.2,3.3,67.1,1.2,6.1,7.3,3.5,2.1,0.9,0.4,2.5,30.0,3,0,-11.5
302,Kendrick Nunn,MIA,25,56,31,25,1650,17.8,7.0,14.4,48.5,2.7,7.0,38.1,1.2,1.3,93.3,0.5,3.4,3.9,3.2,1.7,1.1,0.3,2.4,29.9,0,0,-0.2
304,Darius Bazley,OKC,21,55,16,39,1714,15.8,5.7,14.5,39.6,1.7,6.0,29.0,2.6,3.7,70.2,1.1,7.2,8.3,2.1,2.6,0.6,0.5,1.3,29.8,11,0,-10.0
308,Mikal Bridges,PHX,24,72,51,21,2348,14.9,5.6,10.3,54.3,2.1,4.8,42.5,1.7,2.0,84.0,1.2,3.6,4.7,2.3,0.9,1.2,1.0,1.8,29.6,2,0,5.2
309,Alfonzo McKinnie,LAL,28,39,22,17,258,17.0,6.7,13.0,51.6,2.2,5.4,41.0,1.4,2.5,55.6,3.1,4.5,7.5,0.8,0.7,1.0,0.0,3.6,29.6,0,0,1.0
310,Cory Joseph,DET,29,63,25,38,1446,12.9,5.0,10.6,46.9,1.1,3.3,34.1,1.8,2.2,81.8,0.9,3.1,4.0,5.3,2.0,1.5,0.4,3.5,29.5,2,0,-4.8
311,Raul Neto,WAS,29,64,30,34,1403,14.3,5.4,11.5,46.8,1.6,4.2,39.0,1.9,2.2,88.2,0.7,3.3,4.0,3.7,1.4,1.9,0.2,2.8,29.4,0,0,-0.5
312,Marcus Morris Sr.,LAC,31,57,38,19,1502,18.3,6.6,14.0,47.3,3.4,7.1,47.3,1.7,2.1,82.0,0.8,4.8,5.6,1.4,1.4,0.8,0.4,2.8,29.3,0,0,3.2
313,Doug McDermott,IND,29,66,32,34,1619,20.0,7.9,14.8,53.2,2.5,6.4,38.8,1.8,2.2,81.6,1.3,3.6,4.9,1.9,1.2,0.4,0.1,2.6,29.3,0,0,-1.1
314,Robert Covington,POR,30,70,42,28,2243,9.5,3.3,8.2,40.1,2.2,5.7,37.9,0.8,1.0,80.6,1.0,6.5,7.5,1.9,1.0,1.6,1.3,3.1,29.2,6,0,3.3
315,Aron Baynes,TOR,34,53,20,33,980,11.9,4.9,11.2,44.1,1.0,3.8,26.2,1.1,1.5,70.7,3.2,6.8,10.0,1.7,1.7,0.6,0.8,4.4,29.1,2,0,-3.0
316,Yuta Watanabe,TOR,26,50,24,26,723,10.9,3.9,9.0,43.9,1.8,4.5,40.0,1.2,1.4,82.8,1.8,6.1,7.9,2.0,0.9,1.3,0.9,2.8,29.1,0,0,-2.0
317,Cedi Osman,CLE,26,59,17,42,1511,14.6,5.2,14.0,37.4,2.4,7.7,30.6,1.8,2.3,80.0,0.9,3.9,4.8,4.1,1.9,1.3,0.2,2.8,29.1,2,0,-7.7
318,Patrick Beverley,LAC,32,37,25,12,832,12.0,4.0,9.5,42.3,2.4,6.1,39.7,1.6,1.9,80.0,1.3,3.9,5.1,3.3,1.5,1.3,1.2,4.7,29.1,0,0,6.4
319,Bojan Bogdanovic,UTA,32,72,52,20,2216,19.9,6.6,15.0,43.9,2.9,7.5,39.0,3.8,4.3,87.9,0.6,3.9,4.6,2.2,2.1,0.7,0.1,1.9,29.0,0,0,6.8
320,Juancho Hernangomez,MIN,25,52,19,33,900,15.0,5.2,12.0,43.5,2.2,6.7,32.7,2.4,3.9,61.9,1.8,6.4,8.2,1.4,1.1,0.8,0.3,2.1,29.0,0,0,-2.8
322,Alex Caruso,LAL,27,58,32,26,1216,11.0,3.9,9.0,43.6,1.6,4.1,40.1,1.5,2.2,64.5,0.9,4.1,5.0,4.7,2.2,1.9,0.4,3.2,28.9,0,0,3.6
323,Jalen McDaniels,CHA,23,47,18,29,904,13.8,5.3,11.3,46.8,1.4,4.2,33.3,1.8,2.5,70.3,1.8,4.9,6.7,2.1,1.8,1.1,0.8,3.8,28.9,2,0,-7.2
324,Kira Lewis Jr.,NOP,20,54,23,31,904,13.7,5.2,13.4,38.6,1.6,4.8,33.3,1.7,2.0,84.3,0.5,2.3,2.8,4.9,1.4,1.5,0.4,3.5,28.8,0,0,0.9
326,Eric Bledsoe,NOP,31,71,31,40,2112,14.8,5.2,12.4,42.1,2.1,6.1,34.1,2.3,3.3,68.7,0.5,3.7,4.2,4.6,1.9,0.9,0.4,1.9,28.8,4,0,-1.1
328,Saddiq Bey,DET,22,70,19,51,1909,16.2,5.3,13.0,40.4,3.3,8.7,38.0,2.3,2.8,84.4,0.8,5.2,6.0,1.8,1.1,1.0,0.3,2.1,28.6,3,0,-4.0
329,Terance Mann,LAC,24,67,45,22,1263,13.5,5.1,10.0,50.9,1.1,2.6,41.8,2.2,2.7,83.0,1.6,5.3,6.9,3.0,1.1,0.8,0.4,3.6,28.6,2,0,0.9
330,Bismack Biyombo,CHA,28,66,28,38,1349,8.8,3.8,6.5,58.7,0.0,0.0,0.0,1.3,2.8,44.8,3.7,5.6,9.3,2.2,1.9,0.5,2.0,3.8,28.6,3,0,-7.4
331,Grayson Allen,MEM,25,50,26,24,1259,15.2,4.9,11.8,41.8,3.1,7.8,39.1,2.3,2.6,86.8,0.5,4.0,4.6,3.1,1.4,1.3,0.2,2.0,28.6,0,0,0.2
332,Will Barton,DEN,30,56,37,19,1736,14.7,5.4,12.6,42.6,2.0,5.3,38.1,2.0,2.5,78.5,0.8,3.9,4.7,3.8,2.0,1.0,0.5,2.0,28.6,0,0,4.8
333,DeAndre' Bembry,TOR,26,51,23,28,972,10.9,4.3,8.4,51.3,0.5,2.0,26.4,1.7,2.4,68.2,1.2,4.2,5.4,4.0,2.6,2.0,0.7,3.2,28.5,0,0,0.3
334,Thanasis Antetokounmpo,MIL,28,57,37,20,551,10.8,4.4,9.0,48.9,0.5,1.9,24.1,1.6,3.2,51.0,3.5,4.6,8.1,3.0,2.8,1.4,0.7,4.8,28.5,1,0,-0.8
335,Caleb Martin,CHA,25,53,23,30,818,11.6,4.2,11.3,37.5,1.4,5.5,24.8,1.8,2.8,64.1,1.4,4.8,6.2,2.9,1.5,1.6,0.5,2.7,28.5,1,0,-4.4
336,Kevin Huerter,ATL,22,69,40,29,2126,13.9,5.4,12.4,43.2,2.4,6.5,36.3,0.8,1.1,78.1,0.6,3.3,3.9,4.1,1.3,1.4,0.3,2.8,28.5,3,0,1.2
337,Jae Crowder,PHX,30,60,42,18,1648,13.2,4.3,10.7,40.4,3.2,8.3,38.9,1.2,1.6,76.0,0.7,5.5,6.2,2.8,1.2,1.0,0.6,2.7,28.4,0,0,4.8
339,Jeff Teague,MIL,33,55,27,28,950,14.1,4.7,10.8,43.3,1.4,3.1,43.9,3.4,4.0,84.8,0.6,2.8,3.3,5.0,2.4,1.3,0.5,2.1,28.4,0,0,2.1
341,Danny Green,PHI,34,69,46,23,1934,12.2,4.2,10.1,41.2,3.3,8.0,40.5,0.6,0.7,77.5,1.0,3.8,4.8,2.2,1.2,1.7,1.0,2.3,28.3,1,0,5.8
342,Chuma Okeke,ORL,22,45,15,30,1133,11.1,4.3,10.3,41.7,1.6,4.5,34.8,1.0,1.3,75.0,1.3,4.4,5.8,3.2,1.2,1.5,0.7,1.5,28.3,0,0,-5.8
343,Jevon Carter,PHX,25,60,42,18,717,12.5,4.7,11.2,42.2,2.8,7.6,37.1,0.2,0.4,57.1,0.8,3.8,4.6,3.6,0.8,1.5,0.5,2.8,28.3,1,0,1.6
344,PJ Dozier,DEN,24,50,36,14,1088,12.7,4.9,11.7,41.7,1.6,4.9,31.5,1.4,2.2,63.6,1.2,4.9,6.0,3.0,1.5,1.0,0.7,2.8,28.3,0,0,6.4
345,Aleksej Pokusevski,OKC,19,45,13,32,1090,12.1,4.6,13.5,34.1,1.9,6.8,28.0,1.0,1.4,73.8,1.0,6.0,7.0,3.2,3.3,0.7,1.4,1.9,28.2,1,0,-13.0
346,Obi Toppin,NYK,23,62,36,26,683,13.3,5.5,11.0,49.8,1.4,4.5,30.6,1.0,1.4,73.1,1.4,5.9,7.3,1.5,1.2,0.9,0.8,2.9,28.2,0,0,1.3
349,Kevon Looney,GSW,25,61,34,27,1161,7.8,3.3,6.1,54.8,0.1,0.5,23.5,1.0,1.5,64.6,3.6,6.4,10.0,3.7,1.1,0.7,0.7,4.2,28.2,0,0,4.0
351,Facundo Campazzo,DEN,30,65,43,22,1425,10.0,3.0,8.0,38.1,1.9,5.5,35.2,2.0,2.3,87.9,0.6,2.8,3.4,5.9,1.8,2.0,0.4,3.3,28.1,1,0,2.0
352,Luguentz Dort,OKC,22,52,18,34,1543,17.0,5.8,14.9,38.7,2.6,7.7,34.3,2.8,3.8,74.4,0.9,3.5,4.4,2.1,1.8,1.0,0.4,3.1,28.0,0,0,-5.9
