#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
141,JJ Redick,LAC,32,30,19,11,28.9,16.7,6.0,12.5,47.6,2.6,5.7,45.9,2.1,2.3,92.8,0.2,2.0,2.1,1.3,1.2,0.6,0.1,1.9,22.2,0,0,6.4
142,D.J. Augustin,DEN,28,27,11,16,23.9,11.9,3.7,8.3,44.8,1.6,3.9,41.9,2.9,3.4,82.8,0.1,1.8,1.9,4.8,2.0,0.9,0.0,1.6,22.1,2,0,-0.1
143,Lou Williams,LAL,29,20,5,15,26.1,15.4,4.1,9.4,43.6,1.9,5.0,38.0,5.3,6.5,82.2,0.6,1.4,2.0,2.2,1.6,0.8,0.2,1.3,22.1,0,0,-0.6
144,Ed Davis,POR,27,32,20,12,20.0,6.0,2.4,4.0,59.4,0.0,0.0,0.0,1.2,2.0,60.0,2.6,5.1,7.8,1.0,0.8,0.8,1.2,2.4,22.1,1,0,0.8
145,JR Smith,CLE,30,34,22,12,31.6,12.9,4.7,11.1,42.3,3.0,7.3,41.5,0.5,0.7,69.6,0.5,2.4,2.9,1.9,0.7,1.0,0.2,2.5,22.0,0,0,4.2
146,Steven Adams,OKC,22,31,18,13,25.9,8.8,3.7,5.9,63.0,0.0,0.0,0.0,1.3,2.5,52.6,2.8,4.0,6.8,0.9,1.3,0.6,1.0,2.8,22.0,1,0,3.9
147,Jeff Green,LAC,29,30,19,11,27.5,11.6,4.4,10.3,42.6,1.0,3.1,33.3,1.7,2.6,67.5,0.7,2.9,3.6,1.4,0.8,0.7,0.8,2.2,21.9,0,0,0.4
148,Marcus Smart,BOS,22,31,20,11,27.4,8.8,2.9,8.3,35.0,1.0,4.0,24.8,2.0,2.5,81.6,1.1,3.0,4.2,3.1,1.4,1.3,0.3,3.2,21.8,1,0,0.0
149,David Lee,DAL,33,23,11,12,17.8,9.0,3.9,6.0,64.5,0.0,0.0,0.0,1.3,1.7,72.5,2.5,4.7,7.3,1.3,1.2,0.4,0.7,2.7,21.7,4,0,-2.3
150,Wesley Matthews,DAL,29,30,13,17,34.8,12.5,4.2,10.6,39.4,2.5,6.4,38.3,1.7,2.0,86.7,0.2,2.8,3.0,2.1,1.0,0.9,0.1,2.5,21.4,0,0,-0.2
151,Harrison Barnes,GSW,24,33,28,5,32.8,11.4,4.4,9.4,46.3,1.3,3.5,37.4,1.4,2.0,68.7,1.3,4.0,5.3,1.7,0.8,0.4,0.2,2.2,21.3,1,0,5.9
152,Tony Parker,SAS,34,28,23,5,28.3,10.5,4.2,9.5,44.0,0.4,1.1,40.0,1.8,2.3,75.4,0.2,2.0,2.3,5.6,2.1,0.5,0.1,1.5,21.3,2,0,4.7
153,Omri Casspi,SAC,28,27,9,18,23.3,10.8,3.9,8.7,44.5,1.1,3.3,34.1,1.9,2.7,70.3,0.9,4.1,5.0,1.3,1.0,0.9,0.2,1.6,21.2,0,0,-2.4
154,J.J. Barea,DAL,32,29,13,16,23.5,13.0,5.2,10.7,48.4,1.6,3.7,43.0,1.1,1.3,79.5,0.3,1.7,2.0,4.3,1.3,0.2,0.0,1.4,21.2,1,0,-2.1
156,Raymond Felton,DAL,32,29,12,17,27.9,9.4,3.4,8.7,39.3,0.5,2.7,19.5,2.1,2.4,84.5,0.5,2.7,3.2,3.9,1.5,0.9,0.3,2.0,21.0,1,0,-2.3
157,Danny Green,SAS,29,30,24,6,27.7,7.5,2.8,7.4,37.8,1.4,4.7,29.8,0.5,0.7,70.0,0.7,3.5,4.1,1.7,0.9,1.3,1.0,2.2,21.0,0,0,8.0
158,E'Twaun Moore,CHI,27,25,11,14,28.4,10.8,4.6,9.6,47.9,1.3,2.7,49.3,0.3,0.5,61.5,0.4,2.7,3.1,2.7,1.3,0.8,0.5,2.4,21.0,0,0,-2.3
159,Bismack Biyombo,TOR,23,33,22,11,21.5,5.2,1.8,3.2,58.1,0.0,0.0,0.0,1.5,2.8,56.0,2.1,5.6,7.7,0.5,0.7,0.3,1.8,2.8,20.7,3,0,1.5
160,Toney Douglas,NOP,30,34,12,22,24.0,9.7,3.3,8.6,38.4,1.5,4.0,38.0,1.5,1.9,81.0,0.4,2.7,3.1,2.9,1.2,1.2,0.1,2.5,20.5,1,0,-3.8
161,Dennis Schroder,ATL,22,31,21,10,19.0,11.7,4.3,9.7,44.3,0.9,2.7,33.7,2.2,2.7,81.9,0.1,2.1,2.3,4.1,2.6,0.7,0.1,1.8,20.3,1,0,2.1
163,Josh Richardson,MIA,22,28,18,10,27.9,10.5,3.9,7.5,51.4,1.7,3.1,55.8,1.1,1.6,66.7,0.5,2.0,2.6,1.9,0.8,1.0,0.6,2.4,20.3,0,0,4.6
164,Shane Larkin,BKN,23,32,9,23,24.6,7.5,2.8,6.6,42.9,0.4,1.2,35.1,1.4,1.8,78.9,0.5,1.8,2.4,5.3,2.0,1.2,0.1,1.5,20.1,0,0,-4.2
165,Jerryd Bayless,MIL,27,21,9,12,30.1,10.5,3.6,8.2,43.4,2.0,4.3,47.3,1.3,1.8,75.7,0.4,2.3,2.7,2.7,0.9,0.8,0.2,2.0,19.9,0,0,-2.6
166,Hollis Thompson,PHI,25,29,3,26,29.5,11.2,3.9,10.3,37.6,2.2,6.1,35.6,1.3,1.6,82.2,0.9,3.1,3.9,1.5,0.7,0.5,0.3,2.3,19.8,0,0,-5.8
167,Justise Winslow,MIA,20,32,20,12,30.0,7.4,2.9,6.8,42.7,0.3,0.9,30.0,1.3,1.9,67.2,1.2,4.3,5.4,1.8,1.1,1.1,0.3,2.4,19.7,0,0,1.6
168,Amir Johnson,BOS,29,31,20,11,21.1,6.5,2.9,4.8,59.3,0.0,0.3,12.5,0.8,1.4,55.8,2.2,4.0,6.2,1.6,1.3,0.5,1.0,2.6,19.7,4,0,1.2
169,Donald Sloan,BKN,28,31,9,22,24.4,8.2,2.9,6.6,44.6,0.7,1.9,35.6,1.7,2.2,76.5,0.1,2.9,3.0,4.6,1.3,0.6,0.1,1.4,19.6,1,0,-2.8
170,Jeremy Lin,CHA,27,31,22,9,24.5,10.5,3.3,8.5,39.0,0.9,2.5,37.2,2.9,3.5,81.8,0.4,2.6,3.0,2.6,2.1,0.7,0.5,1.7,19.5,0,0,0.2
171,Nene,WAS,33,32,16,16,19.2,9.3,3.6,6.8,52.5,0.0,0.1,0.0,2.1,3.5,60.7,0.9,3.7,4.6,1.6,1.3,0.8,0.4,2.5,19.4,0,0,-0.5
172,Courtney Lee,CHA,30,31,21,10,30.0,8.7,3.5,7.6,45.1,1.1,2.8,39.1,0.7,0.9,79.3,0.4,2.5,2.8,2.2,0.9,1.1,0.5,2.0,19.3,0,0,3.4
173,Arron Afflalo,NYK,30,28,8,20,33.8,11.1,4.3,9.8,43.6,1.1,3.0,38.1,1.4,1.9,76.9,0.3,3.8,4.1,2.2,1.4,0.4,0.1,1.6,19.3,1,0,-4.9
174,Jose Calderon,NYK,34,25,7,18,28.8,7.7,3.0,6.8,43.3,1.2,3.0,41.9,0.6,0.6,87.5,0.2,3.2,3.4,4.3,1.4,0.7,0.1,2.2,19.2,1,0,-0.7
176,Brandon Bass,LAL,31,24,7,17,24.3,8.8,3.0,5.5,55.7,0.0,0.0,0.0,2.7,3.3,83.3,1.7,3.0,4.7,1.1,0.7,0.5,0.8,2.2,19.2,0,0,2.8
177,Gerald Henderson,POR,28,32,20,12,23.8,10.9,4.1,8.6,47.5,0.7,2.0,34.9,2.0,2.5,79.0,0.5,3.0,3.5,1.1,1.1,0.8,0.3,1.7,19.1,0,0,0.8
178,Patty Mills,SAS,27,32,25,7,21.3,10.0,3.7,8.6,42.7,1.8,4.6,39.9,0.8,1.1,79.4,0.5,1.8,2.3,3.3,0.9,0.6,0.1,1.4,19.1,0,0,2.5
179,Maurice Harkless,POR,23,30,18,12,21.5,8.8,3.5,6.9,50.0,0.6,2.2,28.8,1.3,1.9,66.7,1.8,2.8,4.6,0.9,0.7,0.8,0.6,2.2,19.1,3,0,3.1
180,David West,SAS,35,31,24,7,19.4,7.6,3.3,6.4,52.3,0.1,0.1,50.0,0.9,1.1,85.3,1.1,2.8,3.9,2.1,0.9,0.5,0.9,1.9,18.9,0,0,4.0
181,Darrell Arthur,DEN,28,25,11,14,23.2,8.1,3.2,7.4,43.5,1.1,2.8,39.1,0.6,0.8,66.7,1.3,3.2,4.5,1.6,1.0,0.6,0.7,2.9,18.9,0,0,-0.5
182,Thomas Robinson,BKN,25,29,7,22,17.4,5.6,2.3,5.6,41.7,0.0,0.0,0.0,0.9,2.4,38.6,2.7,4.4,7.2,1.3,1.3,0.8,0.5,2.2,18.9,7,0,-6.4
183,Carl Landry,PHI,32,25,2,23,17.1,10.6,4.2,7.6,55.0,0.2,0.4,45.5,2.1,2.7,76.5,1.6,3.0,4.6,1.1,0.5,0.3,0.2,2.0,18.8,0,0,-4.9
184,Willie Cauley-Stein,SAC,22,31,11,20,22.2,8.3,3.5,6.1,56.3,0.0,0.1,0.0,1.4,1.9,72.4,2.0,2.9,4.9,0.5,0.7,0.7,0.8,1.9,18.7,1,0,-2.5
185,Kyle Korver,ATL,35,31,21,10,29.6,9.7,3.6,7.6,47.2,2.2,4.9,44.7,0.4,0.4,84.6,0.2,2.7,2.9,2.0,0.9,0.7,0.5,2.0,18.6,0,0,10.4
186,Bojan Bogdanovic,BKN,27,29,9,20,26.4,13.8,4.9,11.2,43.4,2.0,4.9,40.8,2.0,2.4,85.5,0.4,2.5,2.9,1.6,1.8,0.2,0.1,1.6,18.6,0,0,-3.2
187,Wesley Johnson,LAC,28,30,18,12,24.0,6.8,2.6,7.1,37.1,1.2,3.9,29.7,0.4,0.5,80.0,0.5,3.6,4.1,0.7,0.8,1.3,0.9,2.6,18.6,0,0,1.4
188,Isaiah Canaan,PHI,25,30,3,27,27.0,11.9,3.7,10.3,35.8,2.5,7.0,35.4,2.1,2.4,86.1,0.3,2.1,2.4,1.7,0.9,0.6,0.1,1.9,18.5,0,0,-8.9
189,Cole Aldrich,LAC,27,32,20,12,14.3,5.1,2.3,3.5,64.9,0.0,0.0,0.0,0.6,0.9,71.4,1.8,3.7,5.5,0.7,1.3,0.9,1.4,2.6,18.4,1,0,-0.5
191,Langston Galloway,NYK,24,31,9,22,24.8,7.0,2.6,7.4,35.8,0.9,2.8,31.4,0.8,1.2,65.8,0.5,3.0,3.5,2.8,0.9,1.0,0.3,2.4,18.2,0,0,-1.5
192,Vince Carter,MEM,39,28,14,14,20.9,9.7,3.3,7.6,42.9,1.4,3.6,38.2,1.8,2.2,82.0,0.8,2.6,3.4,1.2,0.8,0.9,0.3,1.9,18.2,0,0,0.6
193,Luke Babbitt,NOP,27,24,8,16,21.2,10.1,3.9,8.6,45.1,1.2,2.3,50.0,1.2,1.5,77.8,0.7,3.1,3.8,1.6,0.6,0.4,0.2,2.1,18.1,1,0,0.7
194,Cory Joseph,TOR,24,32,21,11,25.6,8.5,3.3,8.1,41.5,0.5,1.8,28.6,1.3,1.6,82.4,0.5,2.1,2.6,3.2,1.2,0.7,0.2,1.7,18.0,0,0,2.3
195,Zaza Pachulia,DAL,32,29,13,16,21.5,5.7,1.9,4.5,42.0,0.0,0.0,0.0,1.9,2.7,71.8,2.6,4.7,7.2,1.3,1.0,0.7,0.2,1.8,17.9,5,0,-1.7
196,Jason Smith,ORL,30,33,13,20,16.0,8.7,3.8,8.1,47.4,0.1,0.2,40.0,0.9,1.2,73.2,0.9,2.5,3.4,0.9,0.8,0.5,1.0,2.2,17.8,1,0,-1.0
197,Dion Waiters,OKC,24,27,16,11,27.5,9.0,3.3,8.1,40.5,1.1,3.2,36.0,1.3,1.9,65.4,0.4,1.8,2.2,2.0,1.4,1.3,0.2,1.7,17.7,0,0,1.5
198,Patrick Patterson,TOR,27,31,21,10,28.1,7.8,2.9,6.5,43.8,1.4,3.5,39.4,0.6,0.8,83.3,1.2,3.2,4.5,1.3,0.8,0.6,0.5,1.9,17.6,0,0,5.4
199,Bobby Portis,CHI,21,34,14,20,19.6,7.3,3.1,7.6,41.2,0.2,0.8,28.6,0.7,1.1,67.6,2.3,3.7,5.9,1.1,0.6,0.3,0.4,1.8,17.4,4,0,-3.6
200,Ronnie Price,PHX,33,26,8,18,25.2,6.9,2.5,6.3,39.4,1.3,4.1,33.0,0.5,0.8,63.6,0.5,1.7,2.1,3.0,1.6,1.4,0.3,3.2,17.4,0,0,-4.2
201,Miles Plumlee,MIL,27,31,13,18,19.2,7.4,3.3,5.4,61.3,0.0,0.0,0.0,0.7,1.5,51.1,2.1,2.9,5.0,0.3,0.9,0.5,1.0,1.6,17.3,0,0,-0.4
202,Clint Capela,HOU,22,26,12,14,14.8,6.1,2.6,4.2,61.8,0.0,0.0,0.0,0.9,2.6,33.8,2.2,2.7,5.0,0.4,0.3,0.6,1.1,2.1,17.3,0,0,0.7
203,Markel Brown,BKN,24,31,9,22,20.0,9.1,3.2,7.0,46.1,0.9,2.4,38.7,1.7,2.2,77.6,0.6,1.9,2.5,2.0,1.3,0.9,0.3,1.8,17.3,1,0,-4.7
204,Jordan Hill,IND,28,29,15,14,18.8,8.2,3.6,7.0,51.5,0.0,0.0,0.0,1.0,1.3,75.7,1.6,3.3,4.9,1.1,1.1,0.4,0.5,1.8,17.2,1,0,-2.6
205,Shabazz Muhammad,MIN,23,31,14,17,20.6,10.7,3.8,8.8,43.2,0.5,1.8,26.8,2.6,3.4,78.1,1.6,2.2,3.8,0.8,0.7,0.4,0.1,1.1,17.1,0,0,-3.6
206,Nik Stauskas,PHI,22,30,3,27,25.8,10.0,3.3,7.9,41.2,1.6,4.5,34.8,1.9,2.3,82.9,0.4,2.4,2.8,2.0,1.4,0.6,0.1,1.8,17.1,0,0,-3.5
208,Ersan Ilyasova,ORL,29,25,9,16,21.0,8.6,3.0,7.4,40.2,0.9,2.5,36.5,1.7,2.4,71.7,1.8,3.3,5.1,0.5,0.7,0.6,0.2,2.2,17.1,1,0,-5.1
209,Alexis Ajinca,NOP,28,24,10,14,18.1,7.8,3.2,7.1,44.4,0.0,0.0,0.0,1.4,1.8,79.1,1.5,3.9,5.3,0.6,1.4,0.4,0.8,2.4,17.0,2,0,-2.0
210,Terrence Ross,TOR,25,30,21,9,24.6,10.9,4.1,9.8,41.8,1.9,4.9,38.5,0.8,1.0,77.4,0.2,2.4,2.6,0.7,0.5,0.6,0.2,2.0,17.0,0,0,2.0
212,Shaun Livingston,GSW,30,32,27,5,19.2,6.1,2.4,4.5,53.8,0.0,0.0,0.0,1.2,1.5,79.6,0.5,2.1,2.6,3.1,1.2,0.9,0.5,2.0,16.9,0,0,4.6
214,Archie Goodwin,PHX,21,27,6,21,22.0,10.3,3.7,8.4,43.6,0.5,2.1,24.6,2.4,3.4,70.7,0.5,2.1,2.6,2.5,2.1,0.3,0.2,1.9,16.7,1,0,-5.0
215,Sean Kilpatrick,BKN,26,22,5,17,22.2,13.2,4.8,10.1,47.1,1.5,4.0,36.4,2.2,2.4,92.5,0.5,1.4,1.9,0.9,1.3,0.3,0.0,1.3,16.6,0,0,-5.7
216,Larry Nance Jr.,LAL,23,21,4,17,19.9,5.2,2.4,4.9,48.5,0.0,0.3,0.0,0.4,0.7,60.0,1.9,3.1,5.0,0.8,0.6,1.0,0.6,2.0,16.6,0,0,3.0
218,Thabo Sefolosha,ATL,32,30,20,10,22.6,6.1,2.3,4.5,52.2,0.7,1.6,44.7,0.7,1.2,59.5,0.7,3.7,4.4,1.4,0.9,0.8,0.5,1.5,16.5,1,0,-0.2
219,Marcelo Huertas,LAL,33,22,5,17,22.0,7.0,2.9,6.3,45.3,0.4,1.5,25.0,0.9,1.0,90.5,0.4,1.7,2.0,4.5,1.9,0.5,0.2,1.7,16.5,0,0,0.4
220,Aron Baynes,DET,29,32,18,14,16.3,7.1,2.6,5.1,50.6,0.0,0.0,0.0,2.0,2.6,76.8,1.9,3.3,5.1,0.4,0.7,0.3,0.8,1.8,16.4,0,0,-0.2
221,Frank Kaminsky,CHA,23,32,23,9,20.6,7.3,2.7,6.1,43.6,0.9,2.6,34.9,1.1,1.4,73.9,0.9,3.5,4.4,1.0,0.7,0.5,0.5,1.7,16.4,1,0,-0.3
221,Kyle Anderson,SAS,22,32,25,7,20.1,5.0,2.0,4.6,43.9,0.2,0.6,30.0,0.8,0.9,80.0,0.4,3.7,4.1,2.1,1.0,1.1,0.4,1.6,16.4,0,0,1.3
223,Iman Shumpert,CLE,26,30,20,10,24.6,5.1,1.8,5.1,34.4,0.6,2.5,24.3,1.0,1.2,80.6,0.7,3.8,4.5,1.9,1.1,1.0,0.3,2.3,16.3,1,0,3.7
225,Stanley Johnson,DET,20,23,11,12,23.9,7.0,2.6,7.5,34.7,0.8,3.0,27.9,1.0,1.2,85.2,0.7,3.9,4.6,2.0,1.9,0.7,0.2,2.3,16.2,1,0,-3.3
227,T.J. McConnell,PHI,24,31,3,28,17.8,6.1,2.7,5.8,47.2,0.3,0.8,36.0,0.3,0.5,66.7,0.5,1.5,2.1,3.9,1.2,0.9,0.1,1.3,16.2,0,0,-3.9
228,Jon Leuer,PHX,27,23,8,15,14.9,7.3,2.7,6.1,44.7,0.4,1.2,32.1,1.5,1.9,77.3,1.2,3.7,4.9,0.7,0.8,0.5,0.4,1.7,16.1,2,0,-2.3
229,Dante Cunningham,NOP,29,34,12,22,31.2,8.0,3.0,6.6,46.2,0.8,2.6,29.2,1.2,1.7,70.7,0.9,2.0,2.9,1.5,0.8,0.6,0.4,2.5,16.1,0,0,-4.1
230,Allen Crabbe,POR,24,31,19,12,25.8,8.6,3.0,7.0,43.3,1.3,3.1,41.2,1.3,1.5,88.9,0.4,2.3,2.7,1.2,0.6,0.7,0.3,2.1,16.1,0,0,1.3
231,CJ Miles,IND,29,22,12,10,17.0,11.1,4.0,9.0,44.7,2.2,5.4,40.7,0.9,1.2,76.9,0.2,1.6,1.8,0.8,0.9,0.5,0.4,1.8,16.1,0,0,-0.1
233,Austin Rivers,LAC,23,20,11,9,21.0,9.8,3.5,7.9,43.7,1.3,3.0,42.4,1.7,2.4,70.2,0.3,1.8,2.1,1.6,1.0,0.8,0.0,1.8,16.0,0,0,-2.6
234,Brandon Jennings,ORL,26,31,12,19,18.3,6.9,2.4,6.4,37.2,1.1,3.2,33.3,1.1,1.4,75.0,0.4,1.5,1.9,3.7,1.3,0.6,0.2,1.3,15.9,1,0,-1.4
235,Marreese Speights,GSW,28,32,27,5,12.5,8.6,3.3,6.8,48.6,0.6,1.4,40.9,1.4,1.7,85.2,1.1,2.3,3.3,1.0,0.9,0.3,0.7,1.7,15.9,0,0,2.2
236,Wayne Ellington,BKN,28,27,7,20,24.3,9.6,3.5,8.4,41.4,1.7,4.3,40.9,0.9,1.0,92.3,0.3,2.2,2.6,1.3,0.6,0.6,0.1,1.3,15.9,0,0,-5.3
237,Jared Dudley,WAS,30,35,18,17,22.1,6.4,2.4,5.3,45.4,1.0,2.6,37.0,0.7,0.9,69.7,0.5,2.6,3.1,2.2,1.0,0.8,0.4,2.3,15.9,0,0,0.6
238,Kosta Koufos,SAC,27,30,11,19,16.7,6.1,2.8,5.2,54.2,0.0,0.0,0.0,0.5,0.9,50.0,2.0,2.7,4.7,0.5,0.4,0.4,0.8,1.9,15.8,1,0,-0.4
239,Doug McDermott,CHI,24,34,14,20,24.3,11.4,4.2,8.9,47.4,1.4,3.4,42.2,1.5,1.8,86.7,0.4,2.1,2.5,0.6,0.6,0.2,0.1,1.7,15.6,0,0,-1.6
240,Tyler Zeller,BOS,26,27,17,10,15.6,8.3,3.0,6.1,49.4,0.0,0.0,0.0,2.2,2.5,88.2,1.4,2.5,3.9,0.7,0.9,0.1,0.6,2.0,15.5,1,0,-1.1
241,Devin Harris,DAL,33,23,12,11,21.3,8.3,2.7,6.3,43.2,1.0,3.2,32.4,1.7,2.2,80.0,0.2,2.1,2.3,1.5,1.2,0.9,0.2,1.9,15.4,0,0,-1.0
242,Ramon Sessions,WAS,30,35,18,17,18.9,8.8,3.3,7.1,45.8,0.3,1.2,27.9,1.9,2.7,69.8,0.4,1.9,2.3,2.6,1.3,0.3,0.1,0.8,15.4,2,0,-1.1
244,Amar'e Stoudemire,MIA,33,31,19,12,15.7,6.2,2.6,4.5,57.9,0.0,0.0,0.0,1.0,1.3,75.0,1.3,3.4,4.6,0.5,0.9,0.3,1.0,2.1,15.3,1,0,1.0
246,Corey Brewer,HOU,30,30,14,16,20.0,7.6,2.8,6.9,40.8,0.7,2.7,27.2,1.3,1.9,69.6,0.6,1.8,2.4,1.0,0.7,0.9,0.3,1.9,15.1,0,0,-2.1
249,Trevor Booker,UTA,28,33,19,14,17.3,5.8,2.4,4.4,54.1,0.2,0.5,29.4,0.8,1.3,62.8,1.5,3.2,4.6,1.1,0.7,0.5,0.5,1.7,15.0,0,0,1.8
250,Norman Powell,TOR,23,28,18,10,20.1,7.3,2.5,5.9,41.6,1.0,2.6,38.9,1.4,1.6,84.4,0.3,2.5,2.9,1.3,0.9,0.7,0.4,1.6,14.9,0,0,2.0
252,Derrick Williams,NYK,25,30,9,21,18.1,8.9,3.2,6.8,46.8,0.6,1.5,37.0,2.0,2.7,73.8,0.5,3.0,3.5,0.9,0.9,0.3,0.1,0.7,14.7,1,0,-3.4
253,Andrew Nicholson,ORL,26,21,5,16,13.3,8.0,3.0,5.5,53.9,0.8,2.0,40.5,1.2,1.6,78.8,0.4,3.0,3.4,0.7,0.6,0.2,0.5,1.1,14.6,0,0,1.3
254,Joffrey Lauvergne,DEN,24,33,15,18,17.3,7.6,3.2,6.2,52.2,0.0,0.7,4.2,1.1,1.2,90.2,1.1,3.4,4.5,0.8,0.9,0.2,0.2,1.8,14.6,2,0,-1.8
255,Mario Hezonja,ORL,21,34,13,21,21.1,7.1,2.8,6.5,43.2,1.0,3.1,33.3,0.4,0.5,82.4,0.3,2.5,2.8,1.6,1.5,0.7,0.3,1.9,14.5,0,0,0.6
256,Marco Belinelli,SAC,30,22,7,15,23.1,9.4,3.6,9.3,39.0,1.2,4.0,29.5,0.9,1.3,71.4,0.2,1.3,1.5,1.6,1.0,0.6,0.0,1.0,14.5,0,0,-1.4
257,Tyler Ennis,MIL,21,22,8,14,18.4,5.9,2.4,5.4,44.9,0.4,1.1,33.3,0.7,1.0,72.7,0.5,1.8,2.3,3.0,1.2,0.8,0.0,1.6,14.5,0,0,-1.7
258,Kris Humphries,ATL,31,24,16,8,14.6,6.5,2.3,5.5,41.7,0.5,1.8,26.2,1.5,2.0,73.5,1.3,2.9,4.2,0.8,0.7,0.4,0.4,2.1,14.3,1,0,-0.9
260,Roy Hibbert,LAL,29,29,7,22,20.2,4.7,1.9,4.1,45.4,0.0,0.0,0.0,1.0,1.3,73.7,1.5,2.6,4.1,0.7,0.6,0.5,0.9,3.0,14.3,0,0,-9.6
261,Lavoy Allen,IND,27,31,17,14,18.1,5.2,2.2,3.7,57.8,0.0,0.0,0.0,0.9,1.3,68.3,1.9,3.2,5.1,0.9,0.7,0.2,0.5,1.9,14.1,2,0,-0.4
264,Timofey Mozgov,CLE,29,32,20,12,16.5,5.8,2.5,4.0,62.5,0.0,0.0,0.0,0.8,1.2,63.2,1.4,3.0,4.4,0.3,0.8,0.3,0.8,2.0,13.7,1,0,0.3
265,Sasha Vujacic,NYK,32,27,8,19,17.3,6.6,2.3,5.2,43.6,1.3,2.9,44.3,0.7,0.8,95.2,0.5,2.6,3.1,1.4,0.7,0.6,0.1,1.6,13.7,0,0,0.2
266,Luis Scola,TOR,36,28,17,11,18.7,6.8,2.6,6.1,43.3,1.0,2.6,38.4,0.5,0.8,65.2,0.6,2.9,3.4,0.9,0.8,0.5,0.3,2.3,13.7,1,0,-2.8
267,Matthew Dellavedova,CLE,25,29,19,10,22.1,6.1,2.1,6.1,35.2,1.1,3.0,37.5,0.7,0.8,79.2,0.2,1.3,1.5,3.9,1.7,0.4,0.1,2.5,13.7,0,0,3.4
268,Channing Frye,CLE,33,28,16,12,15.8,6.8,2.5,5.8,42.3,1.5,4.2,36.8,0.4,0.5,76.9,0.5,3.1,3.6,0.9,0.4,0.3,0.3,2.1,13.6,0,0,1.1
270,Justin Anderson,DAL,22,25,12,13,15.5,5.4,1.7,4.2,41.0,0.6,1.9,31.9,1.4,1.6,85.4,0.6,2.9,3.5,0.6,0.5,0.4,0.7,1.0,13.5,1,0,0.2
271,Mike Dunleavy,CHI,35,30,12,18,22.7,7.0,2.4,6.0,39.8,1.3,3.2,39.2,0.9,1.2,77.8,0.3,2.4,2.7,1.3,0.9,0.4,0.3,2.2,13.5,0,0,-2.2
272,Paul Pierce,LAC,38,22,13,9,19.1,7.0,2.5,6.1,41.5,1.2,3.5,33.3,0.8,1.0,81.0,0.1,2.5,2.6,1.2,1.1,0.6,0.3,2.1,13.5,0,0,2.8
273,Rodney Stuckey,IND,30,23,12,11,17.5,7.4,2.4,5.9,41.5,0.4,1.3,32.3,2.1,2.5,84.2,0.1,1.4,1.6,2.0,1.1,0.7,0.1,1.4,13.4,0,0,-0.5
274,Salah Mejri,DAL,30,20,10,10,11.9,3.4,1.4,2.3,60.0,0.0,0.1,0.0,0.7,1.3,56.0,1.3,2.9,4.2,0.3,0.7,0.4,1.4,1.7,13.4,2,0,1.9
275,Garrett Temple,WAS,30,35,18,17,23.6,5.6,1.9,5.1,38.2,0.9,2.7,33.3,0.8,1.1,71.1,0.5,2.1,2.6,1.6,0.8,0.8,0.2,2.8,13.3,0,0,-2.1
276,Dewayne Dedmon,ORL,26,27,8,19,13.0,5.3,2.1,3.6,59.4,0.0,0.0,0.0,1.1,1.4,78.4,1.5,3.0,4.5,0.3,0.6,0.3,0.6,1.7,13.3,1,0,-1.0
277,Donatas Motiejunas,HOU,25,21,10,11,15.4,6.8,2.6,6.3,41.7,0.4,1.8,21.6,1.1,1.8,64.9,1.3,2.1,3.4,1.0,0.7,0.4,0.1,2.0,13.2,0,0,1.3
278,Jonas Jerebko,BOS,29,28,19,9,16.9,5.3,1.9,4.3,43.7,0.6,1.8,34.0,1.0,1.1,87.1,1.1,3.3,4.4,0.8,0.8,0.2,0.6,1.9,13.2,0,0,-0.1
279,Jerian Grant,NYK,23,28,8,20,16.5,6.3,2.4,5.3,44.6,0.4,1.6,27.3,1.1,1.5,78.0,0.4,1.5,1.9,1.9,1.1,0.8,0.1,1.1,13.2,0,0,-2.9
280,Mike Scott,ATL,27,30,21,9,16.8,5.6,2.1,5.1,41.6,0.8,2.2,36.4,0.5,0.7,76.2,1.0,2.7,3.6,1.2,0.6,0.4,0.2,1.4,13.2,0,0,1.5
281,Aaron Brooks,CHI,31,31,13,18,15.9,6.8,2.7,6.8,39.3,0.8,2.4,32.0,0.7,1.0,70.0,0.2,0.9,1.1,2.9,1.5,0.6,0.1,1.7,13.1,0,0,-1.3
282,Kyle O'Quinn,NYK,26,24,7,17,11.8,4.9,2.0,4.4,46.7,0.2,0.3,50.0,0.7,0.9,76.2,1.1,2.7,3.8,0.9,0.6,0.2,0.8,1.5,13.1,0,0,-1.3
283,Quincy Acy,SAC,25,32,12,20,17.0,6.0,2.4,4.3,56.6,0.4,1.0,39.4,0.8,1.1,76.5,1.2,2.2,3.4,0.5,0.5,0.5,0.4,2.1,13.1,0,0,-2.5
284,Randy Foye,OKC,32,31,18,13,21.7,5.7,2.0,5.3,37.6,1.1,3.1,35.1,0.6,0.7,78.3,0.3,1.8,2.1,1.9,1.0,0.5,0.4,1.9,13.0,0,0,3.2
286,Trey Lyles,UTA,20,34,19,15,15.3,7.4,2.9,6.5,45.5,0.8,2.2,36.0,0.8,1.0,76.5,0.4,2.6,3.0,0.7,0.7,0.3,0.2,1.4,12.8,1,0,-0.1
