#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
168,Donte DiVincenzo,MIL,23,66,53,13,1520,14.4,5.5,12.1,45.5,2.0,5.8,33.6,1.5,2.0,73.3,1.6,6.0,7.5,3.6,2.1,2.0,0.5,2.7,34.3,1,0,9.7
169,Ersan Ilyasova,MIL,33,63,48,15,986,15.1,5.3,11.4,46.6,1.8,5.0,36.5,2.6,3.2,82.8,2.3,8.8,11.0,1.8,1.2,0.9,0.6,3.5,34.3,5,0,3.0
171,Rondae Hollis-Jefferson,TOR,25,60,43,17,1122,13.4,5.0,10.6,47.1,0.1,0.7,13.0,3.4,4.6,73.4,3.5,5.6,9.1,3.4,1.9,1.5,0.7,3.7,34.2,2,0,2.5
172,Goga Bitadze,IND,20,54,32,22,471,13.1,5.3,11.5,46.7,0.6,3.2,19.0,1.8,2.5,72.7,1.9,6.2,8.1,1.8,2.1,0.8,2.8,5.0,34.1,1,0,-1.1
173,Frank Kaminsky,PHX,27,39,19,20,777,17.5,6.4,14.2,45.0,1.9,5.7,33.1,2.8,4.2,67.8,1.6,6.5,8.1,3.5,1.7,0.6,0.5,3.5,34.1,1,0,-0.4
174,Shabazz Napier,WAS,28,56,16,40,1344,15.5,5.0,12.2,41.2,2.0,6.4,31.7,3.4,4.1,82.4,0.7,3.5,4.2,7.0,3.4,1.8,0.3,2.7,34.1,2,1,-2.6
175,Will Barton,DEN,29,58,38,20,1916,16.4,6.2,13.9,45.0,2.0,5.4,37.5,1.9,2.5,76.7,1.4,5.4,6.9,4.0,1.7,1.1,0.5,2.3,34.0,7,0,4.6
178,Dewayne Dedmon,ATL,30,44,17,27,774,11.9,4.7,11.9,40.0,1.0,5.0,20.6,1.4,1.7,83.3,2.8,8.8,11.6,1.0,2.7,1.2,1.9,6.2,33.9,3,0,-1.3
179,Wendell Carter Jr.,CHI,21,43,15,28,1256,13.9,5.2,9.8,53.4,0.2,0.8,20.7,3.2,4.4,73.7,4.0,7.6,11.6,1.5,2.1,0.9,1.0,4.6,33.9,17,0,-0.8
180,Nemanja Bjelica,SAC,32,72,31,41,2011,14.9,5.6,11.7,48.1,2.4,5.7,41.9,1.2,1.5,82.1,2.0,6.2,8.2,3.6,1.8,1.1,0.7,3.9,33.9,10,0,0.1
181,Kelly Olynyk,MIA,29,67,41,26,1300,15.2,5.1,11.0,46.2,2.6,6.5,40.6,2.4,2.8,86.0,1.2,7.2,8.4,3.2,2.0,1.2,0.6,4.8,33.8,3,0,1.7
182,Bismack Biyombo,CHA,27,53,18,35,1029,13.7,5.3,9.7,54.3,0.0,0.0,0.0,3.2,5.3,60.3,4.2,6.6,10.8,1.7,1.7,0.3,1.7,4.1,33.8,8,0,-5.4
183,Ish Smith,WAS,31,68,23,45,1787,14.9,6.2,13.9,44.7,1.2,3.4,36.7,1.2,1.7,72.1,0.6,3.8,4.4,6.7,1.9,1.2,0.6,2.1,33.8,1,0,-2.8
184,T.J. Warren,IND,26,67,42,25,2202,21.7,8.7,16.3,53.6,1.5,3.7,40.3,2.7,3.3,81.9,1.1,3.5,4.6,1.6,1.4,1.3,0.6,3.1,33.7,2,0,2.1
185,Jordan Clarkson,UTA,28,71,34,37,1705,22.8,8.3,18.3,45.4,3.2,8.7,36.8,2.9,3.5,83.6,1.1,2.9,3.9,2.9,2.0,1.0,0.3,2.3,33.7,0,0,-0.1
187,Markelle Fultz,ORL,22,72,33,39,1996,15.7,6.5,13.9,46.5,0.6,2.4,26.7,2.1,2.9,73.0,0.7,3.6,4.3,6.7,2.7,1.6,0.2,2.6,33.6,4,1,-1.1
188,Noah Vonleh,DEN,24,36,13,23,378,12.6,5.0,8.8,56.5,0.3,1.4,20.0,2.4,3.0,78.1,3.5,8.3,11.8,2.7,2.0,1.0,0.6,3.8,33.6,0,0,-5.1
189,Cheick Diallo,PHX,23,47,20,27,479,16.5,6.9,10.7,64.8,0.1,0.2,33.3,2.6,2.9,87.2,2.3,7.6,9.9,1.7,2.4,0.8,0.9,4.1,33.6,1,0,-3.5
190,Bobby Portis,NYK,25,66,21,45,1394,17.3,6.8,15.2,45.0,1.7,4.8,35.8,1.8,2.4,76.3,2.1,6.7,8.7,2.5,1.9,0.8,0.5,2.8,33.5,5,0,-4.9
193,Delon Wright,DAL,28,73,42,31,1570,11.6,4.4,9.4,46.2,1.1,2.9,37.0,1.8,2.3,77.0,1.6,4.8,6.4,5.6,1.7,1.9,0.5,2.1,33.3,1,0,0.8
194,Omari Spellman,MIN,22,49,11,38,886,15.0,5.2,12.0,43.1,1.7,4.5,39.1,3.0,3.7,79.3,3.1,5.8,8.9,1.9,2.2,1.3,1.0,2.6,33.3,1,0,-5.9
195,Marcus Smart,BOS,26,60,39,21,1919,14.6,4.8,12.8,37.5,2.6,7.4,34.7,2.4,2.9,83.6,0.8,3.4,4.2,5.5,1.9,1.9,0.5,3.0,33.2,3,0,5.3
196,Rajon Rondo,LAL,34,48,37,11,984,12.5,5.0,12.0,41.8,1.5,4.6,32.8,1.0,1.5,65.9,0.8,4.4,5.2,8.8,3.3,1.5,0.1,2.1,33.2,2,0,1.6
197,Troy Brown Jr.,WAS,20,69,24,45,1782,14.5,5.5,12.6,43.9,1.2,3.6,34.1,2.2,2.8,78.4,1.5,6.2,7.7,3.6,1.6,1.7,0.1,2.7,33.1,6,0,-4.5
198,Norman Powell,TOR,27,52,40,12,1479,20.2,7.2,14.6,49.5,2.7,6.6,39.9,3.1,3.7,84.3,0.6,4.0,4.6,2.2,1.9,1.5,0.5,2.6,33.1,0,0,3.6
199,Jeff Teague,ATL,32,59,22,37,1464,15.8,5.2,12.0,43.6,1.1,2.9,36.8,4.2,4.8,87.3,0.7,2.8,3.5,7.6,2.9,1.1,0.5,2.6,33.1,3,0,-4.2
202,Bogdan Bogdanovic,SAC,27,61,29,32,1766,18.8,6.9,15.6,44.0,3.3,9.0,37.2,1.8,2.4,74.1,0.5,3.7,4.2,4.2,2.1,1.3,0.3,2.7,33.0,2,0,-0.9
203,Thaddeus Young,CHI,32,64,22,42,1591,14.9,6.1,13.6,44.8,1.8,5.0,35.6,1.0,1.6,58.3,2.1,5.0,7.1,2.6,2.3,2.1,0.5,3.0,32.9,2,0,-4.7
204,Daniel Gafford,CHI,21,43,15,28,609,13.0,5.6,7.9,70.1,0.0,0.0,0.0,1.9,3.5,53.3,3.1,3.2,6.3,1.2,1.7,0.8,3.3,5.8,32.9,0,0,-1.7
210,Collin Sexton,CLE,21,65,19,46,2143,22.7,8.6,18.2,47.2,1.6,4.3,38.0,3.8,4.5,84.6,1.0,2.4,3.4,3.2,2.7,1.1,0.1,2.4,32.6,0,0,-6.7
211,Evan Fournier,ORL,27,66,28,38,2076,21.2,7.5,16.1,46.7,3.0,7.5,39.9,3.1,3.8,81.8,0.3,2.7,3.0,3.6,2.2,1.2,0.3,2.8,32.5,0,0,-1.4
213,Jalen Brunson,DAL,23,57,34,23,1022,16.4,6.4,13.7,46.6,1.5,4.2,35.8,2.1,2.6,81.3,0.8,3.9,4.7,6.6,2.3,0.8,0.1,2.6,32.4,2,0,6.1
214,Kris Dunn,CHI,26,51,19,32,1269,10.6,4.3,9.7,44.4,0.8,3.2,25.9,1.1,1.5,74.1,0.7,4.6,5.3,4.9,1.9,2.9,0.5,4.5,32.4,0,0,-0.8
216,Lauri Markkanen,CHI,23,50,18,32,1492,17.8,6.1,14.3,42.5,2.6,7.7,34.4,3.0,3.7,82.4,1.4,6.1,7.6,1.8,2.0,1.0,0.6,2.3,32.3,3,0,-1.6
217,Terence Davis,TOR,23,72,53,19,1209,16.2,5.9,13.0,45.6,2.8,7.2,38.8,1.5,1.8,86.4,1.5,5.6,7.1,3.4,2.3,1.2,0.4,3.7,32.2,1,0,6.0
218,Davis Bertans,WAS,27,54,20,34,1583,19.0,6.0,13.9,43.4,4.5,10.7,42.4,2.4,2.8,85.2,0.8,4.8,5.6,2.1,1.3,0.8,0.8,3.2,32.2,1,0,-0.3
219,Marc Gasol,TOR,35,44,35,9,1161,10.3,3.7,8.6,42.7,1.8,4.6,38.5,1.1,1.5,73.5,1.0,7.6,8.5,4.6,1.8,1.1,1.2,3.8,32.2,3,0,8.3
221,George Hill,MIL,34,59,47,12,1271,15.7,5.5,10.6,51.6,2.3,5.0,46.0,2.4,2.9,84.2,1.4,3.6,5.0,5.1,1.6,1.3,0.1,2.4,32.2,0,0,8.5
222,Thon Maker,DET,23,60,20,40,776,13.0,4.3,9.0,48.2,1.0,3.0,34.4,3.4,5.1,66.4,2.5,5.2,7.7,2.0,2.1,1.2,1.8,4.7,32.1,2,0,-6.6
225,Terry Rozier,CHA,26,63,21,42,2164,18.9,6.6,15.7,42.3,2.9,7.0,40.7,2.8,3.2,87.4,0.8,3.8,4.6,4.3,2.3,1.0,0.2,2.1,32.0,2,0,-6.6
228,Kyle Anderson,MEM,26,67,32,35,1330,10.6,4.2,9.0,47.4,0.6,2.3,28.2,1.4,2.1,66.7,1.6,6.1,7.7,4.4,1.8,1.5,1.0,3.0,32.0,0,0,-2.5
230,Dario Saric,PHX,26,66,32,34,1632,15.5,5.6,11.9,47.6,1.9,5.2,35.7,2.4,2.8,84.4,2.2,6.8,9.0,2.7,1.9,0.8,0.4,3.4,31.9,9,0,-1.5
233,Jeremy Lamb,IND,28,46,27,19,1291,16.1,6.0,13.4,45.1,1.5,4.4,33.5,2.6,3.1,83.6,0.7,4.9,5.6,2.7,1.4,1.5,0.6,2.9,31.8,2,0,0.0
234,Nickeil Alexander-Walker,NOP,21,47,19,28,591,16.3,6.0,16.2,36.8,2.8,8.1,34.6,1.5,2.3,67.6,0.5,4.6,5.1,5.4,3.3,1.0,0.5,3.5,31.8,0,0,-3.4
237,Mike Conley,UTA,32,47,26,21,1363,17.8,6.1,15.0,40.9,2.5,6.8,37.5,3.0,3.7,82.7,0.9,3.1,4.0,5.5,2.4,1.0,0.1,2.7,31.7,0,0,1.9
238,Taj Gibson,NYK,35,62,21,41,1025,13.3,5.9,10.0,58.4,0.1,0.5,28.6,1.4,2.0,73.2,3.9,5.5,9.4,1.8,1.7,0.9,1.1,4.3,31.7,0,0,-9.1
240,Emmanuel Mudiay,UTA,24,54,34,20,850,16.7,6.4,13.9,46.2,1.3,3.7,34.5,2.7,3.5,75.9,0.8,4.6,5.3,4.9,3.2,1.0,0.4,3.1,31.6,0,0,-1.9
243,Damian Jones,ATL,25,55,15,40,887,12.4,4.9,7.2,68.0,0.1,0.4,22.2,2.5,3.4,73.8,3.0,5.4,8.4,1.4,1.1,1.1,1.6,6.0,31.5,0,0,-10.4
244,Dillon Brooks,MEM,24,73,34,39,2112,20.1,7.4,18.2,40.7,2.5,7.0,35.8,2.8,3.5,80.8,1.2,3.0,4.1,2.6,2.1,1.1,0.5,4.7,31.4,0,0,-0.7
245,Patrick Beverley,LAC,31,51,38,13,1342,10.9,3.9,9.1,43.1,2.1,5.5,38.8,0.8,1.3,66.0,1.5,5.6,7.1,4.9,1.8,1.4,0.7,4.2,31.4,4,0,7.6
248,Coby White,CHI,20,65,22,43,1674,18.5,6.7,17.0,39.4,2.9,8.1,35.4,2.2,2.8,79.1,0.6,4.3,4.9,3.8,2.3,1.1,0.1,2.5,31.3,0,0,-3.5
250,Terrence Ross,ORL,29,69,31,38,1889,19.4,6.5,16.1,40.3,3.4,9.6,35.1,3.0,3.5,85.3,0.2,4.0,4.2,1.6,1.3,1.5,0.5,2.1,31.2,0,0,-1.4
254,Marcus Morris Sr.,LAC,30,62,26,36,1936,19.2,6.6,15.1,43.8,2.6,6.5,40.8,3.4,4.1,82.3,1.1,4.7,5.8,1.6,1.8,0.9,0.6,3.3,31.0,3,0,0.8
255,Bruno Fernando,ATL,21,56,18,38,713,12.1,5.2,10.1,51.8,0.3,1.9,13.5,1.5,2.6,56.9,3.4,6.6,10.0,2.5,2.1,0.9,0.9,5.4,31.0,1,0,-4.7
257,Josh Hart,NOP,25,65,26,39,1755,13.5,4.6,10.9,42.3,2.5,7.3,34.2,1.7,2.4,73.9,1.3,7.5,8.7,2.2,1.5,1.3,0.5,3.3,31.0,10,0,-2.3
261,Tomas Satoransky,CHI,28,65,22,43,1878,12.3,4.5,10.6,43.0,1.2,3.8,32.2,2.0,2.3,87.6,1.5,3.4,4.9,6.8,2.5,1.5,0.1,2.6,30.9,3,0,-1.3
262,Jae Crowder,MIA,29,65,29,36,1875,13.1,4.3,10.8,40.1,2.6,7.6,34.3,1.9,2.4,77.6,1.0,6.4,7.4,3.1,1.3,1.4,0.5,2.7,30.8,6,0,-2.5
264,Kyle Kuzma,LAL,24,61,46,15,1526,18.4,6.9,15.8,43.6,2.0,6.4,31.6,2.7,3.7,73.5,1.2,5.2,6.4,1.9,2.1,0.7,0.6,3.0,30.7,2,0,4.3
266,Kendrick Nunn,MIA,24,67,42,25,1962,18.8,7.4,16.8,43.9,2.5,7.2,35.0,1.6,1.8,85.0,0.4,2.9,3.3,4.0,2.1,1.0,0.3,2.8,30.6,0,0,1.1
267,Damion Lee,GSW,27,49,12,37,1423,15.7,5.4,12.9,41.7,2.2,6.0,35.6,2.8,3.2,87.3,0.8,5.2,6.0,3.4,1.7,1.3,0.2,2.9,30.6,3,0,-3.1
270,RJ Barrett,NYK,20,56,17,39,1704,17.0,6.2,15.4,40.2,1.3,4.2,32.0,3.3,5.4,61.4,1.1,4.8,5.9,3.0,2.6,1.2,0.4,2.6,30.5,2,0,-6.9
272,Markieff Morris,LAL,30,58,22,36,1188,17.0,6.2,13.9,44.3,2.7,6.9,38.6,2.0,2.6,77.6,1.2,5.4,6.6,2.3,2.3,0.9,0.5,4.0,30.5,1,0,-3.8
274,Eric Paschall,GSW,23,60,14,46,1654,18.2,6.9,13.9,49.7,0.8,2.8,28.7,3.6,4.6,77.4,1.8,4.2,6.0,2.8,2.0,0.7,0.3,2.7,30.4,4,0,-8.2
275,Trey Lyles,SAS,24,63,27,36,1271,11.4,4.3,9.7,44.6,1.8,4.8,38.7,0.9,1.3,73.3,2.0,8.2,10.2,2.0,1.1,0.8,0.8,2.8,30.3,2,0,-1.6
276,Rui Hachimura,WAS,22,48,15,33,1444,16.2,6.3,13.6,46.6,0.6,2.2,28.7,2.9,3.5,82.9,1.9,5.4,7.3,2.2,1.3,0.9,0.2,2.6,30.3,3,0,-6.3
277,Bojan Bogdanovic,UTA,31,63,41,22,2083,22.0,7.2,16.2,44.7,3.3,7.9,41.4,4.3,4.8,90.3,0.7,3.8,4.5,2.3,2.7,0.6,0.1,1.9,30.2,0,0,4.6
280,Monte Morris,DEN,25,73,46,27,1637,14.5,5.7,12.5,45.9,1.4,3.8,37.8,1.6,2.0,84.3,0.5,2.5,3.0,5.6,1.2,1.2,0.4,1.6,30.1,0,0,1.2
281,Carmelo Anthony,POR,36,58,28,30,1902,16.9,6.4,14.8,43.0,1.6,4.3,38.5,2.6,3.0,84.5,1.3,5.6,7.0,1.6,1.9,0.9,0.5,3.2,30.1,5,0,0.4
282,Bruce Brown,DET,23,58,18,40,1634,11.4,4.4,9.8,44.3,0.7,2.1,34.4,1.9,2.6,73.9,1.3,4.7,6.0,5.1,2.2,1.4,0.6,3.6,30.1,4,0,-3.0
283,Shake Milton,PHI,23,40,23,17,805,16.9,6.0,12.4,48.4,2.6,6.0,43.0,2.3,2.9,78.5,0.7,3.3,3.9,4.6,2.1,0.9,0.3,4.1,30.1,0,0,-0.2
285,P.J. Washington,CHA,21,58,22,36,1759,14.5,5.5,12.1,45.5,1.8,4.7,37.4,1.8,2.8,64.7,1.2,5.3,6.5,2.5,1.9,1.0,0.9,3.2,30.0,4,0,-4.5
286,Isaiah Thomas,WAS,31,40,14,26,925,19.0,6.8,16.6,40.8,3.0,7.4,41.3,2.4,3.0,81.6,0.4,2.2,2.6,5.7,3.0,0.5,0.2,3.0,29.9,1,0,-7.8
287,Malik Monk,CHA,22,55,18,37,1169,17.4,6.5,15.0,43.4,1.8,6.3,28.4,2.5,3.1,82.0,0.8,4.0,4.8,3.5,2.4,0.8,0.5,2.3,29.9,1,0,-7.1
289,Javonte Green,BOS,26,48,33,15,468,12.5,4.8,9.7,50.0,0.7,2.5,27.3,2.2,3.2,66.7,1.8,5.3,7.2,2.0,1.8,1.8,0.6,3.3,29.7,0,0,-2.4
291,Luke Kornet,CHI,24,36,11,25,559,13.9,5.3,12.1,43.9,2.0,7.0,28.7,1.3,1.8,71.4,1.4,4.0,5.4,2.1,0.9,0.7,1.7,3.5,29.7,0,0,-2.7
292,Nicolo Melli,NOP,29,60,26,34,1042,13.6,4.7,11.2,42.1,2.4,7.1,33.5,1.9,2.5,74.0,1.3,4.9,6.2,2.8,1.6,1.2,0.8,4.3,29.7,0,0,-3.0
293,Justin James,SAC,23,36,14,22,232,13.8,5.4,13.0,41.7,1.4,4.5,31.0,1.5,3.3,47.6,0.9,4.0,5.0,2.8,1.2,0.9,1.4,2.6,29.7,0,0,-4.0
294,Derrick Jones Jr.,MIA,23,59,34,25,1375,13.1,4.8,9.1,52.7,1.0,3.5,28.0,2.5,3.2,77.2,1.7,4.4,6.1,1.6,0.8,1.5,1.0,3.4,29.6,0,0,-0.7
296,JaMychal Green,LAC,30,63,43,20,1307,11.8,4.2,9.7,42.9,2.5,6.6,38.7,1.0,1.3,75.0,2.1,8.6,10.7,1.3,1.5,0.8,0.7,4.8,29.6,7,0,4.1
297,Malik Beasley,MIN,23,55,30,25,1209,18.3,6.8,15.9,42.5,3.2,8.2,38.8,1.6,2.0,81.8,0.5,3.9,4.4,2.2,1.7,1.2,0.2,2.3,29.5,1,0,-1.5
298,Taurean Prince,BKN,26,64,30,34,1857,15.0,5.4,14.3,37.6,2.8,8.4,33.9,1.4,1.7,79.8,1.0,6.4,7.4,2.2,2.5,1.1,0.5,3.1,29.5,8,0,1.4
299,Dwight Powell,DAL,28,40,25,15,1061,12.8,5.0,7.8,63.8,0.3,1.3,25.6,2.5,3.8,66.7,2.5,5.2,7.7,2.0,1.2,1.2,0.7,3.5,29.5,1,0,6.6
300,Sterling Brown,MIL,25,52,39,13,767,12.5,4.5,12.0,37.1,2.1,6.4,32.4,1.5,1.9,80.0,1.5,7.1,8.6,2.4,2.0,1.4,0.3,2.5,29.5,1,0,3.1
301,Tyler Herro,MIA,20,55,34,21,1508,17.7,6.4,15.1,42.8,2.8,7.1,38.9,2.1,2.4,87.0,0.4,5.0,5.3,2.9,2.1,0.8,0.2,1.8,29.5,1,0,-0.5
303,JJ Redick,NOP,36,60,26,34,1581,20.9,6.5,14.4,45.3,4.1,9.0,45.3,3.8,4.2,89.2,0.2,3.2,3.4,2.7,1.7,0.5,0.2,2.2,29.4,0,0,-0.5
304,D.J. Augustin,ORL,32,57,28,29,1420,15.2,4.7,11.7,39.9,1.8,5.1,34.8,4.1,4.6,89.0,0.6,2.5,3.1,6.6,2.2,0.9,0.0,1.8,29.3,0,0,1.9
305,Jerami Grant,DEN,26,71,45,26,1892,16.2,5.8,12.1,47.8,1.9,4.8,38.9,2.8,3.7,75.0,1.1,3.6,4.7,1.7,1.2,1.0,1.1,2.9,29.3,0,0,-1.6
306,Jeff Green,HOU,33,48,28,20,960,17.0,6.0,12.9,46.2,2.3,6.9,33.9,2.7,3.4,80.2,0.9,4.1,5.0,1.9,1.6,1.0,0.7,3.3,29.3,0,0,-3.2
307,E'Twaun Moore,NOP,31,56,27,29,1020,16.4,6.6,15.4,42.6,2.2,5.9,37.7,1.1,1.6,68.9,1.1,3.5,4.6,2.8,1.4,1.1,0.4,2.8,29.3,0,0,-1.6
308,Maxi Kleber,DAL,28,74,42,32,1890,12.8,4.5,9.8,46.1,2.3,6.1,37.3,1.5,1.8,84.9,2.1,5.3,7.4,1.7,1.1,0.5,1.6,3.4,29.3,2,0,2.0
309,Kevin Porter Jr.,CLE,20,50,15,35,1162,15.4,5.8,13.0,44.2,1.6,4.9,33.5,2.3,3.1,72.3,0.7,4.3,5.0,3.4,2.9,1.4,0.4,4.2,29.2,0,0,-9.0
310,OG Anunoby,TOR,22,69,50,19,2066,12.8,5.0,9.9,50.5,1.6,4.0,39.0,1.3,1.8,70.6,1.4,4.9,6.3,1.9,1.4,1.7,0.8,2.9,29.2,5,0,4.8
311,Miles Bridges,CHA,22,65,23,42,1996,15.2,5.8,13.6,42.4,1.8,5.4,33.0,1.9,2.4,80.9,1.6,4.9,6.5,2.1,1.7,0.7,0.9,2.4,29.2,4,0,-7.2
312,Kevin Huerter,ATL,21,56,19,37,1760,14.0,5.2,12.5,41.3,2.6,6.8,38.0,1.1,1.3,82.8,0.7,3.9,4.7,4.4,1.8,1.0,0.6,2.8,29.1,2,0,-4.9
313,Mike Muscala,OKC,28,47,26,21,572,14.2,4.8,11.9,40.7,3.4,9.0,37.8,1.1,1.4,81.8,1.0,5.8,6.8,2.5,1.1,0.6,0.8,3.7,29.1,0,0,-1.1
314,Josh Richardson,PHI,26,55,33,22,1693,16.1,5.9,13.7,43.0,1.8,5.3,34.1,2.4,3.0,80.9,0.9,2.8,3.7,3.4,2.2,1.1,0.8,2.9,29.1,0,0,2.5
316,Patty Mills,SAS,31,66,28,38,1485,18.6,6.3,14.5,43.1,3.7,9.8,38.2,2.4,2.7,86.6,0.5,2.1,2.6,2.9,1.3,1.3,0.1,2.5,29.0,0,0,3.3
318,Keita Bates-Diop,DEN,24,44,10,34,744,13.9,4.8,11.3,42.7,1.6,5.0,33.0,2.6,3.6,72.0,1.2,4.9,6.1,1.5,0.8,0.9,1.2,2.1,28.9,0,0,-8.3
320,Tim Hardaway Jr.,DAL,28,71,41,30,2091,19.3,6.6,15.2,43.4,3.5,8.8,39.8,2.6,3.1,81.9,0.4,3.6,4.0,2.4,1.2,0.7,0.1,2.2,28.8,0,0,5.0
321,Raul Neto,PHI,28,54,29,25,668,14.8,5.4,12.0,45.5,1.8,4.7,38.6,2.1,2.5,83.0,0.6,2.7,3.3,5.1,2.5,1.3,0.3,2.7,28.8,0,0,1.9
322,Jarrett Culver,MIN,21,63,19,44,1506,13.9,5.5,13.6,40.4,1.6,5.3,29.9,1.3,2.8,46.2,1.7,3.4,5.1,2.6,1.9,1.4,0.9,3.0,28.8,0,0,-2.5
326,Kent Bazemore,SAC,30,68,32,36,1688,12.7,4.3,11.4,37.5,1.8,5.2,34.4,2.4,3.1,76.9,0.6,5.7,6.3,2.0,1.9,1.6,0.9,4.2,28.6,0,0,0.2
329,Yogi Ferrell,SAC,27,50,20,30,530,14.8,5.4,12.8,42.0,1.6,5.4,30.4,2.4,2.9,85.7,0.4,2.9,3.3,4.7,1.9,1.2,0.3,2.6,28.4,0,0,-1.0
330,Aaron Holiday,IND,23,66,42,24,1617,14.0,5.2,12.5,41.4,1.9,4.9,39.4,1.6,1.9,85.1,0.5,3.0,3.5,5.0,2.0,1.2,0.4,2.7,28.4,3,0,2.5
331,Joe Ingles,UTA,32,72,44,28,2137,11.9,4.1,9.3,44.5,2.4,5.9,39.9,1.2,1.6,78.7,0.5,4.2,4.7,6.3,2.4,1.1,0.2,2.6,28.4,3,0,4.0
332,D.J. Wilson,MIL,24,37,29,8,363,13.2,5.2,13.1,39.4,1.8,7.2,24.7,1.1,1.8,61.1,1.2,7.9,9.1,2.5,1.9,0.3,0.5,3.3,28.4,0,0,-4.7
334,Brad Wanamaker,BOS,30,71,48,23,1369,12.8,4.3,9.5,44.8,1.0,2.7,36.3,3.3,3.6,92.6,0.6,3.2,3.8,4.7,2.0,1.6,0.4,3.5,28.3,0,0,3.5
336,Pat Connaughton,MIL,27,67,53,14,1243,10.4,4.0,8.7,45.5,1.6,4.8,33.1,0.9,1.2,77.5,1.7,6.5,8.2,3.1,1.5,0.7,0.9,2.0,28.3,0,0,2.3
337,Seth Curry,DAL,29,64,38,26,1576,18.1,6.5,13.1,49.5,3.3,7.3,45.2,1.8,2.2,82.5,0.6,2.7,3.3,2.8,1.4,0.9,0.2,2.6,28.1,0,0,3.7
338,DeAndre' Bembry,ATL,25,43,10,33,915,9.8,4.1,9.0,45.6,0.6,2.6,23.1,1.0,1.9,54.2,1.3,4.6,6.0,3.2,2.4,2.2,0.7,3.3,28.1,2,0,-10.1
341,Mikal Bridges,PHX,23,73,34,39,2042,11.8,4.4,8.5,51.0,1.2,3.4,36.1,1.8,2.2,84.4,1.2,4.0,5.1,2.3,1.3,1.8,0.8,2.9,27.9,1,0,2.1
342,Josh Okogie,MIN,21,62,19,43,1547,12.4,4.0,9.3,42.7,1.0,3.6,26.6,3.5,4.4,79.6,2.0,4.2,6.2,2.3,2.0,1.6,0.6,3.2,27.9,0,0,-3.7
343,Joe Harris,BKN,28,69,33,36,2123,16.9,6.5,13.3,48.6,2.9,6.9,42.4,1.1,1.5,71.9,1.1,4.0,5.1,2.4,1.8,0.7,0.3,2.7,27.8,0,0,1.5
344,Cameron Johnson,PHX,24,57,28,29,1255,14.5,5.0,11.6,43.5,3.0,7.8,39.0,1.3,1.6,80.7,1.4,4.0,5.4,2.0,0.9,1.0,0.6,2.5,27.8,2,0,0.3
346,Thabo Sefolosha,HOU,36,41,27,14,436,7.6,3.1,7.5,40.7,1.2,4.5,27.8,0.2,0.7,37.5,1.7,5.9,7.7,2.1,1.2,2.0,1.0,3.6,27.6,0,0,3.0
348,Juancho Hernangomez,MIN,24,48,24,24,834,12.4,4.3,10.7,40.5,1.9,5.6,34.1,1.9,3.1,62.0,1.9,6.7,8.5,1.7,1.4,0.8,0.4,2.8,27.5,4,0,-2.4
349,Dzanan Musa,BKN,21,40,20,20,487,14.2,4.7,12.7,37.2,1.4,5.8,24.4,3.3,4.4,75.0,1.6,4.8,6.4,3.2,2.7,1.1,0.1,2.2,27.5,0,0,-1.7
350,Doug McDermott,IND,28,69,43,26,1372,18.6,7.0,14.3,48.8,3.4,7.7,43.5,1.3,1.5,82.8,0.7,3.9,4.6,2.0,1.1,0.3,0.1,3.1,27.4,0,0,2.7
351,Lonnie Walker IV,SAS,21,61,29,32,988,14.2,5.5,13.0,42.6,1.5,3.7,40.6,1.6,2.2,72.1,0.8,4.2,5.1,2.5,1.6,1.2,0.5,2.8,27.4,0,0,-0.2
352,Alex Caruso,LAL,26,64,48,16,1175,10.7,3.7,8.9,41.2,1.2,3.7,33.3,2.1,2.9,73.4,0.5,3.2,3.8,3.8,1.6,2.1,0.6,3.0,27.4,0,0,7.5
354,Elie Okobo,PHX,22,55,23,32,719,11.0,3.6,9.1,39.8,1.3,3.6,35.2,2.5,3.6,70.4,0.8,3.7,4.5,5.8,1.9,1.2,0.2,2.7,27.3,0,0,-3.2
355,Terance Mann,LAC,23,41,27,14,362,9.8,3.7,7.9,46.8,0.7,2.0,35.0,1.8,2.7,66.7,1.0,4.5,5.5,5.3,1.8,1.1,0.5,4.6,27.3,1,0,-0.5
356,Frank Ntilikina,NYK,21,57,19,38,1187,10.8,4.0,10.1,39.3,1.3,4.2,32.1,1.5,1.8,86.4,0.7,3.0,3.7,5.2,2.2,1.6,0.5,4.3,27.3,1,0,-2.9
357,Justin Holiday,IND,31,73,45,28,1826,11.9,4.1,9.6,42.8,2.6,6.5,40.5,1.0,1.3,79.1,0.6,4.1,4.7,1.8,0.9,1.7,0.9,2.7,27.3,0,0,0.7
358,Ky Bowman,GSW,23,45,9,36,1015,11.9,4.8,11.4,41.7,1.2,3.8,30.8,1.2,1.5,82.9,0.9,3.4,4.3,4.6,2.5,1.6,0.4,3.6,27.3,0,0,-6.2
360,Cam Reddish,ATL,20,58,17,41,1551,14.2,4.9,12.9,38.4,1.9,5.8,33.2,2.3,2.9,80.2,0.8,4.2,5.0,2.0,2.2,1.4,0.7,3.1,27.2,0,0,-5.7
