#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
303,Dante Exum,UTA,21,31,19,12,18.2,6.8,2.6,5.8,44.4,0.7,2.2,32.8,1.0,1.3,75.0,0.5,1.7,2.2,1.6,1.5,0.4,0.1,2.1,11.9,0,0,2.2
304,Shaun Livingston,GSW,31,29,23,6,17.9,4.9,2.1,4.0,52.2,0.0,0.1,50.0,0.8,0.9,88.0,0.3,1.6,1.9,1.9,0.7,0.5,0.3,1.6,11.9,0,0,3.4
305,Brandon Rush,MIN,31,29,11,18,26.3,4.8,1.7,4.6,36.6,1.0,2.8,36.3,0.4,0.5,78.6,0.3,2.2,2.5,1.1,0.7,0.5,0.5,1.1,11.9,0,0,-1.2
307,Derrick Jones Jr.,PHX,20,28,7,21,17.9,5.5,2.3,4.0,57.7,0.1,0.3,25.0,0.9,1.3,71.4,1.3,1.4,2.7,0.3,0.4,0.5,0.5,2.1,11.5,0,0,1.7
308,Tyus Jones,MIN,21,31,12,19,14.7,3.4,1.3,3.3,39.2,0.3,1.3,25.0,0.5,0.6,70.0,0.1,1.0,1.1,3.0,0.7,0.9,0.1,1.0,11.5,0,0,-0.8
309,D.J. Augustin,ORL,29,28,9,19,18.5,6.7,1.9,5.8,33.5,0.9,2.8,31.6,2.0,2.5,79.7,0.4,1.3,1.6,1.8,1.2,0.4,0.0,1.1,11.4,0,0,-8.7
310,Alex Abrines,OKC,23,25,14,11,17.6,6.6,2.2,5.8,38.9,1.6,4.3,37.0,0.5,0.5,100,0.2,1.2,1.4,0.8,0.4,0.7,0.1,2.1,11.4,0,0,1.4
311,Luc Mbah a Moute,LAC,30,33,20,13,20.7,5.2,2.2,4.3,52.1,0.4,1.1,34.3,0.4,0.6,65.0,0.3,1.3,1.6,0.6,0.4,1.0,0.2,1.4,11.4,0,0,2.2
312,Randy Foye,BKN,33,33,11,22,18.8,5.0,1.6,4.1,39.0,0.8,2.5,33.7,1.0,1.1,91.4,0.1,2.0,2.1,1.8,0.9,0.6,0.1,1.5,11.3,0,0,-2.2
314,Patrick McCaw,GSW,21,32,24,8,18.8,4.8,1.8,4.1,44.6,0.5,1.8,28.8,0.7,0.8,81.5,0.3,1.5,1.8,1.5,0.5,0.7,0.2,0.9,11.3,0,0,-0.8
315,Rodney Stuckey,IND,31,22,9,13,16.0,5.8,1.8,5.7,31.0,0.5,1.5,32.4,1.7,2.3,76.0,0.1,1.6,1.7,2.2,1.2,0.4,0.0,0.9,11.2,0,0,0.5
317,Domantas Sabonis,OKC,21,30,17,13,17.4,4.9,1.9,5.4,36.0,0.4,1.4,26.8,0.7,1.1,58.8,0.6,2.6,3.2,0.8,0.8,0.3,0.4,2.3,11.2,0,0,1.2
318,KJ McDaniels,BKN,24,21,9,12,13.1,5.6,2.1,4.4,47.3,0.5,1.7,31.4,0.9,1.1,79.2,0.5,1.8,2.3,0.4,0.9,0.6,0.4,1.2,11.1,0,0,0.1
319,Doug McDermott,OKC,25,30,17,13,20.1,7.8,3.0,6.4,46.1,1.1,2.9,37.2,0.8,1.0,74.2,0.2,1.8,2.0,0.6,0.4,0.1,0.0,1.2,11.1,0,0,-3.0
320,Mike Muscala,ATL,25,26,11,15,13.2,4.0,1.5,3.2,47.6,0.4,1.2,34.4,0.5,0.7,72.2,0.8,2.2,3.0,1.1,0.7,0.3,0.5,1.0,11.1,0,0,-1.1
322,Dwight Powell,DAL,25,27,11,16,12.9,5.4,2.0,3.9,51.4,0.5,1.3,36.1,0.9,1.4,63.2,0.7,2.0,2.7,0.4,0.5,0.4,0.4,1.3,11.1,1,0,-3.3
323,Jerami Grant,OKC,23,30,17,13,15.4,4.5,1.5,3.4,44.1,0.5,1.5,31.8,1.0,1.6,62.5,0.7,1.4,2.1,0.6,0.6,0.4,0.8,1.5,11.0,0,0,-1.3
324,Boris Diaw,UTA,35,32,20,12,16.3,4.1,1.8,4.2,42.9,0.2,0.9,17.9,0.3,0.5,64.7,0.8,1.6,2.4,2.5,1.1,0.3,0.2,0.9,10.9,0,0,-2.1
325,Mindaugas Kuzminskas,NYK,27,24,6,18,16.1,6.5,2.5,5.9,41.5,0.7,2.4,29.3,0.9,1.1,81.5,0.7,1.2,1.9,1.1,0.8,0.3,0.1,1.2,10.9,0,0,-1.0
327,Kevin Seraphin,IND,27,21,10,11,12.7,5.6,2.6,4.5,58.5,0.0,0.1,0.0,0.4,0.7,57.1,0.7,1.9,2.6,0.4,0.6,0.1,0.5,1.6,10.7,0,0,-2.6
328,Thon Maker,MIL,20,33,21,12,12.7,4.8,1.8,4.1,44.1,0.7,1.8,36.7,0.5,0.9,58.6,0.9,1.6,2.5,0.6,0.3,0.2,0.5,1.9,10.5,0,0,-0.7
329,Sam Dekker,HOU,23,25,16,9,15.7,4.7,1.9,4.1,46.6,0.6,1.8,31.1,0.3,0.7,47.1,0.8,2.1,2.9,0.8,0.2,0.2,0.2,0.9,10.4,0,0,0.9
331,Troy Daniels,MEM,25,31,14,17,16.2,7.3,2.5,6.7,36.8,2.0,5.2,38.5,0.4,0.5,68.8,0.4,1.3,1.6,0.6,0.6,0.2,0.0,1.1,10.2,0,0,0.3
332,Shabazz Napier,POR,25,22,14,8,11.8,4.2,1.4,3.5,39.0,0.6,1.5,42.4,0.9,1.0,82.6,0.3,1.3,1.6,1.7,0.8,0.6,0.0,0.8,10.0,0,0,0.5
333,Davis Bertans,SAS,24,26,18,8,13.9,5.1,1.8,4.4,41.7,1.2,3.1,38.8,0.2,0.3,85.7,0.5,1.3,1.8,0.7,0.7,0.4,0.4,1.2,10.0,0,0,1.3
335,Andrew Harrison,MEM,22,24,11,13,14.5,4.3,1.3,3.6,34.9,0.6,1.5,37.8,1.3,1.7,75.0,0.1,1.3,1.4,2.1,0.9,0.5,0.0,1.7,9.9,0,0,0.7
337,Mirza Teletovic,MIL,31,31,19,12,14.9,5.9,2.1,5.5,37.8,1.3,3.9,33.3,0.4,0.5,75.0,0.1,2.0,2.1,0.6,0.3,0.2,0.1,1.4,9.9,0,0,1.4
339,Dorian Finney-Smith,DAL,24,32,14,18,17.7,3.5,1.3,3.9,32.0,0.5,2.0,23.1,0.5,0.8,68.0,0.7,1.9,2.6,0.6,0.4,0.6,0.3,1.3,9.7,0,0,-2.7
342,Jakob Poeltl,TOR,21,28,18,10,12.5,3.8,1.6,2.5,65.2,0.0,0.0,0.0,0.6,1.1,53.3,1.6,1.8,3.3,0.2,0.7,0.3,0.4,2.0,9.5,0,0,1.4
343,Chasson Randle,NYK,24,21,6,15,11.6,5.2,1.4,3.8,37.5,0.5,1.8,28.9,1.8,1.9,95.0,0.3,1.0,1.3,1.6,0.7,0.2,0.1,1.5,9.5,0,0,0.0
344,Derrick Williams,CLE,26,25,12,13,16.3,5.9,2.1,4.0,51.5,0.8,2.0,38.0,1.0,1.5,67.6,0.1,2.0,2.2,0.4,0.6,0.2,0.1,1.2,9.4,0,0,-1.2
345,Luke Babbitt,MIA,28,28,18,10,15.6,5.1,1.8,4.0,44.1,1.6,3.4,45.8,0.1,0.1,100,0.1,1.8,1.9,0.7,0.5,0.3,0.2,2.0,9.4,0,0,0.7
348,Malcolm Delaney,ATL,28,23,8,15,15.9,4.0,1.5,4.7,31.2,0.3,1.4,18.8,0.8,1.0,79.2,0.2,1.4,1.6,2.0,0.9,0.4,0.0,1.7,9.3,0,0,-1.7
349,Langston Galloway,SAC,25,24,10,14,17.4,5.7,2.0,4.9,41.5,1.2,2.5,46.7,0.4,0.5,76.9,0.3,1.3,1.5,1.0,0.7,0.2,0.1,0.8,9.2,0,0,0.1
350,Nicolas Brussino,DAL,24,20,8,12,11.6,4.1,1.5,4.0,36.3,0.8,2.5,30.6,0.4,0.6,66.7,0.8,1.6,2.3,1.1,0.6,0.3,0.2,1.1,9.2,0,0,-4.0
352,Jonas Jerebko,BOS,30,30,20,10,14.0,2.9,1.0,2.8,36.9,0.5,1.5,31.1,0.3,0.5,66.7,0.5,2.9,3.4,1.0,0.3,0.1,0.2,1.4,9.0,0,0,0.6
364,Donatas Motiejunas,NOP,26,20,10,10,12.2,3.2,1.2,3.3,36.9,0.2,1.1,13.6,0.6,1.3,48.0,0.7,2.1,2.8,0.7,0.8,0.4,0.2,1.4,8.3,0,0,-3.5
374,Brian Roberts,CHA,31,27,9,18,11.7,4.2,1.4,3.6,40.2,0.6,1.4,40.5,0.7,0.9,87.0,0.1,1.0,1.1,1.6,0.6,0.2,0.0,0.6,8.0,0,0,-0.9
381,Aaron Brooks,IND,32,21,11,10,12.2,4.3,1.5,4.0,37.6,0.8,1.5,50.0,0.5,0.6,83.3,0.2,0.7,0.9,1.4,0.9,0.1,0.0,1.3,7.2,0,0,-1.7
382,Semaj Christon,OKC,24,25,14,11,14.5,2.3,1.0,2.7,35.8,0.2,0.8,19.0,0.2,0.4,60.0,0.2,1.1,1.4,1.2,0.7,0.5,0.2,1.1,7.2,0,0,-1.1
385,Okaro White,MIA,24,27,18,9,12.5,2.4,0.9,2.5,34.3,0.3,0.9,30.4,0.5,0.6,86.7,0.9,1.4,2.3,0.7,0.6,0.2,0.2,1.4,7.1,0,0,1.6
