#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
134,Andrew Bogut,GSW,31,70,62,8,20.7,5.4,2.5,4.0,62.7,0.0,0.0,100,0.3,0.7,48.0,1.7,5.3,7.0,2.3,1.2,0.5,1.6,3.2,22.4,5,0,5.7
135,Tristan Thompson,CLE,25,82,57,25,27.7,7.8,3.0,5.1,58.8,0.0,0.0,0.0,1.8,3.0,61.6,3.3,5.7,9.0,0.8,0.7,0.5,0.6,2.5,22.3,23,0,4.4
136,Mario Chalmers,MIA,30,61,38,23,22.5,10.3,3.0,7.3,41.0,0.8,2.4,30.9,3.6,4.3,83.2,0.4,2.2,2.6,3.8,1.8,1.4,0.2,3.0,22.2,0,0,1.2
137,Jeremy Lin,CHA,27,78,47,31,26.3,11.7,3.8,9.3,41.2,1.0,2.9,33.6,3.1,3.7,81.5,0.5,2.7,3.2,3.0,1.9,0.7,0.5,2.1,22.1,1,0,1.1
138,Alex Len,PHX,23,78,23,55,23.3,9.0,3.4,8.0,42.3,0.0,0.1,14.3,2.2,3.1,72.8,2.3,5.3,7.6,1.2,1.9,0.5,0.8,2.9,22.0,19,0,-3.7
139,P.J. Tucker,PHX,31,82,23,59,31.0,8.0,2.9,7.1,41.1,0.8,2.5,33.0,1.3,1.7,74.6,2.0,4.2,6.2,2.2,1.4,1.3,0.2,2.5,21.9,7,0,-4.3
140,Gary Harris,DEN,21,76,31,45,32.1,12.3,4.7,10.1,46.9,1.4,3.9,35.4,1.4,1.8,82.0,0.7,2.2,2.9,1.9,1.3,1.3,0.2,1.9,21.9,0,0,-2.8
141,Jeff Green,LAC,29,80,48,32,28.2,11.7,4.4,10.3,43.0,0.8,2.7,31.5,2.1,2.8,74.5,0.9,3.2,4.2,1.7,1.2,0.7,0.5,2.1,21.8,1,0,-0.5
142,Harrison Barnes,GSW,24,66,59,7,30.9,11.7,4.5,9.6,46.6,1.2,3.2,38.3,1.5,2.0,76.1,1.2,3.8,4.9,1.8,0.9,0.6,0.2,2.1,21.8,1,0,6.8
143,Wesley Matthews,DAL,29,78,40,38,33.9,12.5,4.2,10.9,38.8,2.4,6.7,36.0,1.6,1.9,86.3,0.3,2.7,3.1,1.9,1.0,1.0,0.2,2.3,21.7,0,0,1.3
144,Cody Zeller,CHA,23,73,42,31,24.3,8.7,3.2,6.0,52.9,0.0,0.1,10.0,2.4,3.2,75.4,1.9,4.3,6.2,1.0,0.9,0.8,0.9,2.8,21.7,5,0,2.2
146,Amir Johnson,BOS,29,79,45,34,22.8,7.3,3.2,5.4,58.5,0.1,0.5,23.3,0.9,1.5,57.0,2.3,4.1,6.4,1.7,1.2,0.7,1.1,2.7,21.5,8,0,1.7
147,JJ Redick,LAC,32,75,50,25,28.0,16.3,5.6,11.7,48.0,2.7,5.6,47.5,2.4,2.7,88.8,0.1,1.7,1.9,1.4,1.0,0.6,0.1,1.8,21.5,0,0,6.8
148,JR Smith,CLE,30,77,53,24,30.7,12.4,4.6,11.0,41.5,2.6,6.6,40.0,0.6,0.9,63.4,0.6,2.3,2.8,1.7,0.8,1.1,0.3,2.6,21.5,1,0,4.0
149,Norris Cole,NOP,27,45,20,25,26.6,10.6,4.4,10.8,40.5,0.7,2.3,32.4,1.2,1.4,80.0,0.2,3.1,3.4,3.7,1.7,0.8,0.1,2.3,21.3,2,0,-2.3
151,Tyson Chandler,PHX,33,66,18,48,24.5,7.2,2.8,4.8,58.3,0.0,0.0,0.0,1.6,2.6,62.0,2.7,6.1,8.7,1.0,1.4,0.5,0.7,2.2,21.3,20,0,-6.0
152,Dennis Schroder,ATL,22,80,47,33,20.3,11.0,4.1,9.8,42.1,1.0,3.0,32.2,1.8,2.3,79.1,0.3,2.2,2.6,4.4,2.3,0.9,0.1,1.7,21.3,2,0,2.8
153,Devin Booker,PHX,19,76,20,56,27.7,13.8,4.8,11.4,42.3,1.3,3.8,34.3,2.8,3.4,84.0,0.4,2.1,2.5,2.6,2.1,0.6,0.3,3.0,21.1,3,0,-4.9
155,Ed Davis,POR,27,81,43,38,20.8,6.5,2.5,4.2,61.1,0.0,0.0,0.0,1.4,2.5,55.9,2.8,4.6,7.4,1.1,0.8,0.7,0.9,2.5,21.0,9,0,0.3
156,Steven Adams,OKC,22,80,54,26,25.2,8.0,3.3,5.3,61.3,0.0,0.0,0.0,1.4,2.5,58.2,2.7,3.9,6.7,0.8,1.1,0.5,1.1,2.8,21.0,6,0,6.0
157,Jamal Crawford,LAC,36,79,51,28,26.9,14.2,4.8,11.9,40.4,1.5,4.4,34.0,3.1,3.4,90.4,0.3,1.6,1.8,2.3,1.4,0.7,0.2,1.5,20.9,0,0,2.1
158,Clint Capela,HOU,22,77,39,38,19.1,7.0,3.0,5.2,58.2,0.0,0.0,0.0,1.0,2.7,37.9,2.5,3.9,6.4,0.6,0.8,0.8,1.2,2.5,20.8,10,0,1.3
159,Ersan Ilyasova,ORL,29,74,35,39,25.4,10.4,3.8,8.9,42.4,1.3,3.5,37.1,1.5,2.1,72.1,1.9,3.5,5.4,0.9,1.0,0.7,0.4,2.3,20.7,4,0,-1.9
160,Arron Afflalo,NYK,30,71,27,44,33.4,12.8,5.0,11.3,44.3,1.3,3.4,38.2,1.5,1.8,84.0,0.3,3.4,3.7,2.0,1.2,0.4,0.1,2.0,20.7,1,0,-2.1
161,Bismack Biyombo,TOR,23,82,56,26,22.0,5.5,1.9,3.5,54.2,0.0,0.0,0.0,1.7,2.8,62.8,2.2,5.8,8.0,0.4,0.9,0.2,1.6,2.7,20.3,9,0,1.0
162,Raymond Felton,DAL,32,80,40,40,27.4,9.5,3.5,8.5,40.6,0.8,2.7,28.2,1.9,2.2,84.7,0.5,2.8,3.2,3.6,1.5,0.9,0.2,1.8,20.3,3,1,-0.8
163,Tony Allen,MEM,34,64,34,30,25.3,8.4,3.4,7.3,45.8,0.2,0.7,35.7,1.4,2.2,65.2,1.6,3.0,4.6,1.1,1.2,1.7,0.3,2.7,20.3,1,0,-1.4
164,Jerryd Bayless,MIL,27,52,21,31,28.9,10.4,3.6,8.4,42.3,1.9,4.4,43.7,1.3,1.7,77.8,0.4,2.3,2.7,3.1,1.4,0.9,0.2,2.1,20.3,1,0,-3.6
165,Nene,WAS,33,57,28,29,19.2,9.2,3.7,6.7,54.4,0.0,0.1,0.0,1.9,3.2,57.8,0.9,3.6,4.5,1.7,1.3,0.9,0.5,2.7,20.1,1,0,0.5
166,Andre Iguodala,GSW,32,65,59,6,26.6,7.0,2.7,5.7,47.8,0.8,2.4,35.1,0.8,1.3,61.4,0.8,3.2,4.0,3.4,1.2,1.1,0.3,1.6,20.0,1,0,7.0
167,Jordan Hill,IND,28,73,40,33,20.7,8.8,3.8,7.5,50.6,0.0,0.0,0.0,1.2,1.7,71.2,2.1,4.0,6.2,1.2,1.3,0.5,0.5,2.1,19.8,9,0,0.7
168,Kelly Olynyk,BOS,25,69,40,29,20.2,10.0,3.7,8.1,45.5,1.2,3.0,40.5,1.4,1.9,75.0,1.0,3.0,4.1,1.5,1.1,0.8,0.5,2.4,19.7,1,0,3.2
169,Manu Ginobili,SAS,38,58,47,11,19.6,9.6,3.4,7.5,45.3,1.2,3.1,39.1,1.6,1.9,81.3,0.4,2.1,2.5,3.1,1.7,1.1,0.2,1.7,19.4,0,0,5.7
170,Mirza Teletovic,PHX,30,79,23,56,21.3,12.2,4.2,9.8,42.7,2.3,5.8,39.3,1.5,2.0,77.4,0.7,3.1,3.8,1.1,1.1,0.4,0.3,2.0,19.4,2,0,-2.2
171,Jose Calderon,NYK,34,72,29,43,28.1,7.6,2.9,6.3,45.9,1.2,2.8,41.4,0.6,0.7,87.5,0.3,2.9,3.2,4.1,1.2,0.9,0.1,1.9,19.3,1,0,-1.0
172,CJ Miles,IND,29,64,34,30,22.9,11.8,4.0,9.9,40.9,2.2,6.0,36.7,1.5,1.9,75.0,0.4,2.3,2.7,1.0,1.1,0.8,0.5,2.2,19.3,0,0,0.0
174,Jameer Nelson,DEN,34,39,12,27,26.6,7.7,2.9,7.9,36.8,1.1,3.7,29.9,0.8,0.9,85.7,0.5,2.5,2.9,4.9,1.7,0.6,0.1,2.6,19.1,0,0,-3.4
175,J.J. Barea,DAL,32,74,38,36,22.5,10.9,4.3,9.6,44.6,1.4,3.5,38.5,1.0,1.3,77.1,0.4,1.7,2.1,4.1,1.5,0.4,0.0,1.5,19.1,2,0,-1.0
177,Danny Green,SAS,29,79,65,14,26.1,7.2,2.7,7.1,37.6,1.5,4.4,33.2,0.4,0.6,73.9,0.6,3.2,3.8,1.8,0.9,1.0,0.8,1.8,19.0,0,0,6.4
178,Shane Larkin,BKN,23,78,20,58,22.4,7.3,2.8,6.4,44.2,0.5,1.4,36.1,1.1,1.4,77.6,0.4,1.9,2.3,4.4,1.9,1.2,0.2,1.6,18.8,0,0,-4.4
179,T.J. Warren,PHX,22,47,14,33,22.8,11.0,4.7,9.4,50.1,0.6,1.5,40.0,1.0,1.4,70.3,1.2,1.9,3.1,0.9,0.7,0.8,0.3,2.0,18.8,1,0,-2.4
180,T.J. McConnell,PHI,24,81,10,71,19.8,6.1,2.7,5.7,47.0,0.4,1.1,34.8,0.3,0.5,63.4,0.5,2.6,3.1,4.5,1.7,1.2,0.1,1.4,18.7,0,0,-3.4
181,Courtney Lee,CHA,30,79,49,30,29.6,9.6,3.7,8.1,45.4,1.0,2.7,37.8,1.3,1.5,83.9,0.4,2.2,2.6,1.7,0.9,1.1,0.4,1.7,18.7,0,0,1.9
182,Willie Cauley-Stein,SAC,22,66,26,40,21.4,7.0,2.9,5.1,56.3,0.0,0.0,0.0,1.2,1.9,64.8,2.0,3.3,5.3,0.6,0.7,0.7,1.0,2.2,18.7,3,0,-1.2
183,Jon Leuer,PHX,27,67,22,45,18.7,8.5,3.3,7.0,48.1,0.6,1.6,38.2,1.1,1.5,76.2,1.1,4.4,5.6,1.1,1.1,0.6,0.4,1.9,18.7,10,0,-1.0
184,John Henson,MIL,25,57,22,35,16.8,7.0,2.9,5.1,56.4,0.0,0.0,0.0,1.2,2.1,59.0,1.5,2.4,3.9,0.9,1.1,0.3,1.9,2.3,18.6,3,0,-2.6
185,Kyle Korver,ATL,35,80,46,34,30.0,9.2,3.4,7.7,43.4,2.0,5.0,39.8,0.6,0.7,83.3,0.2,3.1,3.3,2.1,1.2,0.8,0.4,2.0,18.6,0,0,5.4
186,Langston Galloway,NYK,24,82,32,50,24.8,7.6,2.8,7.2,39.3,0.9,2.7,34.4,1.0,1.4,75.4,0.5,3.0,3.5,2.5,0.7,0.9,0.3,2.2,18.5,1,0,-1.3
187,Festus Ezeli,GSW,26,46,42,4,16.7,7.0,2.7,5.0,54.8,0.0,0.0,0.0,1.5,2.9,53.0,2.0,3.6,5.6,0.7,0.8,0.4,1.1,2.0,18.3,6,0,4.8
188,David Lee,DAL,33,55,27,28,16.4,7.8,3.2,6.1,53.1,0.0,0.0,0.0,1.3,1.7,76.3,1.8,3.7,5.5,1.5,1.2,0.4,0.5,2.1,18.2,4,0,-1.5
189,Cory Joseph,TOR,24,80,54,26,25.6,8.5,3.2,7.3,43.9,0.4,1.4,27.3,1.7,2.2,76.4,0.5,2.1,2.6,3.1,1.3,0.8,0.3,1.6,18.1,0,0,3.4
190,Toney Douglas,NOP,30,61,22,39,20.7,8.7,3.0,7.3,41.1,1.3,3.3,39.9,1.4,1.6,84.8,0.4,1.9,2.3,2.6,1.0,1.1,0.1,2.1,18.0,1,0,-2.3
191,Darrell Arthur,DEN,28,70,26,44,21.7,7.5,3.2,7.0,45.2,0.6,1.7,38.5,0.6,0.8,75.5,1.2,3.0,4.2,1.4,0.9,0.8,0.7,2.6,18.0,2,0,-0.7
192,Dion Waiters,OKC,24,78,53,25,27.6,9.8,3.6,9.1,39.9,1.1,3.1,35.8,1.4,2.0,71.3,0.5,2.1,2.6,2.0,1.5,1.0,0.2,1.8,18.0,0,0,2.7
193,Roy Hibbert,LAL,29,81,17,64,23.2,5.9,2.2,5.1,44.3,0.0,0.0,0.0,1.4,1.8,80.7,1.6,3.3,4.9,1.2,0.9,0.4,1.4,3.1,17.9,3,0,-8.4
194,Thabo Sefolosha,ATL,32,75,42,33,23.4,6.4,2.5,4.9,50.7,0.6,1.6,34.1,0.8,1.3,62.6,0.7,3.8,4.5,1.4,0.9,1.1,0.5,1.5,17.9,1,0,-0.3
195,Isaiah Canaan,PHI,25,77,10,67,25.5,11.0,3.4,9.4,36.0,2.3,6.3,36.3,1.9,2.3,83.3,0.3,2.0,2.3,1.8,1.2,0.7,0.2,1.7,17.8,0,0,-6.3
196,Jared Dudley,WAS,30,81,40,41,25.9,7.9,2.9,6.0,47.8,1.2,2.9,42.0,0.9,1.2,73.5,0.7,2.9,3.5,2.1,1.0,0.9,0.2,2.3,17.7,0,0,0.7
197,Terrence Jones,HOU,24,50,24,26,20.9,8.7,3.3,7.3,45.2,0.5,1.6,31.6,1.5,2.3,66.4,1.2,3.0,4.2,0.8,1.0,0.5,0.8,1.7,17.7,0,0,-4.8
198,Luis Scola,TOR,36,76,50,26,21.5,8.7,3.5,7.9,45.0,0.9,2.1,40.4,0.8,1.1,72.6,1.1,3.6,4.7,0.9,0.9,0.6,0.4,2.3,17.7,3,0,-0.3
200,Ramon Sessions,WAS,30,82,41,41,20.3,9.9,3.4,7.2,47.3,0.4,1.4,32.4,2.6,3.5,75.6,0.3,2.2,2.5,2.9,1.4,0.6,0.1,1.2,17.7,3,0,-0.7
201,Jeremy Lamb,CHA,24,66,40,26,18.6,8.8,3.5,7.7,45.1,0.8,2.7,30.9,1.0,1.3,72.7,0.7,3.2,3.8,1.2,0.8,0.6,0.5,1.6,17.6,1,0,2.3
202,O.J. Mayo,MIL,28,41,17,24,26.6,7.8,2.9,7.8,37.1,1.3,4.0,32.1,0.8,1.0,77.5,0.3,2.2,2.6,2.9,1.8,1.2,0.2,3.1,17.6,0,0,-1.4
203,David West,SAS,35,78,63,15,18.0,7.1,3.1,5.7,54.5,0.0,0.1,42.9,0.8,1.0,78.8,0.9,3.0,4.0,1.8,0.9,0.6,0.7,1.8,17.5,1,0,4.2
204,Kosta Koufos,SAC,27,78,32,46,19.0,6.8,3.0,5.7,53.2,0.0,0.0,0.0,0.7,1.3,54.8,2.2,3.3,5.4,0.4,0.6,0.5,0.9,2.4,17.5,5,0,-2.9
206,Allen Crabbe,POR,24,81,43,38,26.0,10.3,3.8,8.4,45.9,1.4,3.5,39.3,1.2,1.4,86.7,0.3,2.3,2.7,1.2,0.8,0.8,0.2,2.4,17.4,0,0,0.5
207,Donald Sloan,BKN,28,61,13,48,21.6,7.0,2.5,5.7,44.0,0.6,1.6,38.4,1.3,1.7,75.0,0.3,2.6,2.8,4.4,1.3,0.5,0.1,1.2,17.4,3,0,-2.0
208,Brandon Bass,LAL,31,66,16,50,20.3,7.2,2.6,4.8,54.9,0.0,0.0,0.0,1.9,2.2,84.5,1.6,2.7,4.3,1.1,0.6,0.5,0.8,1.9,17.4,0,0,-0.3
209,Hollis Thompson,PHI,25,77,10,67,28.0,9.8,3.5,8.8,39.7,1.9,5.1,38.0,0.9,1.2,71.9,0.7,2.8,3.5,1.3,1.0,0.5,0.3,2.4,17.4,0,0,-4.8
210,Justise Winslow,MIA,20,78,46,32,28.6,6.4,2.5,5.9,42.2,0.4,1.5,27.6,1.0,1.5,68.4,1.0,4.1,5.2,1.5,1.2,0.9,0.3,2.4,17.3,0,0,1.4
211,Shelvin Mack,UTA,26,52,27,25,20.3,8.6,3.5,8.0,43.9,0.8,2.4,31.2,0.9,1.2,73.8,0.3,2.2,2.5,3.6,1.8,0.7,0.1,1.4,17.3,3,0,1.9
212,Matthew Dellavedova,CLE,25,76,54,22,24.6,7.5,2.7,6.7,40.5,1.3,3.1,41.0,0.8,0.9,86.4,0.4,1.7,2.1,4.4,1.5,0.6,0.1,2.3,17.3,1,0,5.0
213,Cole Aldrich,LAC,27,60,41,19,13.3,5.5,2.2,3.8,59.6,0.0,0.0,0.0,1.0,1.4,71.4,1.4,3.4,4.8,0.8,1.1,0.8,1.1,2.3,17.2,3,0,-0.4
214,Rodney Stuckey,IND,30,58,33,25,22.0,8.9,3.2,7.6,41.3,0.3,1.4,24.1,2.3,2.7,82.9,0.3,2.4,2.7,2.4,1.3,0.7,0.1,1.3,17.1,0,0,0.2
216,Trevor Booker,UTA,28,79,39,40,20.7,5.9,2.4,4.9,49.0,0.2,0.5,29.3,0.9,1.3,67.0,2.1,3.6,5.7,1.1,1.0,0.7,0.5,2.1,17.1,4,0,0.8
218,Trey Burke,UTA,23,64,31,33,21.3,10.6,4.1,9.9,41.3,1.4,4.0,34.4,1.0,1.3,81.7,0.3,1.5,1.8,2.3,1.3,0.5,0.1,1.3,16.9,0,0,0.0
219,Meyers Leonard,POR,24,61,33,28,21.8,8.4,3.2,7.1,44.8,1.4,3.7,37.7,0.6,0.8,76.1,0.8,4.3,5.1,1.5,1.3,0.1,0.3,3.0,16.8,4,0,1.6
220,Bojan Bogdanovic,BKN,27,79,21,58,26.8,11.2,4.1,9.5,43.3,1.6,4.3,38.2,1.4,1.7,83.3,0.5,2.8,3.2,1.3,1.5,0.4,0.1,1.5,16.8,1,0,-4.9
221,Stanley Johnson,DET,20,73,37,36,23.1,8.1,3.1,8.2,37.5,0.9,2.8,30.7,1.1,1.4,78.4,0.8,3.4,4.2,1.6,1.6,0.8,0.2,2.4,16.8,3,0,-1.9
222,Terrence Ross,TOR,25,73,53,20,23.9,9.9,3.7,8.6,43.1,1.8,4.6,38.6,0.7,0.8,79.0,0.3,2.2,2.5,0.8,0.6,0.7,0.3,1.6,16.7,1,0,3.3
223,Frank Kaminsky,CHA,23,81,47,34,21.1,7.5,2.7,6.5,41.0,0.8,2.5,33.7,1.3,1.8,73.0,0.9,3.3,4.1,1.2,0.7,0.5,0.5,1.6,16.5,1,0,-0.2
224,Patty Mills,SAS,27,81,66,15,20.5,8.5,3.2,7.6,42.5,1.5,4.0,38.4,0.6,0.7,81.0,0.3,1.6,2.0,2.8,0.9,0.7,0.1,1.3,16.5,0,0,4.7
225,JaMychal Green,MEM,26,78,39,39,18.5,7.4,2.9,6.3,46.5,0.2,0.6,33.3,1.3,1.8,75.2,1.8,3.0,4.8,0.9,1.1,0.6,0.4,2.4,16.4,7,0,-0.6
226,Marcus Thornton,WAS,29,61,32,29,18.2,9.7,3.5,8.9,39.9,1.5,4.4,33.7,1.1,1.3,84.8,0.6,1.8,2.5,1.4,0.8,0.8,0.1,1.5,16.4,0,0,0.7
227,Wesley Johnson,LAC,28,80,51,29,20.8,6.9,2.6,6.4,40.4,1.3,3.9,33.3,0.4,0.6,65.2,0.5,2.6,3.1,0.6,0.7,1.1,0.7,2.2,16.3,0,0,1.5
228,Patrick Patterson,TOR,27,79,54,25,25.6,6.9,2.6,6.2,41.4,1.3,3.7,36.2,0.4,0.4,85.3,1.0,3.4,4.3,1.2,0.8,0.7,0.4,1.6,16.3,0,0,5.1
229,Bobby Portis,CHI,21,62,29,33,17.8,7.0,3.0,7.0,42.7,0.3,0.8,30.8,0.8,1.1,72.7,2.0,3.5,5.4,0.8,0.9,0.4,0.4,1.6,16.2,6,0,-2.9
231,Lance Stephenson,MEM,25,69,36,33,19.9,8.3,3.3,6.9,48.1,0.4,1.1,38.5,1.3,1.6,78.4,0.6,2.7,3.2,1.9,1.4,0.6,0.1,2.0,16.0,1,0,-0.9
232,Derrick Williams,NYK,25,80,32,48,17.9,9.3,3.2,7.1,45.0,0.6,1.9,29.3,2.4,3.2,75.8,0.6,3.1,3.7,0.9,0.8,0.4,0.1,0.9,15.8,4,0,-2.6
233,Iman Shumpert,CLE,26,54,39,15,24.4,5.8,2.1,5.6,37.4,0.8,2.7,29.5,0.7,0.9,78.4,0.6,3.2,3.8,1.7,1.1,1.0,0.4,2.2,15.8,1,0,3.4
234,Joffrey Lauvergne,DEN,24,59,24,35,17.6,7.9,3.3,6.4,51.3,0.2,0.9,24.5,1.1,1.2,89.9,1.3,3.6,4.9,0.9,0.9,0.2,0.3,1.9,15.7,5,0,-3.7
235,Josh Smith,HOU,30,55,31,24,16.0,6.0,2.3,6.3,36.4,0.7,2.6,28.7,0.7,1.2,55.2,0.9,2.6,3.5,1.6,1.4,0.6,0.9,2.1,15.7,0,0,-1.4
236,Brandon Jennings,ORL,26,48,20,28,18.1,6.9,2.3,6.3,36.8,1.1,3.2,32.9,1.2,1.6,73.1,0.3,1.7,2.0,3.5,1.2,0.6,0.1,1.2,15.7,1,0,0.3
237,Shabazz Muhammad,MIN,23,82,29,53,20.5,10.5,3.9,8.3,46.5,0.5,1.9,28.9,2.3,3.0,76.4,1.2,2.0,3.3,0.6,0.9,0.3,0.1,1.1,15.7,0,0,-3.3
238,Marco Belinelli,SAC,30,68,27,41,24.6,10.2,3.6,9.3,38.6,1.3,4.4,30.6,1.7,2.0,83.3,0.1,1.6,1.7,1.9,1.2,0.5,0.0,1.3,15.6,0,0,-2.7
239,Shaun Livingston,GSW,30,78,69,9,19.5,6.3,2.6,4.9,53.6,0.0,0.2,16.7,1.0,1.2,86.0,0.5,1.6,2.2,3.0,1.0,0.7,0.3,1.8,15.6,0,0,2.7
240,Nik Stauskas,PHI,22,73,8,65,24.8,8.5,2.9,7.5,38.5,1.5,4.5,32.6,1.2,1.6,77.1,0.3,2.2,2.5,1.9,1.3,0.6,0.3,1.6,15.6,0,0,-5.5
241,Larry Nance Jr.,LAL,23,63,14,49,20.1,5.5,2.5,4.8,52.7,0.0,0.2,10.0,0.5,0.7,68.1,1.6,3.3,5.0,0.7,0.7,0.9,0.4,2.0,15.5,3,0,-1.5
242,Garrett Temple,WAS,30,80,40,40,24.4,7.3,2.5,6.3,39.8,1.1,3.2,34.5,1.1,1.6,72.8,0.5,2.2,2.7,1.8,0.8,0.9,0.2,2.4,15.5,0,0,-0.5
243,Spencer Hawes,CHA,28,57,30,27,18.2,6.0,2.2,5.4,40.5,0.7,1.8,37.3,0.9,1.1,83.1,0.9,3.4,4.3,1.9,1.0,0.4,0.5,1.9,15.5,1,0,0.8
244,Devin Harris,DAL,33,64,35,29,20.0,7.6,2.6,5.8,44.7,0.8,2.5,32.9,1.6,2.2,72.1,0.3,1.9,2.2,1.8,1.0,0.9,0.2,1.9,15.4,0,0,-1.4
245,Archie Goodwin,PHX,21,57,14,43,19.5,8.9,3.1,7.4,41.7,0.4,1.7,23.2,2.3,3.4,67.4,0.5,2.0,2.5,2.1,1.8,0.5,0.2,1.5,15.3,1,0,-3.7
247,Gerald Henderson,POR,28,72,39,33,19.9,8.7,3.2,7.3,43.9,0.7,1.9,35.3,1.6,2.0,76.7,0.4,2.5,2.9,1.0,0.9,0.5,0.3,1.2,15.2,0,0,0.3
249,Austin Rivers,LAC,23,67,42,25,21.8,8.9,3.4,7.7,43.8,0.9,2.8,33.5,1.2,1.7,68.1,0.3,1.6,1.9,1.5,0.9,0.7,0.1,2.0,15.0,0,0,-2.4
250,Lavoy Allen,IND,27,79,43,36,20.2,5.4,2.4,4.7,51.6,0.0,0.0,0.0,0.6,0.9,63.0,2.1,3.3,5.4,1.0,0.9,0.3,0.5,1.9,15.0,4,0,2.4
251,Jason Smith,ORL,30,76,33,43,15.5,7.2,3.2,6.6,48.5,0.1,0.2,25.0,0.7,0.9,80.6,0.7,2.2,2.9,0.8,0.8,0.4,0.9,2.1,15.0,1,0,-0.5
252,Corey Brewer,HOU,30,82,41,41,20.4,7.2,2.6,6.7,38.4,0.7,2.7,27.2,1.3,1.7,75.0,0.5,1.9,2.4,1.3,1.0,1.0,0.2,2.0,14.9,0,0,-1.1
253,Aron Baynes,DET,29,81,43,38,15.2,6.3,2.4,4.7,50.5,0.0,0.0,0.0,1.6,2.0,76.4,1.7,3.0,4.7,0.6,0.8,0.3,0.6,1.9,14.9,1,0,-0.7
254,Gary Neal,WAS,31,40,18,22,20.2,9.8,3.8,8.1,46.5,1.0,2.5,41.0,1.2,1.4,85.5,0.3,1.8,2.1,1.2,0.7,0.5,0.0,1.4,14.9,0,0,-4.1
255,D.J. Augustin,DEN,28,62,35,27,19.0,7.5,2.4,5.6,42.3,1.1,2.7,40.5,1.7,2.1,80.5,0.1,1.4,1.5,3.2,1.4,0.6,0.1,1.4,14.8,2,0,-0.5
256,Gerald Green,MIA,30,69,40,29,22.6,8.9,3.3,8.5,39.2,1.2,3.8,32.3,1.0,1.3,78.3,0.4,2.0,2.4,0.8,0.7,0.6,0.3,1.8,14.8,0,0,0.6
257,E'Twaun Moore,CHI,27,59,29,30,21.4,7.5,3.2,6.6,48.1,0.8,1.8,45.2,0.4,0.6,62.9,0.3,1.9,2.3,1.7,0.9,0.6,0.3,1.7,14.6,0,0,-0.6
258,Ty Lawson,IND,28,66,31,35,21.4,5.7,2.1,5.4,39.3,0.5,1.6,33.3,0.9,1.3,68.6,0.4,1.4,1.8,3.6,1.4,0.8,0.1,1.3,14.5,1,0,-2.4
259,Maurice Harkless,POR,23,78,40,38,18.7,6.4,2.5,5.3,47.4,0.5,1.8,27.9,0.9,1.4,62.2,1.3,2.3,3.6,0.9,0.8,0.6,0.4,1.6,14.4,4,0,0.4
260,Timofey Mozgov,CLE,29,76,52,24,17.4,6.3,2.7,4.7,56.5,0.0,0.1,14.3,0.9,1.3,71.6,1.4,3.0,4.4,0.4,0.9,0.3,0.8,2.1,14.4,2,0,0.0
261,Amar'e Stoudemire,MIA,33,52,30,22,14.7,5.8,2.4,4.3,56.6,0.0,0.0,0.0,1.0,1.3,74.6,1.3,3.0,4.3,0.5,0.9,0.3,0.8,1.8,14.2,2,0,0.2
262,Boris Diaw,SAS,34,76,64,12,18.2,6.4,2.7,5.0,52.7,0.3,0.9,36.2,0.7,1.0,73.7,0.8,2.3,3.1,2.3,1.3,0.3,0.3,1.3,14.1,0,0,3.8
263,Alexis Ajinca,NOP,28,59,20,39,14.6,6.0,2.5,5.3,47.6,0.0,0.0,0.0,0.9,1.1,83.9,1.3,3.3,4.6,0.5,0.9,0.3,0.6,2.3,14.1,4,0,-1.1
264,Josh Richardson,MIA,22,52,29,23,21.3,6.6,2.4,5.2,45.2,1.0,2.2,46.1,0.8,1.2,66.7,0.4,1.7,2.1,1.4,0.7,0.7,0.5,2.1,14.0,0,0,0.8
265,Mo Williams,CLE,33,41,27,14,18.2,8.2,3.2,7.4,43.7,0.9,2.5,35.3,0.9,1.0,90.5,0.1,1.6,1.8,2.4,1.4,0.3,0.1,1.5,13.9,0,0,-1.2
266,Kevin Martin,SAS,33,55,24,31,19.9,9.3,2.8,7.6,37.2,0.9,2.5,36.0,2.8,3.1,89.0,0.3,1.7,2.0,1.1,1.0,0.5,0.1,1.5,13.9,0,0,-2.2
267,Kris Humphries,ATL,31,53,29,24,15.7,6.5,2.3,5.6,41.0,0.6,2.0,31.5,1.3,1.6,79.8,1.1,3.0,4.1,0.7,0.7,0.3,0.4,1.8,13.9,1,0,-1.9
268,Ronnie Price,PHX,33,62,20,42,19.5,5.3,1.9,4.9,38.4,1.1,3.2,34.7,0.5,0.7,75.6,0.4,1.2,1.6,2.4,1.1,1.2,0.2,2.6,13.9,0,0,-1.2
270,Andre Roberson,OKC,24,70,48,22,22.2,4.8,1.9,3.9,49.6,0.5,1.5,31.1,0.5,0.8,61.1,1.1,2.5,3.6,0.7,0.5,0.8,0.6,1.9,13.7,0,0,3.7
271,Marreese Speights,GSW,28,72,64,8,11.6,7.1,2.7,6.3,43.2,0.3,0.9,38.7,1.3,1.6,82.5,1.1,2.3,3.3,0.8,0.9,0.3,0.5,1.6,13.7,1,0,0.2
