#,Player,Team,Age,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
133,Michael Beasley,NYK,29,74,24,50,22.3,13.2,5.5,10.9,50.7,0.5,1.2,39.5,1.7,2.1,78.0,1.3,4.3,5.6,1.7,1.9,0.5,0.6,2.0,23.7,10,0,-1.9
134,Wesley Matthews,DAL,31,63,20,43,33.8,12.7,4.5,11.1,40.6,2.4,6.4,38.1,1.3,1.6,82.2,0.4,2.7,3.1,2.7,1.3,1.2,0.3,2.2,23.7,0,0,-5.1
136,Jeremy Lamb,CHA,26,80,36,44,24.6,12.9,4.8,10.4,45.7,1.2,3.2,37.0,2.2,2.6,86.1,0.6,3.4,4.1,2.3,1.2,0.8,0.4,1.7,23.6,0,0,1.0
137,Justin Holiday,CHI,29,72,24,48,31.5,12.2,4.0,10.9,37.1,2.2,6.2,35.9,1.9,2.3,82.3,0.4,3.6,4.0,2.1,1.3,1.1,0.4,1.9,23.5,2,0,-2.5
138,Josh Jackson,PHX,21,77,19,58,25.4,13.1,5.1,12.1,41.7,0.7,2.8,26.3,2.3,3.6,63.4,1.2,3.3,4.6,1.5,1.9,1.0,0.5,2.8,23.5,5,0,-6.9
139,Trevor Ariza,HOU,33,67,51,16,33.9,11.7,4.0,9.7,41.2,2.5,6.9,36.8,1.1,1.3,85.4,0.5,3.9,4.4,1.6,0.8,1.5,0.2,2.0,23.5,1,0,5.6
140,Buddy Hield,SAC,25,80,27,53,25.3,13.5,5.2,11.7,44.6,2.2,5.1,43.1,0.9,1.0,87.7,0.7,3.2,3.8,1.9,1.6,1.1,0.3,1.9,23.5,0,0,-1.9
141,Marcus Morris Sr.,BOS,28,54,34,20,26.7,13.6,4.9,11.3,42.9,1.6,4.3,36.8,2.3,2.9,80.5,0.8,4.6,5.4,1.3,1.2,0.6,0.2,1.9,23.4,2,0,0.4
144,Markieff Morris,WAS,28,73,37,36,27.0,11.5,4.5,9.4,48.0,1.0,2.8,36.7,1.4,1.8,82.0,1.0,4.6,5.6,1.9,1.7,0.8,0.5,3.0,23.3,5,0,0.4
146,Allen Crabbe,BKN,26,75,25,50,29.3,13.2,4.5,11.0,40.7,2.7,7.1,37.8,1.5,1.8,85.2,0.4,3.9,4.3,1.6,1.0,0.6,0.5,2.2,23.0,0,0,-1.0
147,Jonathon Simmons,ORL,28,69,21,48,29.4,13.9,5.1,11.0,46.5,1.0,3.0,33.8,2.7,3.5,76.8,0.9,2.6,3.5,2.5,2.1,0.8,0.2,2.5,22.9,0,0,-4.3
148,De'Aaron Fox,SAC,20,73,24,49,27.7,11.6,4.5,10.9,41.2,0.6,2.1,30.7,1.9,2.7,72.3,0.5,2.3,2.8,4.4,2.4,1.0,0.3,2.2,22.8,3,0,-5.7
149,Marcin Gortat,WAS,34,82,43,39,25.3,8.4,3.5,6.8,51.8,0.0,0.0,0.0,1.3,2.0,67.5,2.2,5.4,7.6,1.8,1.2,0.5,0.7,2.1,22.8,15,0,1.3
150,Denzel Valentine,CHI,24,77,26,51,27.2,10.2,3.9,9.4,41.7,1.9,4.8,38.6,0.5,0.7,74.5,0.6,4.5,5.1,3.2,1.3,0.8,0.1,2.4,22.7,5,0,-3.5
151,Ersan Ilyasova,PHI,31,69,36,33,25.1,10.9,4.0,8.9,45.2,1.3,3.7,36.0,1.5,2.0,77.8,1.7,4.2,5.9,1.3,1.0,0.9,0.4,2.3,22.6,7,0,0.3
152,Rudy Gay,SAS,31,57,36,21,21.6,11.5,4.4,9.4,47.1,0.6,2.1,31.4,2.0,2.5,77.2,1.3,3.8,5.1,1.3,1.4,0.8,0.7,1.7,22.6,1,0,1.4
153,Ish Smith,DET,29,82,39,43,24.9,10.9,4.7,9.8,48.6,0.4,1.2,34.7,1.0,1.4,69.8,0.3,2.4,2.7,4.4,1.3,0.8,0.2,1.7,22.5,3,0,0.5
155,Dejounte Murray,SAS,21,81,47,34,21.5,8.1,3.3,7.5,44.3,0.1,0.4,26.5,1.3,1.8,70.9,1.4,4.3,5.7,2.9,1.7,1.2,0.4,1.9,22.2,7,0,1.9
156,Kelly Oubre Jr.,WAS,22,81,43,38,27.5,11.8,3.9,9.8,40.3,1.6,4.6,34.1,2.4,2.9,82.0,0.7,3.8,4.5,1.2,1.1,1.0,0.4,2.9,22.1,0,0,-1.4
157,Tyler Johnson,MIA,26,72,39,33,28.5,11.7,4.3,9.9,43.5,1.7,4.5,36.7,1.5,1.8,82.2,0.5,3.0,3.4,2.3,1.1,0.8,0.5,2.1,22.1,0,0,0.6
158,Rodney Hood,CLE,25,60,29,31,26.9,14.7,5.4,12.5,42.9,2.1,5.6,38.1,1.9,2.2,86.0,0.4,2.4,2.8,1.6,1.2,0.8,0.2,1.8,22.1,0,0,-1.2
159,Avery Bradley,LAC,27,46,22,24,31.2,14.3,5.6,13.6,41.4,1.6,4.4,36.9,1.4,1.8,76.8,0.5,2.0,2.5,2.0,2.2,1.1,0.2,2.0,22.0,0,0,-2.7
160,Alex Len,PHX,25,69,20,49,20.2,8.5,3.1,5.5,56.6,0.0,0.0,33.3,2.3,3.3,68.4,2.5,5.0,7.5,1.2,1.1,0.4,0.9,2.3,22.0,12,0,-3.7
161,Jordan Clarkson,CLE,26,81,40,41,23.3,13.9,5.3,11.8,45.1,1.4,3.9,35.2,1.9,2.3,80.0,0.7,2.0,2.7,2.7,1.6,0.7,0.1,1.3,22.0,1,0,-0.5
162,Bogdan Bogdanovic,SAC,25,78,26,52,27.9,11.8,4.4,9.9,44.6,1.7,4.2,39.2,1.3,1.5,84.0,0.4,2.5,2.9,3.3,1.6,0.9,0.2,2.2,21.9,0,0,-4.6
163,Courtney Lee,NYK,32,76,27,49,30.4,12.0,4.5,9.9,45.4,1.5,3.7,40.6,1.5,1.6,91.9,0.4,2.6,2.9,2.4,1.1,1.1,0.2,1.4,21.8,1,0,-3.4
164,Wilson Chandler,DEN,31,74,41,33,31.7,10.0,3.8,8.5,44.5,1.2,3.3,35.8,1.2,1.5,77.2,1.4,4.0,5.4,2.1,1.2,0.6,0.5,2.1,21.7,4,0,0.8
166,Robin Lopez,CHI,30,64,23,41,26.4,11.8,5.3,10.1,53.0,0.1,0.2,28.6,1.1,1.4,75.6,2.1,2.4,4.5,1.9,1.7,0.2,0.8,1.7,21.6,3,0,-3.1
167,Bojan Bogdanovic,IND,29,80,47,33,30.8,14.3,5.1,10.7,47.4,1.9,4.8,40.2,2.2,2.6,86.8,0.4,3.0,3.4,1.5,1.3,0.7,0.1,1.6,21.6,0,0,1.1
168,E'Twaun Moore,NOP,29,81,48,33,31.5,12.5,5.2,10.1,51.1,1.6,3.6,42.7,0.6,0.8,70.6,0.7,2.2,2.9,2.3,1.2,1.0,0.1,2.2,21.5,0,0,2.0
169,Kyle O'Quinn,NYK,28,77,28,49,18.0,7.1,2.9,5.0,58.3,0.1,0.2,23.5,1.3,1.6,77.2,1.6,4.5,6.1,2.1,1.3,0.5,1.3,2.5,21.5,8,0,-0.5
172,Tyson Chandler,PHX,35,46,15,31,25.0,6.5,2.6,4.1,64.7,0.0,0.0,0.0,1.3,2.0,62.4,2.9,6.2,9.1,1.2,1.3,0.3,0.6,2.3,20.7,4,0,-5.3
173,Lance Stephenson,IND,27,82,48,34,22.6,9.2,3.7,8.6,42.7,0.8,2.8,28.9,1.0,1.5,66.1,0.8,4.4,5.2,2.9,1.6,0.6,0.2,2.2,20.4,3,0,-1.3
174,Mason Plumlee,DEN,28,74,40,34,19.5,7.1,3.0,5.0,60.1,0.0,0.0,0.0,1.1,2.4,45.8,1.8,3.6,5.4,1.9,1.4,0.7,1.1,2.5,20.3,3,0,-0.7
175,Justise Winslow,MIA,22,68,33,35,24.7,7.8,3.0,7.2,42.4,0.7,1.9,38.0,1.0,1.5,63.5,0.9,4.5,5.4,2.2,1.1,0.8,0.5,2.1,20.3,2,0,0.4
176,Danny Green,SAS,31,70,40,30,25.6,8.6,3.1,8.0,38.7,1.7,4.6,36.3,0.7,0.9,76.9,0.6,3.0,3.6,1.6,1.1,0.9,1.1,1.7,20.3,0,0,1.3
177,George Hill,CLE,32,67,28,39,27.0,10.0,3.5,7.7,46.0,1.3,3.1,41.5,1.6,2.1,78.6,0.6,2.1,2.7,2.8,1.3,0.9,0.4,1.9,20.0,0,0,-1.8
178,Dwight Powell,DAL,26,79,23,56,21.2,8.5,3.2,5.4,59.3,0.4,1.1,33.3,1.7,2.3,71.9,1.7,3.9,5.6,1.2,0.7,0.8,0.4,2.4,20.0,5,0,0.1
180,Montrezl Harrell,LAC,24,76,39,37,17.0,11.0,4.6,7.2,63.5,0.0,0.1,14.3,1.8,2.9,62.6,1.4,2.7,4.0,1.0,0.9,0.5,0.7,1.9,19.9,0,0,0.7
181,Marvin Williams,CHA,32,78,33,45,25.7,9.5,3.3,7.2,45.8,1.6,3.9,41.3,1.3,1.6,82.9,0.9,3.8,4.7,1.2,0.8,0.7,0.5,1.5,19.8,3,0,0.9
182,Jerian Grant,CHI,25,74,24,50,22.8,8.4,2.8,6.8,41.6,0.8,2.5,32.6,1.9,2.5,74.5,0.4,1.9,2.3,4.6,1.2,0.9,0.1,1.8,19.7,5,0,-3.4
183,Jarrett Jack,NYK,34,62,26,36,25.0,7.5,3.0,7.1,42.7,0.4,1.4,29.1,1.0,1.2,84.0,0.4,2.7,3.1,5.6,1.9,0.6,0.1,1.6,19.7,3,1,-0.3
184,Marquese Chriss,PHX,20,72,19,53,21.2,7.7,2.8,6.6,42.3,0.8,2.6,29.5,1.3,2.2,60.8,1.1,4.4,5.5,1.2,1.5,0.7,1.0,2.8,19.6,5,0,-4.1
185,Mario Hezonja,ORL,23,75,21,54,22.1,9.6,3.6,8.2,44.2,1.2,3.6,33.7,1.1,1.4,81.9,0.5,3.2,3.7,1.4,1.1,1.1,0.4,1.8,19.6,2,0,-2.7
186,Milos Teodosic,LAC,31,45,29,16,25.2,9.5,3.4,8.0,41.9,2.0,5.2,37.9,0.9,1.0,84.8,0.4,2.4,2.8,4.6,2.2,0.5,0.1,2.3,19.6,0,0,1.9
187,Delon Wright,TOR,26,68,48,20,20.9,8.2,3.0,6.4,46.5,0.8,2.3,36.6,1.4,1.7,82.9,0.7,2.2,2.9,2.9,1.1,1.0,0.5,1.2,19.3,1,0,3.4
188,Jarrett Allen,BKN,20,72,25,47,20.0,8.2,3.3,5.5,58.9,0.1,0.2,33.3,1.6,2.0,77.6,2.0,3.4,5.4,0.7,1.1,0.4,1.2,2.0,19.3,4,0,-2.0
189,Trey Lyles,DEN,22,73,41,32,19.1,9.9,3.7,7.5,49.1,1.1,3.0,38.1,1.4,2.0,70.6,0.8,4.0,4.8,1.2,0.8,0.4,0.5,1.5,19.3,6,0,0.1
190,Yogi Ferrell,DAL,25,82,24,58,27.8,10.2,3.8,8.9,42.6,1.6,4.4,37.3,1.0,1.3,79.6,0.3,2.7,3.0,2.5,1.0,0.8,0.1,1.9,19.3,3,0,0.0
191,Kosta Koufos,SAC,29,71,22,49,19.6,6.7,3.1,5.5,57.1,0.0,0.0,0.0,0.5,1.0,44.6,2.1,4.5,6.6,1.2,0.7,0.7,0.5,2.1,19.2,6,0,-3.1
193,Frank Kaminsky,CHA,25,79,35,44,23.2,11.1,3.9,9.1,42.9,1.3,3.5,38.0,2.0,2.5,79.9,0.6,3.1,3.6,1.6,0.8,0.5,0.2,1.2,19.1,0,0,-0.7
194,Stanley Johnson,DET,22,69,33,36,27.4,8.7,3.0,8.1,37.5,1.0,3.4,28.6,1.6,2.1,77.2,0.5,3.2,3.7,1.6,1.1,1.4,0.2,2.4,19.1,2,0,-0.7
195,Andrew Harrison,MEM,23,56,17,39,23.7,9.5,3.2,7.7,42.2,0.8,2.5,33.1,2.2,2.8,78.0,0.4,1.9,2.3,3.2,1.4,0.7,0.5,2.5,19.0,0,0,-3.6
196,Cory Joseph,IND,26,82,48,34,27.0,7.9,3.1,7.4,42.4,0.8,2.3,35.3,0.9,1.1,74.5,0.5,2.7,3.2,3.2,1.1,1.0,0.2,1.7,19.0,1,0,-0.6
197,D.J. Augustin,ORL,30,75,23,52,23.5,10.2,3.3,7.2,45.2,1.5,3.6,41.9,2.2,2.5,86.8,0.4,1.7,2.1,3.8,1.6,0.7,0.0,1.3,19.0,2,0,-1.7
198,Gerald Green,HOU,32,41,33,8,22.7,12.1,4.1,10.1,40.7,2.7,7.3,36.9,1.2,1.5,85.0,0.4,2.9,3.2,0.6,0.8,0.6,0.4,2.1,19.0,0,0,2.3
199,Dillon Brooks,MEM,22,82,22,60,28.7,11.0,4.1,9.4,44.0,1.1,3.2,35.6,1.5,2.0,74.7,0.6,2.5,3.1,1.6,1.5,0.9,0.2,2.8,19.0,0,0,-3.0
200,Marco Belinelli,PHI,32,80,39,41,24.3,12.1,4.2,9.6,44.1,1.9,4.9,37.7,1.9,2.0,90.8,0.3,1.6,1.9,1.9,1.2,0.8,0.2,1.1,18.9,0,0,-0.4
201,Thabo Sefolosha,UTA,34,38,16,22,21.2,8.2,3.1,6.3,49.2,0.8,2.2,38.1,1.2,1.4,81.5,0.8,3.5,4.2,0.9,0.8,1.4,0.3,1.6,18.9,2,0,1.5
202,Andre Iguodala,GSW,34,64,46,18,25.4,6.0,2.3,5.0,46.3,0.5,1.8,28.2,0.9,1.4,63.2,0.8,3.1,3.8,3.3,1.0,0.8,0.6,1.5,18.8,0,0,4.3
203,Fred VanVleet,TOR,24,75,54,21,20.0,8.6,3.0,7.2,42.3,1.4,3.5,40.9,1.1,1.3,83.2,0.3,2.1,2.4,3.2,1.0,0.9,0.3,1.7,18.8,0,0,4.6
204,Skal Labissiere,SAC,22,60,19,41,20.7,8.7,3.4,7.6,44.8,0.3,0.9,35.3,1.6,2.0,80.5,1.6,3.2,4.8,1.2,1.2,0.4,0.8,2.2,18.7,3,0,-2.0
207,Reggie Bullock,DET,27,62,32,30,27.9,11.3,4.3,8.8,48.9,2.0,4.5,44.5,0.6,0.8,79.6,0.4,2.0,2.5,1.5,0.8,0.8,0.2,1.1,18.7,0,0,0.4
208,Pascal Siakam,TOR,24,80,58,22,20.7,7.2,3.1,6.1,50.7,0.4,1.6,22.5,0.7,1.1,62.1,1.0,3.6,4.5,2.0,0.8,0.8,0.5,2.1,18.7,0,0,3.6
209,T.J. McConnell,PHI,26,76,50,26,22.5,6.3,2.8,5.5,49.9,0.4,0.8,43.5,0.4,0.5,79.5,0.5,2.5,3.0,4.0,1.5,1.2,0.2,1.6,18.5,2,1,-0.9
210,Tomas Satoransky,WAS,26,73,39,34,22.5,7.2,2.8,5.3,52.3,0.6,1.4,46.5,1.0,1.3,78.1,1.0,2.2,3.2,3.9,1.1,0.7,0.2,1.8,18.5,0,0,1.1
211,Jeff Green,CLE,31,78,47,31,23.4,10.8,3.8,7.9,47.7,0.7,2.2,31.2,2.6,3.0,86.8,0.8,2.4,3.2,1.3,1.0,0.5,0.4,1.9,18.5,1,0,1.3
212,David Nwaba,CHI,25,70,26,44,23.5,7.9,2.9,6.0,47.8,0.3,0.7,34.6,1.9,2.9,65.5,1.3,3.4,4.7,1.5,1.1,0.8,0.4,2.3,18.4,3,0,-3.4
214,Joe Harris,BKN,26,78,27,51,25.3,10.8,3.9,8.0,49.1,1.9,4.6,41.9,1.1,1.3,82.7,0.7,2.7,3.3,1.6,1.2,0.4,0.3,2.0,18.3,2,0,-1.5
215,Michael Kidd-Gilchrist,CHA,24,74,34,40,25.0,9.2,3.8,7.6,50.4,0.0,0.0,0.0,1.6,2.3,68.4,1.1,2.9,4.1,1.0,0.7,0.7,0.4,1.9,18.2,2,0,0.7
216,Ryan Anderson,HOU,30,66,52,14,26.1,9.3,3.1,7.3,43.1,2.0,5.1,38.6,1.1,1.4,77.4,1.4,3.6,5.0,0.9,0.6,0.4,0.3,1.9,18.1,2,0,3.8
218,Tyler Ulis,PHX,22,71,20,51,23.4,7.8,3.0,7.8,38.8,0.6,2.1,28.8,1.2,1.4,83.2,0.3,1.5,1.8,4.4,1.8,1.0,0.1,1.7,18.0,4,0,-4.4
219,Bam Adebayo,MIA,20,69,34,35,19.8,6.9,2.5,4.9,51.2,0.0,0.1,0.0,1.9,2.6,72.1,1.7,3.8,5.5,1.5,1.0,0.5,0.6,2.0,18.0,7,0,-0.4
220,Jae Crowder,UTA,27,80,52,28,26.1,9.7,3.4,8.4,40.4,1.4,4.3,32.3,1.5,1.9,81.8,0.7,2.7,3.4,1.2,0.9,0.8,0.3,2.3,17.9,0,0,0.3
221,Wayne Ellington,MIA,30,77,42,35,26.5,11.2,3.7,9.1,40.7,2.9,7.5,39.2,0.9,1.0,85.9,0.3,2.5,2.8,1.0,0.7,0.7,0.1,1.2,17.9,0,0,1.6
222,Andre Roberson,OKC,26,39,24,15,26.6,5.0,2.2,4.2,53.7,0.2,0.9,22.2,0.3,1.0,31.6,1.9,2.8,4.7,1.2,0.8,1.2,0.9,2.3,17.8,0,0,4.8
223,Jakob Poeltl,TOR,22,81,58,23,18.6,7.0,3.1,4.7,66.0,0.0,0.0,50.0,0.7,1.2,59.6,2.0,2.8,4.8,0.7,1.0,0.5,1.2,2.6,17.8,4,0,3.0
224,Patty Mills,SAS,29,82,47,35,25.7,10.0,3.4,8.3,41.1,1.9,5.0,37.2,1.3,1.4,89.0,0.3,1.6,1.9,2.8,1.3,0.7,0.1,1.6,17.6,0,0,1.4
225,Jerami Grant,OKC,24,81,48,33,20.3,8.4,3.0,5.6,53.5,0.4,1.4,29.1,2.0,3.0,67.5,1.1,2.9,3.9,0.7,0.7,0.4,1.0,1.9,17.5,2,0,0.2
226,Mario Chalmers,MEM,32,66,21,45,21.5,7.7,2.5,6.7,37.9,0.8,2.9,27.7,1.8,2.1,85.5,0.2,2.2,2.4,3.0,1.8,1.2,0.2,2.7,17.5,1,0,-0.9
227,David West,GSW,37,73,52,21,13.7,6.8,3.0,5.2,57.1,0.0,0.1,37.5,0.8,1.1,75.9,0.9,2.4,3.3,1.9,1.1,0.6,1.0,1.6,17.4,0,0,0.5
228,Ed Davis,POR,29,78,48,30,18.9,5.3,2.2,3.7,58.2,0.0,0.0,0.0,0.9,1.4,66.7,2.3,5.0,7.4,0.5,0.8,0.4,0.7,2.4,17.3,6,0,1.2
229,Shabazz Napier,POR,26,74,46,28,20.7,8.7,3.0,7.2,42.0,1.1,2.9,37.6,1.6,1.9,84.1,0.4,1.9,2.3,2.0,1.2,1.1,0.2,1.1,17.1,0,0,1.1
230,P.J. Tucker,HOU,33,82,65,17,27.8,6.1,2.1,5.4,39.0,1.4,3.8,37.1,0.5,0.7,71.7,1.1,4.4,5.6,0.9,0.9,1.0,0.3,2.5,17.1,3,0,6.4
232,Shelvin Mack,ORL,28,69,21,48,19.8,6.9,2.6,6.0,43.0,0.7,2.0,34.5,1.0,1.4,71.1,0.3,2.1,2.4,3.9,1.3,0.8,0.1,1.3,17.1,1,0,-1.1
233,Josh Hart,LAL,23,63,27,36,23.2,7.9,2.8,6.0,46.9,1.2,3.1,39.6,1.0,1.5,70.2,0.7,3.5,4.2,1.3,0.7,0.7,0.3,1.7,17.0,8,0,-1.1
235,Emmanuel Mudiay,NYK,22,64,29,35,19.4,8.6,3.2,8.2,38.8,0.7,2.3,31.8,1.5,2.0,76.0,0.4,2.0,2.4,3.2,1.8,0.6,0.2,1.3,17.0,1,0,-4.2
236,Bismack Biyombo,ORL,25,82,25,57,18.2,5.7,2.2,4.3,52.0,0.0,0.0,0.0,1.2,1.9,65.0,1.8,4.0,5.7,0.8,1.0,0.3,1.2,1.9,17.0,7,0,-5.2
237,Jarell Martin,MEM,24,73,21,52,22.7,7.7,3.0,6.8,44.6,0.5,1.3,34.7,1.2,1.6,76.7,1.3,3.0,4.4,1.0,1.2,0.5,0.7,2.9,16.9,2,0,-3.6
238,Evan Turner,POR,29,79,48,31,25.7,8.2,3.3,7.3,44.7,0.5,1.7,31.8,1.2,1.4,85.0,0.4,2.7,3.1,2.2,1.3,0.6,0.4,2.1,16.8,0,0,-0.6
239,Mike Muscala,ATL,26,53,14,39,20.0,7.6,2.7,5.9,45.8,1.2,3.2,37.1,1.1,1.2,91.9,1.1,3.3,4.3,1.0,0.8,0.6,0.5,1.5,16.8,2,0,-1.5
241,Garrett Temple,SAC,32,65,23,42,24.8,8.4,3.1,7.3,41.8,1.4,3.5,39.2,0.9,1.2,76.9,0.3,2.0,2.3,1.9,1.2,0.9,0.4,2.1,16.7,0,0,-4.0
246,Frank Mason,SAC,24,52,17,35,18.9,7.9,2.8,7.3,37.9,0.6,1.7,36.0,1.8,2.2,81.7,0.6,1.9,2.5,2.8,1.3,0.7,0.2,1.4,16.5,0,0,-0.7
247,JR Smith,CLE,32,80,49,31,28.1,8.3,3.0,7.4,40.3,1.8,4.8,37.5,0.5,0.7,69.6,0.4,2.6,2.9,1.8,1.0,0.9,0.1,2.0,16.4,0,0,-1.5
248,Manu Ginobili,SAS,40,65,39,26,20.0,8.9,3.1,7.1,43.4,1.0,3.0,33.3,1.7,2.0,84.0,0.3,1.9,2.2,2.5,1.6,0.7,0.2,1.9,16.4,0,0,1.1
249,Luc Mbah a Moute,HOU,31,61,52,9,25.6,7.5,2.7,5.7,48.1,1.0,2.8,36.4,1.1,1.6,68.4,0.4,2.7,3.0,0.9,1.1,1.2,0.4,1.6,16.2,0,0,5.0
250,Richaun Holmes,PHI,24,48,30,18,15.5,6.5,2.8,5.0,56.0,0.1,0.6,12.9,0.8,1.2,66.1,1.2,3.2,4.4,1.3,0.5,0.4,0.6,2.0,16.2,1,0,-0.8
253,Tristan Thompson,CLE,27,53,27,26,20.2,5.8,2.5,4.4,56.2,0.0,0.0,0.0,0.8,1.5,54.4,2.4,4.3,6.6,0.6,0.7,0.3,0.3,1.9,15.9,3,0,-2.6
254,Jamal Crawford,MIN,38,80,45,35,20.7,10.3,3.9,9.3,41.5,1.3,3.9,33.1,1.3,1.4,90.3,0.3,1.0,1.2,2.3,1.2,0.5,0.1,1.1,15.9,0,0,-1.9
255,Aron Baynes,BOS,31,81,54,27,18.3,6.0,2.6,5.5,47.1,0.0,0.3,14.3,0.7,1.0,75.6,1.6,3.8,5.4,1.1,1.0,0.3,0.6,2.5,15.8,4,0,2.3
256,Nemanja Bjelica,MIN,30,67,38,29,20.5,6.8,2.6,5.5,46.1,1.1,2.7,41.5,0.5,0.7,80.0,0.8,3.3,4.1,1.3,0.8,0.7,0.2,2.1,15.8,1,0,0.1
258,CJ Miles,TOR,31,69,49,20,19.1,9.9,3.2,8.5,37.6,2.3,6.4,35.7,1.2,1.4,83.5,0.2,1.9,2.2,0.8,0.6,0.5,0.3,1.9,15.6,0,0,3.7
262,Anthony Tolliver,DET,33,79,37,42,22.2,8.9,2.8,6.0,46.4,2.0,4.6,43.6,1.3,1.7,79.7,0.6,2.4,3.1,1.1,0.7,0.4,0.3,1.8,15.5,1,0,0.3
263,Jordan Bell,GSW,23,57,43,14,14.2,4.6,2.0,3.2,62.7,0.0,0.1,0.0,0.5,0.8,68.2,1.1,2.6,3.6,1.8,0.9,0.6,1.0,1.6,15.5,1,0,2.8
264,Dragan Bender,PHX,20,82,21,61,25.2,6.5,2.3,5.9,38.6,1.4,3.9,36.6,0.5,0.6,76.5,0.5,3.9,4.4,1.6,1.4,0.3,0.6,2.0,15.5,3,0,-5.7
265,Tony Parker,SAS,36,55,32,23,19.5,7.7,3.2,7.1,45.9,0.2,0.7,27.0,1.0,1.4,70.5,0.1,1.6,1.7,3.5,1.2,0.5,0.0,0.9,15.4,0,0,-0.2
266,Kyle Korver,CLE,37,73,43,30,21.6,9.2,3.0,6.6,45.9,2.2,5.2,43.6,0.9,1.0,88.9,0.1,2.1,2.3,1.2,0.8,0.4,0.4,1.8,15.4,0,0,3.8
267,Amir Johnson,PHI,31,74,47,27,15.8,4.6,1.9,3.5,53.8,0.1,0.4,31.3,0.7,1.1,61.2,1.7,2.8,4.5,1.6,0.7,0.6,0.6,2.6,15.2,1,0,0.1
268,Gorgui Dieng,MIN,28,79,45,34,16.9,5.9,2.4,4.9,47.9,0.2,0.8,31.1,1.0,1.3,77.5,1.3,3.2,4.6,0.9,0.7,0.6,0.5,1.9,15.2,2,0,-2.6
272,Devin Harris,DEN,35,71,33,38,18.9,8.4,2.6,6.4,41.2,1.1,3.2,34.8,2.0,2.4,83.5,0.2,1.6,1.8,2.1,1.1,0.7,0.2,2.2,15.2,0,0,1.5
273,Maurice Harkless,POR,25,59,36,23,21.4,6.5,2.5,5.0,49.5,0.8,2.0,41.5,0.7,1.0,71.2,0.8,2.0,2.7,0.9,0.7,0.8,0.7,1.7,15.1,0,0,0.1
274,Wesley Johnson,LAC,30,74,38,36,20.1,5.4,2.0,5.0,40.8,0.8,2.4,33.9,0.6,0.8,74.1,0.4,2.5,2.9,0.8,0.7,1.0,0.8,2.0,15.0,1,0,-0.8
276,Trevor Booker,IND,30,68,36,32,17.0,6.3,2.6,5.0,51.6,0.1,0.5,24.2,1.0,1.4,71.0,1.7,3.0,4.7,1.2,0.9,0.4,0.3,1.8,15.0,4,0,-0.3
277,Frank Ntilikina,NYK,19,78,28,50,21.9,5.9,2.3,6.4,36.4,0.6,2.0,31.8,0.6,0.9,72.1,0.5,1.8,2.3,3.2,1.7,0.8,0.2,2.3,15.0,1,0,-1.3
278,Tyler Zeller,MIL,28,66,27,39,16.8,6.7,2.8,5.1,56.0,0.2,0.4,35.7,0.9,1.2,72.2,1.7,3.0,4.6,0.7,0.7,0.2,0.5,1.9,14.9,0,0,0.4
279,Zaza Pachulia,GSW,34,69,47,22,14.1,5.4,2.2,3.8,56.4,0.0,0.0,0.0,1.1,1.3,80.6,1.3,3.4,4.7,1.6,1.0,0.6,0.2,1.8,14.7,2,0,2.8
280,Daniel Theis,BOS,26,63,44,19,14.9,5.3,2.0,3.7,54.1,0.3,0.9,31.0,1.0,1.3,75.3,1.4,2.9,4.3,0.9,0.9,0.5,0.8,2.5,14.6,2,0,0.0
281,Mike Scott,WAS,29,76,39,37,18.5,8.8,3.6,6.9,52.7,0.9,2.1,40.5,0.7,1.0,65.8,0.7,2.6,3.3,1.1,1.0,0.3,0.1,1.9,14.5,0,0,-1.1
282,Luke Kennard,DET,22,73,34,39,20.0,7.6,2.8,6.4,44.3,1.1,2.7,41.5,0.9,1.0,85.5,0.3,2.1,2.4,1.7,0.9,0.6,0.2,1.2,14.5,1,0,1.6
284,Raymond Felton,OKC,34,82,48,34,16.6,6.9,2.7,6.7,40.6,1.0,2.8,35.2,0.4,0.5,81.8,0.3,1.6,1.9,2.5,0.9,0.6,0.2,1.1,14.3,0,0,-0.6
285,James Ennis III,DET,27,72,25,47,22.3,7.1,2.5,5.3,47.4,0.7,2.1,33.3,1.3,1.6,83.6,1.0,2.1,3.1,1.0,0.8,0.7,0.3,1.9,14.3,1,0,-2.5
286,Tyus Jones,MIN,22,82,47,35,17.9,5.1,1.8,4.0,45.7,0.5,1.6,34.9,0.9,1.0,87.7,0.2,1.4,1.6,2.8,0.7,1.2,0.1,1.3,14.2,0,0,2.2
288,Noah Vonleh,CHI,22,54,24,30,16.2,4.9,1.9,4.3,44.4,0.4,1.2,30.3,0.7,1.1,62.1,1.3,4.5,5.8,0.6,0.6,0.4,0.3,1.3,14.2,3,0,-0.7
290,Malcolm Delaney,ATL,29,54,16,38,18.8,6.3,2.0,5.3,38.2,0.9,2.3,37.1,1.4,1.7,80.4,0.2,1.7,1.9,3.0,1.2,0.6,0.1,1.5,14.1,0,0,-1.9
291,Alec Burks,UTA,26,64,37,27,16.5,7.7,2.7,6.5,41.1,0.7,2.2,33.1,1.7,1.9,86.3,0.3,2.7,3.0,1.0,0.9,0.6,0.1,1.2,14.1,0,0,-0.2
